date,time,timezone,latitude,longitude
2019-07-09,20:35:58,UTC,46.28306402,-64.48271963
2019-07-09,20:36:08,UTC,46.28303577,-64.48272223
2019-07-09,20:36:18,UTC,46.2830118,-64.48272809
2019-07-09,20:36:28,UTC,46.28301742,-64.48272709
2019-07-09,20:36:38,UTC,46.28302337,-64.48272969
2019-07-09,20:36:48,UTC,46.28302848,-64.48273245
2019-07-09,20:36:58,UTC,46.28303485,-64.48274192
2019-07-09,20:37:08,UTC,46.28303912,-64.48274327
2019-07-09,20:37:18,UTC,46.28304717,-64.48274729
2019-07-09,20:37:28,UTC,46.28304969,-64.48274796
2019-07-09,20:37:38,UTC,46.28305086,-64.48275349
2019-07-09,20:37:48,UTC,46.28305019,-64.48277486
2019-07-09,20:37:58,UTC,46.28303946,-64.48278115
2019-07-09,20:38:08,UTC,46.28303502,-64.48278274
2019-07-09,20:38:18,UTC,46.28304742,-64.4827835
2019-07-09,20:38:28,UTC,46.28304591,-64.48279071
2019-07-09,20:38:38,UTC,46.28305228,-64.48280755
2019-07-09,20:38:48,UTC,46.28305153,-64.48279129
2019-07-09,20:38:58,UTC,46.28304994,-64.48279582
2019-07-09,20:39:08,UTC,46.28305237,-64.48279783
2019-07-09,20:39:18,UTC,46.28306251,-64.4828073
2019-07-09,20:39:28,UTC,46.28305907,-64.48281208
2019-07-09,20:39:38,UTC,46.28305103,-64.48282675
2019-07-09,20:39:48,UTC,46.28305245,-64.48284301
2019-07-09,20:39:58,UTC,46.28305455,-64.48285374
2019-07-09,20:40:08,UTC,46.28305765,-64.48285625
2019-07-09,20:40:18,UTC,46.28306067,-64.48286212
2019-07-09,20:40:28,UTC,46.28306511,-64.48287453
2019-07-09,20:40:38,UTC,46.28305899,-64.48288492
2019-07-09,20:40:48,UTC,46.28305036,-64.48289841
2019-07-09,20:40:58,UTC,46.28305555,-64.48291509
2019-07-09,20:41:08,UTC,46.2830615,-64.48292339
2019-07-09,20:41:18,UTC,46.28306905,-64.4829332
2019-07-09,20:41:28,UTC,46.28306494,-64.48295197
2019-07-09,20:41:38,UTC,46.2830558,-64.4829772
2019-07-09,20:41:48,UTC,46.28304248,-64.4830088
2019-07-09,20:41:58,UTC,46.28304591,-64.48303638
2019-07-09,20:42:08,UTC,46.28305103,-64.48306094
2019-07-09,20:42:18,UTC,46.28303971,-64.48308642
2019-07-09,20:42:28,UTC,46.28303544,-64.48309983
2019-07-09,20:42:38,UTC,46.28303058,-64.48312489
2019-07-09,20:42:48,UTC,46.28303049,-64.48314317
2019-07-09,20:42:58,UTC,46.28303091,-64.48316295
2019-07-09,20:43:08,UTC,46.28303292,-64.48317418
2019-07-09,20:43:18,UTC,46.28303778,-64.48318994
2019-07-09,20:43:28,UTC,46.28304893,-64.48321123
2019-07-09,20:43:38,UTC,46.28306578,-64.4832414
2019-07-09,20:43:48,UTC,46.28307785,-64.48325892
2019-07-09,20:43:58,UTC,46.2830843,-64.4832777
2019-07-09,20:44:08,UTC,46.28308238,-64.48328692
2019-07-09,20:44:18,UTC,46.28308422,-64.48330795
2019-07-09,20:44:28,UTC,46.28309344,-64.48332639
2019-07-09,20:44:38,UTC,46.28308833,-64.48334852
2019-07-09,20:44:48,UTC,46.28308807,-64.48337601
2019-07-09,20:44:58,UTC,46.28308891,-64.48340208
2019-07-09,20:45:08,UTC,46.28309201,-64.48341608
2019-07-09,20:45:18,UTC,46.28309143,-64.48343494
2019-07-09,20:45:28,UTC,46.28309922,-64.48344978
2019-07-09,20:45:38,UTC,46.28311171,-64.48346947
2019-07-09,20:45:48,UTC,46.28311775,-64.4834999
2019-07-09,20:45:58,UTC,46.28311448,-64.48350878
2019-07-09,20:46:08,UTC,46.28312428,-64.48352194
2019-07-09,20:46:18,UTC,46.2831273,-64.48355698
2019-07-09,20:46:28,UTC,46.28304969,-64.48348431
2019-07-09,20:46:38,UTC,46.28300778,-64.4834626
2019-07-09,20:46:48,UTC,46.28195811,-64.48258485
2019-07-09,20:46:58,UTC,46.28266764,-64.48323109
2019-07-09,20:47:08,UTC,46.28111389,-64.48200767
2019-07-09,20:47:18,UTC,46.280745,-64.48128465
2019-07-09,20:47:28,UTC,46.28074148,-64.4812792
2019-07-09,20:47:38,UTC,46.28073569,-64.48128632
2019-07-09,20:47:48,UTC,46.28073636,-64.481303
2019-07-09,20:47:58,UTC,46.28071524,-64.48128582
2019-07-09,20:48:08,UTC,46.28260729,-64.48321114
2019-07-09,20:48:18,UTC,46.28323082,-64.4838366
2019-07-09,20:48:28,UTC,46.28263135,-64.48397549
2019-07-09,20:48:38,UTC,46.28037569,-64.49280809
2019-07-09,20:48:48,UTC,46.28234552,-64.51162135
2019-07-09,20:48:58,UTC,46.28232474,-64.50420605
2019-07-09,20:49:08,UTC,46.28240495,-64.50273469
2019-07-09,20:49:18,UTC,46.28222038,-64.48351046
2019-07-09,20:49:28,UTC,46.27989926,-64.48012778
2019-07-09,20:49:38,UTC,46.27892562,-64.48116663
2019-07-09,20:49:48,UTC,46.27835607,-64.48156469
2019-07-09,20:49:58,UTC,46.28082689,-64.48477345
2019-07-09,20:50:08,UTC,46.28050829,-64.48508014
2019-07-09,20:50:18,UTC,46.28031241,-64.48546395
2019-07-09,20:50:28,UTC,46.28592912,-64.47909035
2019-07-09,20:50:38,UTC,46.28563223,-64.47952948
2019-07-09,20:50:48,UTC,46.28533535,-64.47996869
2019-07-09,20:50:58,UTC,46.28503846,-64.48040782
2019-07-09,20:51:08,UTC,46.28474157,-64.48084694
2019-07-09,20:51:18,UTC,46.28444469,-64.48128607
2019-07-09,20:51:24,UTC,46.27538301,-64.48469415
2019-07-09,20:51:34,UTC,46.27247298,-64.48428512
2019-07-09,20:51:44,UTC,46.25699462,-64.47787346
2019-07-09,20:51:54,UTC,46.25669774,-64.47832902
2019-07-09,20:52:04,UTC,46.25640085,-64.47878449
2019-07-09,20:52:14,UTC,46.25610388,-64.47923996
2019-07-09,20:52:24,UTC,46.25580699,-64.47969544
2019-07-09,20:52:34,UTC,46.2555101,-64.48015091
2019-07-09,20:52:44,UTC,46.25521322,-64.48060638
2019-07-10,10:34:21,UTC,46.30098729,-64.38373933
2019-07-10,10:34:31,UTC,46.30089199,-64.38349307
2019-07-10,10:34:41,UTC,46.30090767,-64.38348133
2019-07-10,10:34:51,UTC,46.30091152,-64.38342584
2019-07-10,10:35:01,UTC,46.30092493,-64.3834183
2019-07-10,10:35:11,UTC,46.30093801,-64.3834121
2019-07-10,10:35:21,UTC,46.30096533,-64.3833603
2019-07-10,10:35:31,UTC,46.30096978,-64.38335041
2019-07-10,10:35:41,UTC,46.30095351,-64.3832862
2019-07-10,10:35:51,UTC,46.30090993,-64.38322736
2019-07-10,10:36:01,UTC,46.30089358,-64.3831966
2019-07-10,10:36:11,UTC,46.30086685,-64.38318771
2019-07-10,10:36:21,UTC,46.30084983,-64.3831588
2019-07-10,10:36:31,UTC,46.30086089,-64.38314404
2019-07-10,10:36:41,UTC,46.30084279,-64.38309727
2019-07-10,10:36:51,UTC,46.30083399,-64.3830453
2019-07-10,10:37:01,UTC,46.30083567,-64.3829992
2019-07-10,10:37:11,UTC,46.30082083,-64.38295755
2019-07-10,10:37:21,UTC,46.3008153,-64.38292511
2019-07-10,10:37:31,UTC,46.30081085,-64.38290323
2019-07-10,10:37:41,UTC,46.30081957,-64.38288764
2019-07-10,10:37:51,UTC,46.30082728,-64.3828697
2019-07-10,10:38:01,UTC,46.30080641,-64.38282771
2019-07-10,10:38:11,UTC,46.30079853,-64.38278438
2019-07-10,10:38:21,UTC,46.30077205,-64.38273995
2019-07-10,10:38:31,UTC,46.3007562,-64.38275303
2019-07-10,10:38:41,UTC,46.30075587,-64.38271581
2019-07-10,10:38:51,UTC,46.3007578,-64.38269603
2019-07-10,10:39:01,UTC,46.30075788,-64.38268513
2019-07-10,10:39:11,UTC,46.30076031,-64.38267457
2019-07-10,10:39:21,UTC,46.30076853,-64.38260878
2019-07-10,10:39:31,UTC,46.30073592,-64.38253568
2019-07-10,10:39:41,UTC,46.30076794,-64.38252538
2019-07-10,10:39:51,UTC,46.30075252,-64.38249168
2019-07-10,10:40:01,UTC,46.30072989,-64.3825232
2019-07-10,10:40:11,UTC,46.30070901,-64.38246997
2019-07-10,10:40:21,UTC,46.30070927,-64.38242923
2019-07-10,10:40:31,UTC,46.30071161,-64.38240157
2019-07-10,10:40:41,UTC,46.30070206,-64.38232144
2019-07-10,10:40:51,UTC,46.30069954,-64.38229563
2019-07-10,10:41:01,UTC,46.30066283,-64.38224249
2019-07-10,10:41:11,UTC,46.30065219,-64.38221114
2019-07-10,10:41:21,UTC,46.30065252,-64.38217719
2019-07-10,10:41:31,UTC,46.30065202,-64.3821388
2019-07-10,10:41:41,UTC,46.30065378,-64.38210167
2019-07-10,10:41:51,UTC,46.30063877,-64.38206496
2019-07-10,10:42:01,UTC,46.30063073,-64.38202246
2019-07-10,10:42:11,UTC,46.30062427,-64.38198902
2019-07-10,10:42:21,UTC,46.30062335,-64.38195884
2019-07-10,10:42:31,UTC,46.30060768,-64.38192372
2019-07-10,10:42:41,UTC,46.30058991,-64.38189053
2019-07-10,10:42:51,UTC,46.30058463,-64.38187134
2019-07-10,10:43:01,UTC,46.3005661,-64.38184074
2019-07-10,10:43:11,UTC,46.30055772,-64.38181719
2019-07-10,10:43:21,UTC,46.30056116,-64.38185365
2019-07-10,10:43:31,UTC,46.30055755,-64.38184837
2019-07-10,10:43:41,UTC,46.30056283,-64.38187175
2019-07-10,10:43:51,UTC,46.3005314,-64.38182347
2019-07-10,10:44:01,UTC,46.30046812,-64.38181384
2019-07-10,10:44:11,UTC,46.30038966,-64.38186103
2019-07-10,10:44:21,UTC,46.30031205,-64.38197879
2019-07-10,10:44:31,UTC,46.30031138,-64.38215188
2019-07-10,10:44:41,UTC,46.30036603,-64.38231139
2019-07-10,10:44:51,UTC,46.30048522,-64.38245991
2019-07-10,10:45:01,UTC,46.30067825,-64.38260023
2019-07-10,10:45:11,UTC,46.30093608,-64.38272872
2019-07-10,10:45:21,UTC,46.30122291,-64.38284925
2019-07-10,10:45:31,UTC,46.30153958,-64.38297766
2019-07-10,10:45:41,UTC,46.30180269,-64.38307716
2019-07-10,10:45:51,UTC,46.30204786,-64.383179
2019-07-10,10:46:01,UTC,46.30230853,-64.38330724
2019-07-10,10:46:11,UTC,46.30255354,-64.38342492
2019-07-10,10:46:21,UTC,46.30278731,-64.38355501
2019-07-10,10:46:31,UTC,46.30300524,-64.3836892
2019-07-10,10:46:41,UTC,46.30320406,-64.38380454
2019-07-10,10:46:51,UTC,46.30337865,-64.38390059
2019-07-10,10:47:01,UTC,46.30353254,-64.38397611
2019-07-10,10:47:11,UTC,46.30368048,-64.38405046
2019-07-10,10:47:21,UTC,46.30383085,-64.38413973
2019-07-10,10:47:31,UTC,46.30396765,-64.38421307
2019-07-10,10:47:41,UTC,46.3041269,-64.38428482
2019-07-10,10:47:51,UTC,46.30428029,-64.3843331
2019-07-10,10:48:01,UTC,46.30443016,-64.38436747
2019-07-10,10:48:11,UTC,46.30459227,-64.3844424
2019-07-10,10:48:21,UTC,46.3047672,-64.38449026
2019-07-10,10:48:31,UTC,46.304978,-64.38455807
2019-07-10,10:48:41,UTC,46.30521496,-64.3846662
2019-07-10,10:48:51,UTC,46.30548226,-64.38476292
2019-07-10,10:49:01,UTC,46.30572961,-64.38489963
2019-07-10,10:49:11,UTC,46.30595315,-64.38502293
2019-07-10,10:49:21,UTC,46.30615683,-64.38513223
2019-07-10,10:49:31,UTC,46.30634031,-64.38515964
2019-07-10,10:49:41,UTC,46.30649881,-64.38521873
2019-07-10,10:49:51,UTC,46.30662857,-64.38531227
2019-07-10,10:50:01,UTC,46.30676184,-64.3854147
2019-07-10,10:50:11,UTC,46.30688095,-64.38548477
2019-07-10,10:50:21,UTC,46.30700282,-64.38554102
2019-07-10,10:50:31,UTC,46.30710566,-64.3855836
2019-07-10,10:50:41,UTC,46.30721304,-64.38563322
2019-07-10,10:50:51,UTC,46.30733742,-64.38570371
2019-07-10,10:51:01,UTC,46.30741823,-64.38573154
2019-07-10,10:51:11,UTC,46.30751814,-64.38579105
2019-07-10,10:51:21,UTC,46.30762224,-64.38584805
2019-07-10,10:51:31,UTC,46.30775778,-64.38589666
2019-07-10,10:51:41,UTC,46.3078913,-64.38594762
2019-07-10,10:51:51,UTC,46.30799876,-64.38600906
2019-07-10,10:52:01,UTC,46.3081161,-64.38606455
2019-07-10,10:52:11,UTC,46.30819925,-64.38609908
2019-07-10,10:52:21,UTC,46.30830646,-64.38615642
2019-07-10,10:52:31,UTC,46.30841039,-64.38619824
2019-07-10,10:52:41,UTC,46.30853604,-64.38627427
2019-07-10,10:52:51,UTC,46.30865623,-64.3863409
2019-07-10,10:53:01,UTC,46.30876956,-64.38640502
2019-07-10,10:53:11,UTC,46.30888087,-64.38647451
2019-07-10,10:53:21,UTC,46.30899763,-64.38651885
2019-07-10,10:53:31,UTC,46.30912227,-64.38655808
2019-07-10,10:53:41,UTC,46.30924288,-64.38660401
2019-07-10,10:53:51,UTC,46.30934858,-64.38666243
2019-07-10,10:54:01,UTC,46.30945561,-64.38672722
2019-07-10,10:54:11,UTC,46.30955284,-64.38678581
2019-07-10,10:54:21,UTC,46.30966424,-64.38683057
2019-07-10,10:54:31,UTC,46.30977723,-64.38686821
2019-07-10,10:54:41,UTC,46.30988888,-64.38690995
2019-07-10,10:54:51,UTC,46.30999499,-64.38695203
2019-07-10,10:55:01,UTC,46.31010043,-64.38700324
2019-07-10,10:55:11,UTC,46.31020169,-64.38706292
2019-07-10,10:55:21,UTC,46.31031166,-64.38711438
2019-07-10,10:55:31,UTC,46.31042909,-64.38718001
2019-07-10,10:55:41,UTC,46.31054576,-64.38721036
2019-07-10,10:55:51,UTC,46.310659,-64.38726861
2019-07-10,10:56:01,UTC,46.31077224,-64.38732033
2019-07-10,10:56:11,UTC,46.3108916,-64.38736517
2019-07-10,10:56:21,UTC,46.31101046,-64.3874049
2019-07-10,10:56:31,UTC,46.3111066,-64.3874624
2019-07-10,10:56:41,UTC,46.31122654,-64.38750699
2019-07-10,10:56:51,UTC,46.31133115,-64.38754773
2019-07-10,10:57:01,UTC,46.3114469,-64.38761084
2019-07-10,10:57:11,UTC,46.31155277,-64.38765694
2019-07-10,10:57:21,UTC,46.31166877,-64.38770849
2019-07-10,10:57:31,UTC,46.31178587,-64.38775359
2019-07-10,10:57:41,UTC,46.31190766,-64.38779986
2019-07-10,10:57:51,UTC,46.31201612,-64.38784353
2019-07-10,10:58:01,UTC,46.31211368,-64.38789876
2019-07-10,10:58:11,UTC,46.31221971,-64.38796347
2019-07-10,10:58:21,UTC,46.31232566,-64.3880234
2019-07-10,10:58:31,UTC,46.31243739,-64.38807822
2019-07-10,10:58:41,UTC,46.31255424,-64.38813337
2019-07-10,10:58:51,UTC,46.31266546,-64.38818995
2019-07-10,10:59:01,UTC,46.31277435,-64.38824661
2019-07-10,10:59:11,UTC,46.31288934,-64.38829355
2019-07-10,10:59:21,UTC,46.31300376,-64.38833814
2019-07-10,10:59:31,UTC,46.31311675,-64.38838265
2019-07-10,10:59:41,UTC,46.31323317,-64.38843386
2019-07-10,10:59:51,UTC,46.31334507,-64.38848977
2019-07-10,11:00:01,UTC,46.3134433,-64.38857912
2019-07-10,11:00:11,UTC,46.31355495,-64.38863318
2019-07-10,11:00:21,UTC,46.31366165,-64.38869529
2019-07-10,11:00:31,UTC,46.31377087,-64.38876713
2019-07-10,11:00:41,UTC,46.31386877,-64.38881524
2019-07-10,11:00:51,UTC,46.3139769,-64.38885966
2019-07-10,11:01:01,UTC,46.31407304,-64.38892404
2019-07-10,11:01:11,UTC,46.31419424,-64.3889838
2019-07-10,11:01:21,UTC,46.31429885,-64.3890221
2019-07-10,11:01:31,UTC,46.31440689,-64.38905924
2019-07-10,11:01:41,UTC,46.31452407,-64.38911263
2019-07-10,11:01:51,UTC,46.31463144,-64.38915261
2019-07-10,11:02:01,UTC,46.31474862,-64.38921137
2019-07-10,11:02:11,UTC,46.31486647,-64.38926736
2019-07-10,11:02:21,UTC,46.3149787,-64.38931354
2019-07-10,11:02:31,UTC,46.31509655,-64.38936065
2019-07-10,11:02:41,UTC,46.31521549,-64.3894075
2019-07-10,11:02:51,UTC,46.31532655,-64.38944975
2019-07-10,11:03:01,UTC,46.31543552,-64.38949451
2019-07-10,11:03:11,UTC,46.31553023,-64.38952041
2019-07-10,11:03:21,UTC,46.31563953,-64.38960758
2019-07-10,11:03:31,UTC,46.31575889,-64.38963608
2019-07-10,11:03:41,UTC,46.31588269,-64.38969056
2019-07-10,11:03:51,UTC,46.31600515,-64.38972501
2019-07-10,11:04:01,UTC,46.31611847,-64.38975544
2019-07-10,11:04:11,UTC,46.31624579,-64.38980875
2019-07-10,11:04:21,UTC,46.31635157,-64.38984772
2019-07-10,11:04:31,UTC,46.3164732,-64.38988142
2019-07-10,11:04:41,UTC,46.31662072,-64.38996976
2019-07-10,11:04:51,UTC,46.3167177,-64.39002927
2019-07-10,11:05:01,UTC,46.31677436,-64.3900374
2019-07-10,11:05:11,UTC,46.31688081,-64.39008392
2019-07-10,11:05:21,UTC,46.31699807,-64.39015031
2019-07-10,11:05:31,UTC,46.31712732,-64.39014318
2019-07-10,11:05:41,UTC,46.31727769,-64.39020471
2019-07-10,11:05:51,UTC,46.31742203,-64.39023949
2019-07-10,11:06:01,UTC,46.31760148,-64.39030068
2019-07-10,11:06:11,UTC,46.31775605,-64.39033429
2019-07-10,11:06:21,UTC,46.31791438,-64.39038735
2019-07-10,11:06:31,UTC,46.31805821,-64.39045306
2019-07-10,11:06:41,UTC,46.31821278,-64.39053797
2019-07-10,11:06:51,UTC,46.31834865,-64.39054593
2019-07-10,11:07:01,UTC,46.31849751,-64.39062682
2019-07-10,11:07:11,UTC,46.31864478,-64.39070377
2019-07-10,11:07:21,UTC,46.31878467,-64.39077468
2019-07-10,11:07:31,UTC,46.31889774,-64.39086453
2019-07-10,11:07:41,UTC,46.31903688,-64.39089001
2019-07-10,11:07:51,UTC,46.31916286,-64.39094852
2019-07-10,11:08:01,UTC,46.31932463,-64.39102102
2019-07-10,11:08:11,UTC,46.31946922,-64.39108858
2019-07-10,11:08:21,UTC,46.31965077,-64.3911465
2019-07-10,11:08:31,UTC,46.3198428,-64.39122026
2019-07-10,11:08:41,UTC,46.32002947,-64.39128346
2019-07-10,11:08:51,UTC,46.31931759,-64.39109956
2019-07-10,11:09:01,UTC,46.3195398,-64.39122168
2019-07-10,11:09:11,UTC,46.31976209,-64.39134381
2019-07-10,11:09:21,UTC,46.31998429,-64.39146602
2019-07-10,11:09:31,UTC,46.32020658,-64.39158814
2019-07-10,11:09:41,UTC,46.32042878,-64.39171035
2019-07-10,11:09:51,UTC,46.32139262,-64.39183725
2019-07-10,11:10:01,UTC,46.32099506,-64.38960616
2019-07-10,11:10:11,UTC,46.32116505,-64.38976835
2019-07-10,11:10:21,UTC,46.32133503,-64.38993054
2019-07-10,11:10:31,UTC,46.32150502,-64.39009281
2019-07-10,11:10:41,UTC,46.32167492,-64.390255
2019-07-10,11:10:51,UTC,46.32184491,-64.39041719
2019-07-10,11:11:01,UTC,46.32201489,-64.39057938
2019-07-10,11:11:03,UTC,46.32230155,-64.39281316
2019-07-10,11:11:14,UTC,46.32247983,-64.39304207
2019-07-10,11:11:24,UTC,46.32259307,-64.39316821
2019-07-10,11:11:34,UTC,46.32269726,-64.39328288
2019-07-10,11:11:44,UTC,46.32278871,-64.39339712
2019-07-10,11:11:54,UTC,46.32289616,-64.39353107
2019-07-10,11:12:04,UTC,46.32298174,-64.39366216
2019-07-10,11:12:14,UTC,46.32307696,-64.39377632
2019-07-10,11:12:24,UTC,46.32317268,-64.39387238
2019-07-10,11:12:34,UTC,46.32327662,-64.39396676
2019-07-10,11:12:44,UTC,46.32339204,-64.39404722
2019-07-10,11:12:54,UTC,46.32350771,-64.39411872
2019-07-10,11:13:04,UTC,46.32360854,-64.39408025
2019-07-10,11:13:14,UTC,46.32371164,-64.39400003
2019-07-10,11:13:24,UTC,46.32382387,-64.39390364
2019-07-10,11:13:34,UTC,46.32393418,-64.39385
2019-07-10,11:13:44,UTC,46.32406971,-64.39383659
2019-07-10,11:13:54,UTC,46.32420542,-64.39383172
2019-07-10,11:14:04,UTC,46.32435076,-64.39382678
2019-07-10,11:14:14,UTC,46.32452452,-64.39382728
2019-07-10,11:14:24,UTC,46.32468386,-64.3938184
2019-07-10,11:14:34,UTC,46.32486599,-64.39376257
2019-07-10,11:14:44,UTC,46.32505794,-64.39368194
2019-07-10,11:14:54,UTC,46.32524041,-64.39364481
2019-07-10,11:15:04,UTC,46.32543496,-64.39363391
2019-07-10,11:15:14,UTC,46.32563847,-64.39362729
2019-07-10,11:15:24,UTC,46.32583964,-64.39365889
2019-07-10,11:15:34,UTC,46.32603619,-64.39368244
2019-07-10,11:15:44,UTC,46.32623325,-64.39371714
2019-07-10,11:15:54,UTC,46.32643173,-64.39377028
2019-07-10,11:16:04,UTC,46.32665444,-64.39377389
2019-07-10,11:16:14,UTC,46.32685837,-64.39378428
2019-07-10,11:16:24,UTC,46.32704546,-64.39380993
2019-07-10,11:16:34,UTC,46.32724486,-64.3938106
2019-07-10,11:16:44,UTC,46.32742926,-64.39379551
2019-07-10,11:16:54,UTC,46.32761643,-64.39378437
2019-07-10,11:17:04,UTC,46.32778843,-64.39372762
2019-07-10,11:17:14,UTC,46.32800527,-64.39373424
2019-07-10,11:17:24,UTC,46.32822094,-64.39374154
2019-07-10,11:17:34,UTC,46.32842721,-64.39374003
2019-07-10,11:17:44,UTC,46.32863358,-64.39376081
2019-07-10,11:17:54,UTC,46.32884329,-64.39377867
2019-07-10,11:18:04,UTC,46.32907128,-64.39379183
2019-07-10,11:18:14,UTC,46.32928619,-64.3938339
2019-07-10,11:18:24,UTC,46.32949431,-64.39383072
2019-07-10,11:18:34,UTC,46.32967578,-64.39383089
2019-07-10,11:18:44,UTC,46.32985708,-64.39383508
2019-07-10,11:18:54,UTC,46.3300466,-64.39383566
2019-07-10,11:19:04,UTC,46.33023209,-64.39384664
2019-07-10,11:19:14,UTC,46.33042345,-64.39388596
2019-07-10,11:19:24,UTC,46.330619,-64.39392501
2019-07-10,11:19:34,UTC,46.33078613,-64.39393574
2019-07-10,11:19:44,UTC,46.33096903,-64.3939681
2019-07-10,11:19:54,UTC,46.33116458,-64.39397606
2019-07-10,11:20:04,UTC,46.33137002,-64.39402937
2019-07-10,11:20:14,UTC,46.33157772,-64.39410204
2019-07-10,11:20:24,UTC,46.33179297,-64.39415158
2019-07-10,11:20:34,UTC,46.33198299,-64.39416834
2019-07-10,11:20:44,UTC,46.33216931,-64.39419667
2019-07-10,11:20:54,UTC,46.3323315,-64.39419625
2019-07-10,11:21:04,UTC,46.33251708,-64.39421159
2019-07-10,11:21:14,UTC,46.33273065,-64.39423766
2019-07-10,11:21:24,UTC,46.33297683,-64.3942535
2019-07-10,11:21:34,UTC,46.33318202,-64.39430136
2019-07-10,11:21:44,UTC,46.33338042,-64.39436414
2019-07-10,11:21:54,UTC,46.33357999,-64.39439826
2019-07-10,11:22:04,UTC,46.33377403,-64.39444704
2019-07-10,11:22:14,UTC,46.33397184,-64.39450018
2019-07-10,11:22:24,UTC,46.33415775,-64.394555
2019-07-10,11:22:34,UTC,46.3343533,-64.39459842
2019-07-10,11:22:44,UTC,46.33455011,-64.3946638
2019-07-10,11:22:54,UTC,46.33476309,-64.39471182
2019-07-10,11:23:04,UTC,46.33497817,-64.39475181
2019-07-10,11:23:14,UTC,46.33517305,-64.39481341
2019-07-10,11:23:24,UTC,46.33535645,-64.3948399
2019-07-10,11:23:34,UTC,46.33555267,-64.39485557
2019-07-10,11:23:44,UTC,46.33574571,-64.39486706
2019-07-10,11:23:54,UTC,46.3359058,-64.39485423
2019-07-10,11:24:04,UTC,46.33610076,-64.39488625
2019-07-10,11:24:13,UTC,46.33628969,-64.3949383
2019-07-10,11:24:24,UTC,46.3364839,-64.39499279
2019-07-10,11:24:34,UTC,46.33667056,-64.39504928
2019-07-10,11:24:44,UTC,46.33688346,-64.39510368
2019-07-10,11:24:54,UTC,46.33709284,-64.39516478
2019-07-10,11:25:04,UTC,46.33730658,-64.39520569
2019-07-10,11:25:14,UTC,46.33750339,-64.39523946
2019-07-10,11:25:24,UTC,46.3376691,-64.39528481
2019-07-10,11:25:34,UTC,46.33786482,-64.39531364
2019-07-10,11:25:44,UTC,46.33806531,-64.39531976
2019-07-10,11:25:54,UTC,46.33826229,-64.39535245
2019-07-10,11:26:04,UTC,46.33846479,-64.39538313
2019-07-10,11:26:14,UTC,46.33867568,-64.3954154
2019-07-10,11:26:24,UTC,46.3388745,-64.39544281
2019-07-10,11:26:34,UTC,46.33908313,-64.39545999
2019-07-10,11:26:44,UTC,46.33928983,-64.39552554
2019-07-10,11:26:54,UTC,46.33949543,-64.39557181
2019-07-10,11:27:04,UTC,46.33969517,-64.39564691
2019-07-10,11:27:14,UTC,46.33990958,-64.39573458
2019-07-10,11:27:24,UTC,46.34010631,-64.3957666
2019-07-10,11:27:34,UTC,46.34028258,-64.39582435
2019-07-10,11:27:44,UTC,46.34048182,-64.39586559
2019-07-10,11:27:54,UTC,46.34065733,-64.39587976
2019-07-10,11:28:04,UTC,46.34086596,-64.39590608
2019-07-10,11:28:14,UTC,46.34107492,-64.39593282
2019-07-10,11:28:24,UTC,46.34128606,-64.39596224
2019-07-10,11:28:34,UTC,46.34148831,-64.39598654
2019-07-10,11:28:44,UTC,46.34169577,-64.39596827
2019-07-10,11:28:53,UTC,46.34186986,-64.39600599
2019-07-10,11:29:03,UTC,46.34206499,-64.39607489
2019-07-10,11:29:13,UTC,46.34226456,-64.39615913
2019-07-10,11:29:23,UTC,46.34245005,-64.39621621
2019-07-10,11:29:33,UTC,46.34264904,-64.39626893
2019-07-10,11:29:44,UTC,46.34286689,-64.39631679
2019-07-10,11:29:54,UTC,46.34305741,-64.39636666
2019-07-10,11:30:04,UTC,46.34323829,-64.39643338
2019-07-10,11:30:14,UTC,46.34342839,-64.39650144
2019-07-10,11:30:24,UTC,46.34359368,-64.39651804
2019-07-10,11:30:34,UTC,46.34390767,-64.39595008
2019-07-10,11:30:44,UTC,46.34397171,-64.39657001
2019-07-10,11:30:54,UTC,46.34417748,-64.3965281
2019-07-10,11:31:04,UTC,46.34438736,-64.3965219
2019-07-10,11:31:14,UTC,46.34459163,-64.39658753
2019-07-10,11:31:24,UTC,46.34479204,-64.39664461
2019-07-10,11:31:34,UTC,46.34499002,-64.39672088
2019-07-10,11:31:44,UTC,46.34518297,-64.39679716
2019-07-10,11:31:54,UTC,46.34540685,-64.39681828
2019-07-10,11:32:04,UTC,46.34558028,-64.39682767
2019-07-10,11:32:14,UTC,46.34576317,-64.39681903
2019-07-10,11:32:24,UTC,46.34595495,-64.39684276
2019-07-10,11:32:34,UTC,46.34615402,-64.39687729
2019-07-10,11:32:44,UTC,46.34637027,-64.39691031
2019-07-10,11:32:54,UTC,46.34658434,-64.3969648
2019-07-10,11:33:04,UTC,46.34678006,-64.39701375
2019-07-10,11:33:14,UTC,46.34698039,-64.39707024
2019-07-10,11:33:24,UTC,46.34717418,-64.39712221
2019-07-10,11:33:34,UTC,46.3473823,-64.39719697
2019-07-10,11:33:44,UTC,46.34760828,-64.39725347
2019-07-10,11:33:54,UTC,46.34781841,-64.39734751
2019-07-10,11:34:04,UTC,46.34799091,-64.39738481
2019-07-10,11:34:14,UTC,46.34817506,-64.3973968
2019-07-10,11:34:24,UTC,46.34838134,-64.3973818
2019-07-10,11:34:34,UTC,46.34870849,-64.39727417
2019-07-10,11:34:44,UTC,46.34887143,-64.39730577
