FileName: C:\2006NE~1\GP082.TXT
Local Time: Mon Oct 09 06:41:32 2006

Ship: Marco Michel Trip: 05 Tow: GP 082
Comments: trawl    Zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
061009  094134  46  55.8790 N  62  32.3050 W   5.6        5.9*       8.0*       5.3*       0.0 
061009  095138  46  56.1130 N  62  31.6600 W   0.2        6.8        2.3        3.1       14.1*
061009  095140  46  56.1130 N  62  31.6590 W   1.8        6.8        2.3        2.4*      14.1 
061009  095142  46  56.1130 N  62  31.6590 W   0.1        6.8        2.3        2.4       82.3*
061009  095144  46  56.1140 N  62  31.6580 W   1.8        6.8        2.3        2.4       82.3 
061009  095146  46  56.1140 N  62  31.6580 W   0.2        6.8        2.3        6.2*      82.3 
061009  095148  46  56.1140 N  62  31.6570 W   1.8        6.8        2.3        6.2       82.3 
061009  095150  46  56.1140 N  62  31.6560 W   0.1        6.8        2.3        6.2       82.3 
061009  095152  46  56.1140 N  62  31.6560 W   2.0        6.8        2.3        6.2       82.3 
061009  095154  46  56.1150 N  62  31.6550 W   0.2        6.8        2.3        6.2       82.3 
061009  095156  46  56.1150 N  62  31.6540 W   1.8        6.8        2.3        6.2       82.3 
061009  095158  46  56.1150 N  62  31.6540 W   0.2        6.8        2.3        6.2       60.7*
061009  095200  46  56.1150 N  62  31.6530 W   1.1        6.8        2.3        6.2       60.7 
061009  095202  46  56.1160 N  62  31.6520 W   0.7        6.8        2.3        3.3*      60.7 
061009  095204  46  56.1160 N  62  31.6520 W   0.5        6.8        2.3        3.3       16.7*
061009  095206  46  56.1160 N  62  31.6510 W   0.9        6.8        2.3        3.3       16.7 
061009  095208  46  56.1160 N  62  31.6510 W   0.4        6.8        2.3        8.1*      16.7 
061009  095210  46  56.1160 N  62  31.6500 W   1.0        6.8        2.3        8.1       16.7 
061009  095212  46  56.1160 N  62  31.6500 W   0.5        6.8        2.3        8.1       16.7 
061009  095214  46  56.1170 N  62  31.6490 W   1.1        2.9*       2.3        8.1       16.7 
061009  095216  46  56.1170 N  62  31.6490 W   0.4        2.9        2.3        8.1       16.7 
061009  095218  46  56.1170 N  62  31.6480 W   1.2        2.9        2.3        4.5*      16.7 
061009  095220  46  56.1170 N  62  31.6470 W   0.6        2.9        2.3        4.5       16.7 
061009  095222  46  56.1170 N  62  31.6470 W   1.3        2.9        2.3        4.5       16.7 
