Sat Aug 18 06:09:55 2018,18-Aug-2018,091034,48 11.798600 N,063 30.689700 W,5.9,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091035,48 11.800000 N,063 30.688900 W,5.9,23.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091036,48 11.801500 N,063 30.688000 W,5.9,23.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091037,48 11.802900 N,063 30.687100 W,5.9,23.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091038,48 11.804400 N,063 30.686100 W,5.9,23.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091039,48 11.805800 N,063 30.684900 W,5.9,24.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091040,48 11.807300 N,063 30.683800 W,5.9,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091041,48 11.808800 N,063 30.682600 W,5.9,25.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091042,48 11.810400 N,063 30.681600 W,5.9,25.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091043,48 11.811900 N,063 30.680700 W,5.9,25.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091044,48 11.813400 N,063 30.679800 W,5.9,24.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091045,48 11.814900 N,063 30.678800 W,5.9,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091046,48 11.816500 N,063 30.677800 W,6.0,24.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091047,48 11.818000 N,063 30.676700 W,6.0,24.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091048,48 11.819500 N,063 30.675700 W,5.9,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091049,48 11.820900 N,063 30.674600 W,5.9,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091050,48 11.822400 N,063 30.673600 W,5.9,24.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091051,48 11.824000 N,063 30.672800 W,5.9,23.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091052,48 11.825500 N,063 30.672000 W,5.9,22.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091053,48 11.827000 N,063 30.671000 W,5.9,23.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091054,48 11.828500 N,063 30.669800 W,6.0,23.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091055,48 11.830000 N,063 30.668700 W,6.0,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091056,48 11.831500 N,063 30.667700 W,5.9,24.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091057,48 11.833000 N,063 30.666800 W,6.0,23.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091058,48 11.834500 N,063 30.665900 W,5.9,23.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091059,48 11.835800 N,063 30.665000 W,5.8,23.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091100,48 11.837300 N,063 30.663800 W,5.9,24.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091101,48 11.838800 N,063 30.662700 W,5.9,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091102,48 11.840400 N,063 30.661700 W,6.0,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091103,48 11.842000 N,063 30.660700 W,6.0,24.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091104,48 11.843500 N,063 30.659700 W,6.0,24.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091105,48 11.845000 N,063 30.658600 W,6.0,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091106,48 11.846500 N,063 30.657500 W,5.9,24.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091107,48 11.847900 N,063 30.656500 W,5.9,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091108,48 11.849400 N,063 30.655500 W,5.9,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091109,48 11.850900 N,063 30.654600 W,5.9,24.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091110,48 11.852300 N,063 30.653600 W,5.9,23.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091111,48 11.853700 N,063 30.652500 W,5.9,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091112,48 11.855200 N,063 30.651200 W,6.0,25.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091113,48 11.856600 N,063 30.650000 W,6.0,26.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091114,48 11.858100 N,063 30.649000 W,5.9,25.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091115,48 11.859600 N,063 30.648200 W,5.9,24.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091116,48 11.861000 N,063 30.647400 W,5.9,24.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091117,48 11.862500 N,063 30.646500 W,5.9,23.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091118,48 11.864000 N,063 30.645400 W,5.9,24.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091119,48 11.865400 N,063 30.644200 W,5.9,25.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091120,48 11.866900 N,063 30.643000 W,6.0,25.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091121,48 11.868500 N,063 30.642000 W,5.9,25.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091122,48 11.870000 N,063 30.641300 W,5.9,24.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091123,48 11.871500 N,063 30.640500 W,5.9,23.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091124,48 11.873100 N,063 30.639800 W,5.9,22.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091125,48 11.874600 N,063 30.638700 W,5.9,23.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091126,48 11.876100 N,063 30.637500 W,5.9,24.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091127,48 11.877600 N,063 30.636300 W,5.9,24.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091128,48 11.879100 N,063 30.635300 W,5.9,25.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091129,48 11.880600 N,063 30.634300 W,5.9,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091130,48 11.882200 N,063 30.633500 W,5.9,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091131,48 11.883800 N,063 30.632700 W,5.9,23.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091132,48 11.885300 N,063 30.631600 W,5.9,23.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091133,48 11.886700 N,063 30.630400 W,5.9,24.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091134,48 11.888200 N,063 30.629100 W,6.0,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091135,48 11.889600 N,063 30.627800 W,6.0,25.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091136,48 11.891100 N,063 30.626800 W,5.9,25.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091137,48 11.892700 N,063 30.625800 W,6.0,24.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091138,48 11.894300 N,063 30.624900 W,6.0,24.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091139,48 11.895800 N,063 30.623900 W,6.0,24.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091140,48 11.897200 N,063 30.622800 W,6.0,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091141,48 11.898600 N,063 30.621600 W,6.0,25.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091142,48 11.900100 N,063 30.620400 W,6.0,25.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091143,48 11.901600 N,063 30.619400 W,6.0,25.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091144,48 11.903100 N,063 30.618500 W,6.0,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091145,48 11.904600 N,063 30.617600 W,6.0,24.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091146,48 11.906000 N,063 30.616500 W,6.0,24.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091147,48 11.907500 N,063 30.615300 W,6.0,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091148,48 11.908900 N,063 30.614100 W,6.0,25.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091149,48 11.910400 N,063 30.613000 W,6.0,24.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091150,48 11.911900 N,063 30.612100 W,6.0,24.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091151,48 11.913300 N,063 30.611200 W,6.0,23.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091152,48 11.914800 N,063 30.610400 W,6.0,23.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091153,48 11.916300 N,063 30.609300 W,6.0,23.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091154,48 11.917800 N,063 30.608100 W,6.0,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091155,48 11.919300 N,063 30.606900 W,6.0,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091156,48 11.920700 N,063 30.605800 W,6.0,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091157,48 11.922200 N,063 30.604900 W,6.0,24.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091158,48 11.923700 N,063 30.604000 W,6.0,23.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091159,48 11.925200 N,063 30.603100 W,6.0,23.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091200,48 11.926700 N,063 30.602100 W,6.0,23.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091201,48 11.928200 N,063 30.600700 W,6.0,25.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091202,48 11.929600 N,063 30.599400 W,6.0,26.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091203,48 11.931100 N,063 30.598300 W,6.0,26.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091204,48 11.932600 N,063 30.597500 W,6.0,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091205,48 11.934100 N,063 30.596700 W,5.9,24.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091206,48 11.935600 N,063 30.595800 W,5.9,23.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091207,48 11.937100 N,063 30.594800 W,5.9,23.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091208,48 11.938600 N,063 30.593700 W,5.9,24.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091209,48 11.940000 N,063 30.592500 W,5.9,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091210,48 11.941400 N,063 30.591400 W,5.9,25.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091211,48 11.942900 N,063 30.590300 W,5.9,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091212,48 11.944400 N,063 30.589400 W,5.9,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091213,48 11.945800 N,063 30.588600 W,5.8,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091214,48 11.947200 N,063 30.587600 W,5.8,23.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091215,48 11.948700 N,063 30.586400 W,5.9,24.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091216,48 11.950100 N,063 30.585200 W,5.9,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091217,48 11.951500 N,063 30.583900 W,5.8,25.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091218,48 11.952900 N,063 30.582800 W,5.8,25.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091219,48 11.954300 N,063 30.581800 W,5.8,25.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091220,48 11.955800 N,063 30.580900 W,5.8,24.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091221,48 11.957300 N,063 30.579900 W,5.8,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091222,48 11.958700 N,063 30.578800 W,5.9,24.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091223,48 11.960200 N,063 30.577700 W,5.9,24.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091224,48 11.961700 N,063 30.576500 W,5.9,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091225,48 11.963100 N,063 30.575500 W,5.9,25.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091226,48 11.964500 N,063 30.574400 W,5.8,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091227,48 11.966000 N,063 30.573600 W,5.8,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091228,48 11.967500 N,063 30.572700 W,5.8,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091229,48 11.969000 N,063 30.571800 W,5.8,23.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091230,48 11.970500 N,063 30.570700 W,5.8,23.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091231,48 11.971900 N,063 30.569500 W,5.8,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091232,48 11.973400 N,063 30.568300 W,5.8,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091233,48 11.974900 N,063 30.567300 W,5.9,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091234,48 11.976300 N,063 30.566500 W,5.8,24.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091235,48 11.977800 N,063 30.565600 W,5.8,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091236,48 11.979300 N,063 30.564500 W,5.8,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091237,48 11.980700 N,063 30.563300 W,5.8,25.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091238,48 11.982200 N,063 30.562100 W,5.8,25.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091239,48 11.983700 N,063 30.561000 W,5.8,25.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091240,48 11.985200 N,063 30.560100 W,5.8,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091241,48 11.986700 N,063 30.559200 W,5.8,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091242,48 11.988100 N,063 30.558100 W,5.8,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091243,48 11.989500 N,063 30.557000 W,5.8,25.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091244,48 11.990800 N,063 30.556000 W,5.7,25.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091245,48 11.992200 N,063 30.555000 W,5.7,25.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091246,48 11.993500 N,063 30.554100 W,5.6,24.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091247,48 11.994600 N,063 30.553400 W,5.4,24.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091248,48 11.995700 N,063 30.552700 W,5.2,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091249,48 11.996700 N,063 30.552000 W,5.1,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091250,48 11.997700 N,063 30.551300 W,4.9,24.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091251,48 11.998700 N,063 30.550800 W,4.7,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091252,48 11.999500 N,063 30.550500 W,4.4,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091253,48 12.000300 N,063 30.550100 W,4.2,23.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091254,48 12.001100 N,063 30.549500 W,4.0,24.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091255,48 12.001800 N,063 30.548900 W,3.9,25.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091256,48 12.002600 N,063 30.548500 W,3.7,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091257,48 12.003300 N,063 30.548200 W,3.5,23.8,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091258,48 12.003900 N,063 30.548000 W,3.3,23.5,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091259,48 12.004500 N,063 30.547600 W,3.2,24.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091300,48 12.005100 N,063 30.547000 W,3.1,25.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091301,48 12.005600 N,063 30.546600 W,2.9,26.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091302,48 12.006200 N,063 30.546300 W,2.8,26.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091303,48 12.006800 N,063 30.546100 W,2.7,24.7,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091304,48 12.007300 N,063 30.545800 W,2.6,24.3,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091305,48 12.007700 N,063 30.545300 W,2.5,25.9,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091306,48 12.008100 N,063 30.544800 W,2.4,28.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091307,48 12.008600 N,063 30.544400 W,2.3,28.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091308,48 12.009200 N,063 30.544200 W,2.3,26.0,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091309,48 12.009600 N,063 30.544000 W,2.2,24.6,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091310,48 12.010000 N,063 30.543700 W,2.1,25.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091311,48 12.010400 N,063 30.543200 W,2.0,27.4,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091312,48 12.010700 N,063 30.542800 W,2.0,29.1,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
Sat Aug 18 06:09:55 2018,18-Aug-2018,091313,48 12.011200 N,063 30.542400 W,1.9,29.2,A,DoorSpread,DoorMaster,0.000000,E,S,32921.000000
