FileName: C:\2005NE~1\GP331.TXT
Local Time: Mon Sep 19 09:31:36 2005

Ship: Marco Michel Trip: 09 Tow: gp331
Comments: zone 18
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050919  123139  46  32.4730 N  61  27.6440 W   4.0        4.6        2.5*       0.0        2.7*      12.8*
050919  124054  46  32.2560 N  61  27.0850 W   1.1        2.8       11.5        0.0        6.4*      29.0 
050919  124056  46  32.2560 N  61  27.0840 W   0.9        2.8       11.5        0.0        6.4       29.0 
050919  124058  46  32.2560 N  61  27.0830 W   1.3        2.8       11.5        0.0        6.4       29.0 
050919  124100  46  32.2550 N  61  27.0830 W   0.8        2.8       11.5        0.0       11.0*      57.2*
050919  124102  46  32.2550 N  61  27.0820 W   1.1        2.8        3.8*       0.0       11.0       57.2 
050919  124104  46  32.2540 N  61  27.0820 W   0.9        2.8        3.8        0.0       11.0       57.2 
050919  124106  46  32.2540 N  61  27.0810 W   1.1        2.8        3.8        0.0       11.0       80.1*
050919  124108  46  32.2540 N  61  27.0810 W   0.9        2.8        3.8        0.0       11.0       80.1 
050919  124110  46  32.2540 N  61  27.0800 W   1.1        2.8        3.8        0.0       11.0       73.9*
050919  124112  46  32.2530 N  61  27.0800 W   0.9        2.8        3.8        0.0       11.0       73.9 
050919  124114  46  32.2530 N  61  27.0790 W   1.1        2.8        3.8        0.0       11.0       73.9 
050919  124116  46  32.2520 N  61  27.0790 W   1.2        2.8        3.8        0.0       11.0       18.0*
050919  124118  46  32.2520 N  61  27.0780 W   1.4        2.8        3.8        0.0       11.0       18.0 
050919  124120  46  32.2520 N  61  27.0770 W   0.9        2.8        3.8        0.0        4.4*      18.0 
050919  124122  46  32.2510 N  61  27.0770 W   1.3        2.8        3.8        0.0        4.4       70.8*
050919  124124  46  32.2510 N  61  27.0760 W   1.1       13.1*       3.8        0.0        4.4       70.8 
050919  124126  46  32.2510 N  61  27.0750 W   1.4       13.1        3.8        0.0        6.4*      70.8 
050919  124128  46  32.2500 N  61  27.0750 W   1.1       13.1        3.8        0.0        6.4       70.8 
050919  124130  46  32.2500 N  61  27.0740 W   1.3       13.1        3.8        0.0        6.4       70.8 
050919  124132  46  32.2500 N  61  27.0740 W   0.8       13.1        3.8        0.0        9.1*      70.8 
050919  124134  46  32.2500 N  61  27.0730 W   1.5       13.1        3.8        0.0        9.1       70.8 
050919  124136  46  32.2490 N  61  27.0720 W   0.7        2.5*       3.8        0.0        1.0*      64.7*
050919  124138  46  32.2490 N  61  27.0710 W   1.3        2.5        3.8        0.0        1.0       64.7 
050919  124140  46  32.2490 N  61  27.0710 W   1.0        2.5        3.8        0.0        1.0       64.7 
050919  124142  46  32.2490 N  61  27.0690 W   1.4        2.5        3.8        0.0        3.2*      15.8*
050919  124144  46  32.2480 N  61  27.0690 W   1.2        2.5        3.8        0.0        3.2       15.8 
050919  124146  46  32.2480 N  61  27.0680 W   1.3        2.5        3.8        0.0        4.1*      15.8 
050919  124148  46  32.2470 N  61  27.0670 W   1.0        2.5        3.8        0.0        4.1       27.7*
050919  124150  46  32.2470 N  61  27.0660 W   1.2        2.5        3.8        0.0        4.1       27.7 
050919  124152  46  32.2470 N  61  27.0650 W   0.9        2.5        3.8        0.0        5.7*      27.7 
050919  124154  46  32.2460 N  61  27.0650 W   1.4        2.5        3.8        0.0        5.7       27.7 
050919  124156  46  32.2460 N  61  27.0640 W   1.3        2.5        3.8        0.0        5.7       27.7 
050919  124158  46  32.2450 N  61  27.0630 W   1.1        2.5        3.8        0.0        2.3*      27.7 
050919  124200  46  32.2450 N  61  27.0620 W   1.3        2.5        3.8        0.0        2.3       27.7 
050919  124202  46  32.2450 N  61  27.0620 W   1.3        2.5        3.8        0.0        0.8*      27.7 
050919  124204  46  32.2450 N  61  27.0610 W   1.5        2.5        3.8        0.0        0.8       27.7 
