FileName: C:\2005NE~1\GP332.TXT
Local Time: Wed Sep 14 15:16:29 2005

Ship: Marco Michel Trip: 09 Tow: gp332
Comments: zone 18
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050914  181630  46  32.6110 N  61  23.2150 W   2.2        2.2*       3.5        2.6*       0.0      275.8*
050914  182544  46  32.1290 N  61  23.2040 W   2.2        2.1       10.6        5.3        0.0       67.7 
050914  182546  46  32.1290 N  61  23.2030 W   2.0        2.1       10.6        6.2*       0.0       69.1*
050914  182548  46  32.1280 N  61  23.2010 W   2.2        2.1       10.6        6.2        0.0       69.1 
050914  182550  46  32.1270 N  61  23.2010 W   1.9        2.1       10.6        6.2        0.0       67.3*
050914  182552  46  32.1260 N  61  23.2000 W   2.4        2.1       10.6        6.4*       0.0       67.3 
050914  182554  46  32.1250 N  61  23.1990 W   1.9        2.1       10.6        6.4        0.0       67.3 
050914  182556  46  32.1240 N  61  23.1980 W   2.0        2.1       10.6        6.4        0.0       69.1*
050914  182558  46  32.1230 N  61  23.1970 W   1.5        2.1       10.6       13.2*       0.0       69.1 
050914  182600  46  32.1230 N  61  23.1960 W   1.4        2.1       10.6       13.2        0.0       69.1 
050914  182602  46  32.1220 N  61  23.1960 W   0.9        2.1       10.6       16.7*       0.0       83.1*
050914  182604  46  32.1220 N  61  23.1950 W   1.2        2.1       10.6       16.7        0.0       83.1 
050914  182606  46  32.1220 N  61  23.1940 W   1.2        2.1       10.6       16.7        0.0       83.1 
050914  182608  46  32.1220 N  61  23.1930 W   0.7        2.1       10.6        1.4*       0.0       83.1 
050914  182610  46  32.1220 N  61  23.1920 W   1.7        2.1       10.6        1.4        0.0       83.1 
050914  182612  46  32.1210 N  61  23.1910 W   0.8        2.1       10.6        3.4*       0.0       83.1 
050914  182614  46  32.1210 N  61  23.1900 W   1.5        2.1       10.6        3.4        0.0       83.1 
050914  182616  46  32.1210 N  61  23.1900 W   0.8        2.1       10.6        3.4        0.0       83.1 
050914  182618  46  32.1210 N  61  23.1890 W   1.4        2.1       10.6        3.4        0.0       83.1 
050914  182620  46  32.1210 N  61  23.1880 W   1.0        2.1       10.6        3.4        0.0       83.1 
050914  182622  46  32.1210 N  61  23.1870 W   1.4        2.1       10.6        3.4        0.0       74.8*
050914  182624  46  32.1210 N  61  23.1850 W   1.0        2.1       10.6        3.4        0.0       74.8 
050914  182626  46  32.1210 N  61  23.1850 W   1.7        2.1       10.6        3.4        0.0       74.8 
050914  182628  46  32.1220 N  61  23.1840 W   1.1        2.1       10.6        3.4        0.0       66.9*
050914  182630  46  32.1210 N  61  23.1840 W   1.2        2.1       10.6        3.4        0.0       66.9 
050914  182632  46  32.1220 N  61  23.1820 W   1.1        2.1       10.6        3.4        0.0       66.9 
050914  182634  46  32.1210 N  61  23.1820 W   1.2        2.1       10.6       11.8*       0.0       53.2*
050914  182636  46  32.1220 N  61  23.1800 W   1.4        2.1       10.6       11.8        0.0       53.2 
050914  182638  46  32.1210 N  61  23.1790 W   0.9        2.1       10.6       11.8        0.0       67.7*
050914  182640  46  32.1210 N  61  23.1790 W   1.7        2.1       10.6       11.8        0.0       67.7 
050914  182642  46  32.1220 N  61  23.1780 W   0.7        2.1       10.6       11.8        0.0       67.7 
050914  182644  46  32.1220 N  61  23.1780 W   1.4        2.1       10.6       10.2*       0.0       64.7*
050914  182646  46  32.1220 N  61  23.1760 W   0.8        2.1       10.6       10.2        0.0       64.7 
050914  182648  46  32.1220 N  61  23.1750 W   1.2        2.1       10.6       10.2        0.0       64.7 
050914  182650  46  32.1220 N  61  23.1740 W   1.0        2.1       10.6        0.9*       0.0      135.5*
050914  182652  46  32.1220 N  61  23.1740 W   1.0        2.1       10.6        0.9        0.0      135.5 
050914  182654  46  32.1220 N  61  23.1730 W   0.9        2.1       10.6       26.4*       0.0      135.5 
050914  182656  46  32.1220 N  61  23.1720 W   1.2        2.1       10.6       26.4        0.0      135.5 
050914  182658  46  32.1220 N  61  23.1720 W   0.8        2.1       10.6       26.4        0.0      135.5 
050914  182700  46  32.1220 N  61  23.1710 W   1.5        2.1       10.6        5.1*       0.0       62.5*
050914  182702  46  32.1220 N  61  23.1700 W   1.1        2.1       10.6        5.1        0.0       62.5 
050914  182704  46  32.1230 N  61  23.1690 W   1.2        2.1       10.6        5.1        0.0       62.5 
050914  182706  46  32.1230 N  61  23.1690 W   1.1        2.1       10.6        5.1        0.0       62.5 
050914  182708  46  32.1230 N  61  23.1680 W   0.8        2.1       10.6        5.1        0.0       62.5 
050914  182710  46  32.1230 N  61  23.1670 W   1.3        2.1       10.6        5.1        0.0       62.5 
050914  182712  46  32.1230 N  61  23.1660 W   1.2        2.1       10.6        5.1        0.0       62.5 
050914  182714  46  32.1230 N  61  23.1660 W   0.9        2.1       10.6        5.1        0.0       62.5 
050914  182716  46  32.1230 N  61  23.1650 W   1.4        2.1       10.6        5.1        0.0      165.4*
050914  182718  46  32.1230 N  61  23.1640 W   0.8        2.1       10.6        5.1        0.0      165.4 
050914  182720  46  32.1230 N  61  23.1640 W   1.3        2.1       10.6        5.1        0.0      165.4 
050914  182722  46  32.1230 N  61  23.1630 W   1.0        2.1       10.6        5.1        0.0      165.4 
050914  182724  46  32.1240 N  61  23.1620 W   1.0        2.1       10.6        5.1        0.0      165.4 
050914  182726  46  32.1230 N  61  23.1610 W   1.1        2.1       10.6        5.1        0.0       11.0*
050914  182728  46  32.1240 N  61  23.1600 W   1.5        2.1       10.6        5.1        0.0       11.0 
050914  182730  46  32.1230 N  61  23.1590 W   0.8        2.1       10.6        5.1        0.0       11.0 
050914  182732  46  32.1240 N  61  23.1580 W   1.6        2.1       10.6        9.2*       0.0      116.1*
050914  182734  46  32.1240 N  61  23.1570 W   0.9        2.1       10.6        9.2        0.0      116.1 
050914  182736  46  32.1240 N  61  23.1560 W   1.4        2.1       10.6        9.2        0.0      116.1 
050914  182738  46  32.1240 N  61  23.1550 W   0.9        2.1       10.6        9.2        0.0       21.1*
050914  182740  46  32.1240 N  61  23.1540 W   1.1        5.5*      10.6        9.2        0.0       21.1 
050914  182742  46  32.1240 N  61  23.1540 W   1.1        5.5       10.6        4.8*       0.0       73.0*
050914  182744  46  32.1250 N  61  23.1530 W   1.2        5.5       10.6        4.8        0.0       73.0 
050914  182746  46  32.1250 N  61  23.1520 W   0.9        5.5       10.6        4.8        0.0       73.0 
050914  182748  46  32.1250 N  61  23.1520 W   1.5        5.5       10.6       13.7*       0.0        5.3*
050914  182750  46  32.1250 N  61  23.1510 W   0.9        5.5       10.6       13.7        0.0        5.3 
050914  182752  46  32.1250 N  61  23.1500 W   1.6        5.5       10.6        2.9*       0.0       60.3*
050914  182754  46  32.1250 N  61  23.1490 W   1.1        5.5       10.6        2.9        0.0       60.3 
050914  182756  46  32.1260 N  61  23.1490 W   1.5        5.5       10.6        2.9        0.0       60.3 
050914  182758  46  32.1250 N  61  23.1480 W   0.9        5.5       10.6        2.9        0.0       60.3 
050914  182800  46  32.1250 N  61  23.1470 W   2.1        5.5       10.6        2.9        0.0       60.3 
050914  182802  46  32.1250 N  61  23.1450 W   0.7        5.5       10.6        3.8*       0.0       60.3 
