FileName: C:\2005NE~1\GP256.TXT
Local Time: Sat Sep 17 14:47:11 2005

Ship: Marco Michel Trip: 09 Tow: gp256
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050917  174713  46  59.2440 N  60  58.1330 W   3.8        3.2       10.2*       0.0       84.8*       8.4*
050917  175627  46  59.2840 N  60  57.2650 W   1.8        2.1        8.8        0.0        4.6      108.2 
050917  175629  46  59.2850 N  60  57.2640 W   2.2        2.1        8.8        0.0        4.6      108.6*
050917  175631  46  59.2850 N  60  57.2630 W   1.6        2.1        8.8        0.0        4.5*     108.6 
050917  175633  46  59.2850 N  60  57.2620 W   2.1        2.1        8.8        0.0        4.5      108.6 
050917  175635  46  59.2860 N  60  57.2610 W   1.4        2.1        8.8        0.0        4.5      106.9*
050917  175637  46  59.2870 N  60  57.2590 W   2.2        2.1        8.8        0.0        4.5      106.9 
050917  175639  46  59.2870 N  60  57.2580 W   1.8        2.1        8.8        0.0        4.5      110.0*
050917  175641  46  59.2880 N  60  57.2560 W   1.9        2.1        8.8        0.0        4.5      110.0 
050917  175643  46  59.2890 N  60  57.2550 W   2.3        2.1        8.8        0.0        4.5      110.0 
050917  175645  46  59.2890 N  60  57.2530 W   1.7        2.1        8.8        0.0        4.5      106.0*
050917  175647  46  59.2900 N  60  57.2520 W   2.7        2.1        8.8        0.0       10.1*     106.0 
050917  175649  46  59.2900 N  60  57.2510 W   1.4        2.1        8.8        0.0       10.1      106.0 
050917  175651  46  59.2910 N  60  57.2490 W   2.5        2.1        8.8        0.0       10.1      107.8*
050917  175653  46  59.2910 N  60  57.2480 W   2.0        2.1        8.8        0.0       10.1      107.8 
050917  175655  46  59.2920 N  60  57.2460 W   2.4        2.1        8.8        0.0       10.1      107.8 
050917  175657  46  59.2920 N  60  57.2450 W   1.9        2.1        8.8        0.0        4.7*     108.6*
050917  175700  46  59.2940 N  60  57.2430 W   2.5        2.1        8.8        0.0        4.7      108.6 
050917  175701  46  59.2940 N  60  57.2420 W   1.4        2.1        8.8        0.0        4.7      109.1*
050917  175703  46  59.2940 N  60  57.2410 W   2.7        2.1        8.8        0.0        4.4*     109.1 
050917  175706  46  59.2950 N  60  57.2380 W   2.3        2.1        8.8        0.0        4.4      109.1 
050917  175707  46  59.2960 N  60  57.2370 W   2.5        2.1        8.8        0.0        4.8*     108.2*
050917  175709  46  59.2960 N  60  57.2350 W   1.8        2.1        8.8        0.0        4.8      108.2 
050917  175711  46  59.2960 N  60  57.2340 W   2.5        2.1        8.8        0.0        4.8      108.2 
050917  175713  46  59.2970 N  60  57.2330 W   2.0        2.1        8.8        0.0        4.7*     104.3*
050917  175715  46  59.2980 N  60  57.2310 W   2.1        2.1        8.8        0.0        4.7      104.3 
050917  175718  46  59.2990 N  60  57.2290 W   1.9        2.1        8.8        0.0        4.4*     113.0*
050917  175719  46  59.2990 N  60  57.2280 W   1.8        2.1        8.8        0.0        4.4      113.0 
050917  175721  46  59.2990 N  60  57.2270 W   2.4        2.1        8.8        0.0        4.4      113.0 
050917  175724  46  59.3010 N  60  57.2250 W   2.4        2.1        8.8        0.0        4.6*     113.0 
050917  175725  46  59.3010 N  60  57.2240 W   3.0        2.1        8.8        0.0        4.6      113.0 
050917  175727  46  59.3020 N  60  57.2230 W   1.3        2.1        8.8        0.0        4.6      113.0 
050917  175730  46  59.3020 N  60  57.2210 W   1.8        2.1        8.8        0.0        4.7*     329.5*
050917  175731  46  59.3030 N  60  57.2200 W   1.9        2.1        8.8        0.0        4.7      329.5 
050917  175733  46  59.3030 N  60  57.2190 W   2.3        2.1        8.8        0.0        4.9*     329.5 
050917  175736  46  59.3040 N  60  57.2170 W   1.9        2.1        8.8        0.0        4.9      108.6*
050917  175737  46  59.3040 N  60  57.2160 W   2.0        2.1        8.8        0.0        4.9      108.6 
050917  175739  46  59.3050 N  60  57.2140 W   1.9        3.1*       8.8        0.0        4.9*     108.2*
050917  175742  46  59.3060 N  60  57.2130 W   2.2        3.1        8.8        0.0        4.9      108.2 
050917  175743  46  59.3060 N  60  57.2120 W   2.1        3.1        8.8        0.0        4.9      108.2 
050917  175745  46  59.3070 N  60  57.2110 W   2.0        3.1        8.8        0.0        4.4*     108.2*
050917  175748  46  59.3080 N  60  57.2090 W   2.6        3.1        8.8        0.0        4.4      108.2 
050917  175749  46  59.3080 N  60  57.2080 W   2.1        3.1        8.8        0.0        4.6*     108.2 
050917  175751  46  59.3090 N  60  57.2060 W   2.1        3.1        8.8        0.0        4.6      109.1*
050917  175754  46  59.3100 N  60  57.2040 W   1.9        3.1        8.8        0.0        4.6      109.1 
050917  175755  46  59.3100 N  60  57.2030 W   2.4        3.1        8.8        0.0        5.3*     109.1 
050917  175757  46  59.3100 N  60  57.2010 W   2.2        3.1        8.8        0.0        5.3      109.1 
050917  175759  46  59.3110 N  60  57.1990 W   2.3        3.1        8.8        0.0        4.2*     109.1 
050917  175801  46  59.3110 N  60  57.1980 W   2.0        3.1        8.8        0.0        4.2      109.1 
050917  175803  46  59.3120 N  60  57.1970 W   2.4        3.1        8.8        0.0        4.2      109.1 
050917  175806  46  59.3130 N  60  57.1950 W   1.9        3.1        8.8        0.0        5.1*     109.1 
050917  175807  46  59.3140 N  60  57.1940 W   1.6        3.1        8.8        0.0        5.1      110.4*
050917  175809  46  59.3140 N  60  57.1940 W   1.0        3.1        8.8        0.0        5.1      110.4 
050917  175812  46  59.3150 N  60  57.1940 W   0.2        3.1        8.8        0.0        9.3*     110.4 
050917  175813  46  59.3140 N  60  57.1940 W   0.4        3.1        8.8        0.0        9.3      110.4 
050917  175815  46  59.3150 N  60  57.1940 W   0.5        3.1        8.8        0.0       10.1*     110.4 
050917  175818  46  59.3150 N  60  57.1940 W   0.8        3.1        8.8        0.0       10.1      110.4 
050917  175819  46  59.3150 N  60  57.1940 W   0.6        3.1        8.8        0.0       10.1      110.4 
050917  175821  46  59.3150 N  60  57.1950 W   0.6        3.1        8.8        0.0        5.5*     110.4 
050917  175824  46  59.3150 N  60  57.1960 W   1.0        3.1        8.8        0.0        5.5      168.5*
050917  175825  46  59.3150 N  60  57.1970 W   0.6        3.1        8.8        0.0        5.5      168.5 
050917  175827  46  59.3150 N  60  57.1970 W   0.8        3.1        8.8        0.0        5.3*     168.5 
050917  175830  46  59.3150 N  60  57.1990 W   0.8        3.1        8.8        0.0        5.3      132.0*
050917  175831  46  59.3150 N  60  57.2000 W   0.9        3.1        8.8        0.0        1.4*     132.0 
050917  175833  46  59.3150 N  60  57.2000 W   1.3        3.1        8.8        0.0        1.4      132.0 
050917  175836  46  59.3150 N  60  57.2020 W   1.5        3.1        8.8        0.0        1.4       51.0*
050917  175837  46  59.3150 N  60  57.2020 W   1.5        3.1        8.8        0.0        2.3*      51.0 
050917  175839  46  59.3150 N  60  57.2030 W   1.3        3.1        8.8        0.0        2.3       51.0 
050917  175842  46  59.3150 N  60  57.2060 W   1.5        3.1        8.8        0.0        2.3       51.0 
050917  175843  46  59.3150 N  60  57.2060 W   1.5        3.1        8.8        0.0        2.3       51.0 
050917  175845  46  59.3150 N  60  57.2070 W   1.6        3.1        8.8        0.0        2.3       51.0 
050917  175848  46  59.3150 N  60  57.2090 W   1.7        3.1        8.8        0.0        2.3       51.0 
050917  175849  46  59.3150 N  60  57.2100 W   1.7        3.1        8.8        0.0        2.3       51.0 
050917  175851  46  59.3150 N  60  57.2110 W   1.8        2.5*       8.8        0.0        2.3      143.4*
050917  175854  46  59.3140 N  60  57.2140 W   1.5        2.5        8.8        0.0        9.1*     143.4 
050917  175855  46  59.3140 N  60  57.2140 W   1.6        2.5        8.8        0.0        9.1       63.3*
050917  175857  46  59.3140 N  60  57.2160 W   2.2        2.5        8.8        0.0        9.1       63.3 
050917  175900  46  59.3130 N  60  57.2190 W   1.6        2.5        8.8        0.0        9.1       63.3 
050917  175901  46  59.3130 N  60  57.2200 W   2.1        2.5        8.8        0.0        9.1      105.1*
050917  175903  46  59.3130 N  60  57.2220 W   2.2        2.5        8.8        0.0        9.1      105.1 
050917  175906  46  59.3130 N  60  57.2240 W   2.1        2.5        8.8        0.0        9.1      105.1 
050917  175907  46  59.3130 N  60  57.2250 W   2.3        2.5        8.8        0.0        2.8*     134.6*
050917  175909  46  59.3120 N  60  57.2260 W   2.0        2.5        8.8        0.0        2.8      134.6 
050917  175912  46  59.3120 N  60  57.2290 W   2.1        2.5        8.8        0.0        2.8       84.9*
050917  175913  46  59.3120 N  60  57.2300 W   2.4        2.5        8.8        0.0        5.8*      84.9 
050917  175915  46  59.3120 N  60  57.2320 W   2.3        2.5        8.8        0.0        5.8       84.9 
050917  175918  46  59.3110 N  60  57.2340 W   2.4        2.5        8.8        0.0        5.8      121.4*
050917  175919  46  59.3110 N  60  57.2350 W   2.3        2.5        8.8        0.0        5.8      121.4 
050917  175921  46  59.3110 N  60  57.2370 W   2.0        2.5        8.8        0.0        5.8      121.4 
050917  175924  46  59.3110 N  60  57.2390 W   2.6        2.5        8.8        0.0        5.8      109.1*
050917  175925  46  59.3110 N  60  57.2400 W   2.2        2.5        8.8        0.0        5.8      109.1 
050917  175927  46  59.3110 N  60  57.2420 W   2.0        2.4*       8.8        0.0        5.8      109.1 
050917  175930  46  59.3100 N  60  57.2450 W   2.2        2.4        8.8        0.0       11.3*      95.0*
050917  175931  46  59.3100 N  60  57.2460 W   2.1        2.4        8.8        0.0       11.3       95.0 
050917  175933  46  59.3100 N  60  57.2480 W   2.1        2.4        8.8        0.0       11.3       98.1*
050917  175936  46  59.3100 N  60  57.2510 W   2.5        2.4        8.8        0.0        4.2*      98.1 
050917  175937  46  59.3100 N  60  57.2520 W   1.9        2.4        8.8        0.0        4.2       98.1 
050917  175939  46  59.3090 N  60  57.2530 W   2.7        2.4        8.8        0.0        3.6*      98.1 
050917  175942  46  59.3090 N  60  57.2560 W   1.7        2.4        8.8        0.0        3.6       98.1 
050917  175943  46  59.3090 N  60  57.2570 W   2.1        2.4        8.8        0.0        3.6       98.1 
050917  175945  46  59.3090 N  60  57.2590 W   2.1        2.4        8.8        0.0        3.6       98.1 
050917  175948  46  59.3090 N  60  57.2610 W   1.9        2.4        8.8        0.0        3.6       98.1 
050917  175950  46  59.3090 N  60  57.2630 W   2.4        2.4        8.8        0.0        3.6       81.4*
050917  175951  46  59.3080 N  60  57.2640 W   2.2        2.4        8.8        0.0        3.6       81.4 
050917  175954  46  59.3080 N  60  57.2660 W   2.3        2.4        8.8        0.0        3.6       81.4 
050917  175955  46  59.3080 N  60  57.2670 W   2.6        2.4        8.8        0.0        5.0*     101.2*
050917  175957  46  59.3070 N  60  57.2690 W   2.1        2.4        8.8        0.0        5.0      101.2 
050917  180000  46  59.3060 N  60  57.2710 W   2.2        2.4        8.8        0.0        4.0*     101.2 
050917  180001  46  59.3060 N  60  57.2720 W   2.4        2.4        8.8        0.0        4.0      115.2*
050917  180003  46  59.3060 N  60  57.2750 W   2.1        2.4        8.8        0.0        4.0      115.2 
050917  180006  46  59.3060 N  60  57.2770 W   2.4        2.4        8.8        0.0        8.6*     115.2 
050917  180007  46  59.3060 N  60  57.2780 W   2.3        2.4        8.8        0.0        8.6      112.6*
050917  180009  46  59.3050 N  60  57.2790 W   1.7        2.4        8.8        0.0        8.6      112.6 
050917  180012  46  59.3040 N  60  57.2830 W   2.2        2.4        8.8        0.0        8.6      119.2*
050917  180013  46  59.3040 N  60  57.2830 W   1.8        2.4        8.8        0.0        8.6      119.2 
050917  180015  46  59.3030 N  60  57.2840 W   2.4        2.4        8.8        0.0        8.6      119.2 
050917  180018  46  59.3020 N  60  57.2870 W   2.2        2.4        8.8        0.0        8.6       88.0*
050917  180020  46  59.3020 N  60  57.2890 W   1.7        2.4        8.8        0.0        8.6       88.0 
050917  180021  46  59.3010 N  60  57.2900 W   1.8        2.4        8.8        0.0        8.6       88.0 
050917  180024  46  59.3010 N  60  57.2920 W   2.1        2.4        8.8        0.0        8.6      112.6*
050917  180025  46  59.3010 N  60  57.2930 W   1.9        2.4        8.8        0.0        8.6      112.6 
050917  180028  46  59.3000 N  60  57.2950 W   2.2        2.4        8.8        0.0        1.1*     121.4*
050917  180030  46  59.3000 N  60  57.2970 W   1.8        2.4        8.8        0.0        1.1      121.4 
050917  180031  46  59.3000 N  60  57.2970 W   1.9        2.4        8.8        0.0        4.7*     121.4 
050917  180033  46  59.2990 N  60  57.2990 W   2.1        2.4        8.8        0.0        4.7       83.1*
050917  180036  46  59.2990 N  60  57.3020 W   1.9        2.4        8.8        0.0        4.7       83.1 
050917  180037  46  59.2980 N  60  57.3030 W   2.2        2.4        8.8        0.0        4.7       83.1 
050917  180039  46  59.2980 N  60  57.3040 W   1.9        2.4        8.8        0.0        4.7      124.5*
050917  180042  46  59.2980 N  60  57.3070 W   2.0        2.4        8.8        0.0        4.7      124.5 
050917  180043  46  59.2970 N  60  57.3070 W   1.7        2.4        8.8        0.0        4.7      124.5 
050917  180045  46  59.2970 N  60  57.3080 W   2.1        2.4        8.8        0.0        4.7      125.8*
050917  180048  46  59.2970 N  60  57.3110 W   1.7        2.4        8.8        0.0        8.3*     125.8 
050917  180049  46  59.2970 N  60  57.3110 W   1.7        2.4        8.8        0.0        8.3       52.8*
050917  180051  46  59.2960 N  60  57.3130 W   2.4        2.4        8.8        0.0        8.3       52.8 
050917  180054  46  59.2960 N  60  57.3140 W   1.4        2.4        8.8        0.0        6.8*      52.8 
050917  180055  46  59.2960 N  60  57.3150 W   2.2        2.4        8.8        0.0        6.8      120.1*
050917  180057  46  59.2950 N  60  57.3170 W   1.6        2.4        8.8        0.0        6.8      120.1 
050917  180100  46  59.2950 N  60  57.3190 W   1.9        2.4        8.8        0.0        6.8      120.1 
050917  180101  46  59.2950 N  60  57.3200 W   1.7        2.4        8.8        0.0        6.8      110.0*
050917  180103  46  59.2950 N  60  57.3220 W   2.2        2.4        8.8        0.0        8.9*     110.0 
050917  180106  46  59.2950 N  60  57.3230 W   1.8        2.4        8.8        0.0        8.9       45.3*
050917  180107  46  59.2950 N  60  57.3240 W   2.2        2.4        8.8        0.0        8.9       45.3 
050917  180109  46  59.2940 N  60  57.3250 W   0.7        2.4        8.8        0.0        8.9       45.3 
050917  180112  46  59.2940 N  60  57.3270 W   1.2        2.4        8.8        0.0        8.9      168.9*
050917  180113  46  59.2940 N  60  57.3280 W   0.7        2.4        8.8        0.0        8.9      168.9 
050917  180115  46  59.2940 N  60  57.3280 W   0.9        2.4        8.8        0.0        8.9      168.9 
050917  180118  46  59.2950 N  60  57.3280 W   0.9        2.4        8.8        0.0        8.9      168.9 
050917  180119  46  59.2950 N  60  57.3280 W   1.4        2.4        8.8        0.0        8.9      168.9 
050917  180122  46  59.2960 N  60  57.3280 W   1.4        2.4        8.8        0.0        8.9      168.9 
050917  180124  46  59.2970 N  60  57.3270 W   1.9        2.4        8.8        0.0        8.9      168.9 
050917  180125  46  59.2980 N  60  57.3270 W   1.5        2.4        8.8        0.0        8.9      168.9 
050917  180127  46  59.2990 N  60  57.3270 W   2.4        2.2*       8.8        0.0        8.9      168.9 
050917  180130  46  59.3000 N  60  57.3250 W   2.5        2.2        8.8        0.0        8.9      168.9 
050917  180132  46  59.3020 N  60  57.3240 W   2.1        2.2        8.8        0.0        8.9      168.9 
050917  180133  46  59.3020 N  60  57.3240 W   2.4        2.2        8.8        0.0        8.9      168.9 
050917  180136  46  59.3040 N  60  57.3230 W   2.6        2.2        8.8        0.0        8.9      168.9 
050917  180137  46  59.3050 N  60  57.3230 W   2.7        2.2        8.8        0.0        8.9      168.9 
050917  180139  46  59.3060 N  60  57.3220 W   3.1        2.2        8.8        0.0        7.9*     168.9 
050917  180142  46  59.3080 N  60  57.3190 W   2.6        2.2        8.8        0.0        7.9      168.9 
050917  180143  46  59.3090 N  60  57.3190 W   3.1        2.2        8.8        0.0        7.9      168.9 
050917  180145  46  59.3100 N  60  57.3180 W   3.3        2.2        8.8        0.0        6.5*     168.9 
050917  180148  46  59.3130 N  60  57.3160 W   3.2        2.2        8.8        0.0        6.5      168.9 
050917  180149  46  59.3130 N  60  57.3150 W   3.9        2.2        8.8        0.0        6.5      168.9 
050917  180151  46  59.3150 N  60  57.3140 W   2.5        2.2        8.8        0.0        6.5      168.9 
050917  180154  46  59.3170 N  60  57.3110 W   3.6        2.2        8.8        0.0        6.5      168.9 
050917  180155  46  59.3180 N  60  57.3110 W   4.0        2.2        8.8        0.0        2.6*     168.9 
