FileName: C:\2005NE~1\GP261.TXT
Local Time: Sun Sep 18 19:00:46 2005

Ship: Marco Michel Trip: 09 Tow: gp261
Comments: zone 19
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050918  220047  46  42.9370 N  61  22.7660 W   4.2        2.3*      13.1        0.0       14.8*     253.8*
050918  221002  46  42.4670 N  61  22.9060 W   0.8        5.2       12.0        0.0        6.6*      63.8 
050918  221004  46  42.4670 N  61  22.9060 W   0.5        5.2       12.0        0.0        6.6       63.8 
050918  221006  46  42.4670 N  61  22.9050 W   1.0        5.2       12.0        0.0       11.6*      63.8 
050918  221008  46  42.4670 N  61  22.9050 W   0.6        5.2       12.0        0.0       11.6       63.8 
050918  221010  46  42.4660 N  61  22.9050 W   1.2        5.2       12.0        0.0       11.6       63.8 
050918  221012  46  42.4660 N  61  22.9040 W   0.6        5.2       12.0        0.0        4.6*      41.3*
050918  221014  46  42.4650 N  61  22.9040 W   1.4        5.2       12.0        0.0        4.6       41.3 
050918  221016  46  42.4650 N  61  22.9030 W   1.1        5.2       12.0        0.0        4.6       41.3 
050918  221018  46  42.4640 N  61  22.9030 W   1.5        5.2       12.0        0.0        4.6      114.4*
050918  221020  46  42.4640 N  61  22.9030 W   0.9        5.2       12.0        0.0        4.6      114.4 
050918  221022  46  42.4630 N  61  22.9020 W   1.2        5.2       12.0        0.0        4.6      114.4 
050918  221024  46  42.4630 N  61  22.9020 W   1.2        5.2       12.0        0.0        4.6      114.4 
050918  221026  46  42.4620 N  61  22.9020 W   0.7        5.2       12.0        0.0        4.6      114.4 
050918  221028  46  42.4610 N  61  22.9010 W   1.4        5.2       12.0        0.0        4.6      114.4 
050918  221030  46  42.4610 N  61  22.9010 W   0.7        5.2       12.0        0.0        4.6      114.4 
050918  221032  46  42.4600 N  61  22.9000 W   1.4        5.2       12.0        0.0        4.6      114.4 
050918  221034  46  42.4600 N  61  22.8990 W   1.1        5.2       12.0        0.0        4.6       72.1*
050918  221036  46  42.4590 N  61  22.8990 W   0.6        5.2       12.0        0.0        4.6       72.1 
050918  221038  46  42.4590 N  61  22.8990 W   1.4        5.2       12.0        0.0        1.8*      72.1 
050918  221040  46  42.4580 N  61  22.8990 W   0.7        5.2       12.0        0.0        1.8       67.3*
050918  221042  46  42.4580 N  61  22.8990 W   0.8        5.2       12.0        0.0        1.8       67.3 
050918  221044  46  42.4580 N  61  22.8980 W   0.9        5.2       12.0        0.0        4.8*      71.3*
050918  221046  46  42.4570 N  61  22.8980 W   0.9        5.2       12.0        0.0        4.8       71.3 
050918  221048  46  42.4570 N  61  22.8980 W   0.8        5.2       12.0        0.0       11.9*      71.3 
050918  221050  46  42.4570 N  61  22.8980 W   0.9        5.2       12.0        0.0       11.9       71.3 
050918  221052  46  42.4560 N  61  22.8970 W   0.9        5.2       12.0        0.0       11.9       71.3 
050918  221054  46  42.4560 N  61  22.8970 W   0.7        5.2       12.0        0.0        5.4*      71.3 
050918  221056  46  42.4550 N  61  22.8960 W   0.9        5.2       12.0        0.0        5.4       71.3 
050918  221058  46  42.4550 N  61  22.8960 W   0.9        5.2        3.3*       0.0        5.4       71.3 
050918  221100  46  42.4550 N  61  22.8950 W   1.1        5.2        3.3        0.0        5.9*      71.7*
050918  221102  46  42.4540 N  61  22.8950 W   1.1        5.2        3.3        0.0        5.9       71.7 
050918  221104  46  42.4530 N  61  22.8950 W   0.8        5.2        3.3        0.0        4.2*      71.7 
050918  221106  46  42.4530 N  61  22.8950 W   1.0        5.2        3.3        0.0        4.2       81.8*
050918  221108  46  42.4530 N  61  22.8940 W   1.0        5.2        3.3        0.0        4.2       81.8 
050918  221110  46  42.4520 N  61  22.8930 W   0.7        5.2        3.3        0.0        4.2       81.8 
050918  221112  46  42.4510 N  61  22.8930 W   1.0        5.2        3.3        0.0        4.2       34.3*
050918  221114  46  42.4510 N  61  22.8920 W   0.7        5.2        3.3        0.0        4.7*      34.3 
050918  221116  46  42.4510 N  61  22.8920 W   0.9        5.2        3.3        0.0        4.7       71.7*
050918  221118  46  42.4510 N  61  22.8910 W   1.0        5.2        3.3        0.0        4.7       71.7 
050918  221120  46  42.4500 N  61  22.8910 W   0.6        5.2        3.3        0.0       17.5*      71.7 
050918  221122  46  42.4500 N  61  22.8910 W   1.1        5.2        3.3        0.0       17.5       87.5*
050918  221124  46  42.4490 N  61  22.8900 W   0.8        5.2        3.3        0.0       17.5       87.5 
050918  221126  46  42.4490 N  61  22.8900 W   1.4        5.2        3.3        0.0       17.5       87.5 
050918  221128  46  42.4480 N  61  22.8900 W   0.7        5.2        3.3        0.0       17.5       55.0*
050918  221130  46  42.4480 N  61  22.8890 W   1.2        5.2        3.3        0.0        4.9*      55.0 
050918  221132  46  42.4470 N  61  22.8880 W   1.3        5.2        3.3        0.0        4.9       52.8*
050918  221134  46  42.4470 N  61  22.8880 W   0.6        5.2        3.3        0.0        4.9       52.8 
050918  221136  46  42.4460 N  61  22.8880 W   1.5        5.2        3.3        0.0        4.9       52.8 
050918  221138  46  42.4460 N  61  22.8870 W   0.8        5.2        3.3        0.0        4.9       20.2*
050918  221140  46  42.4460 N  61  22.8870 W   1.2        5.2        3.3        0.0       14.0*      20.2 
050918  221142  46  42.4450 N  61  22.8860 W   1.1        5.2        3.3        0.0       14.0       20.2 
050918  221144  46  42.4450 N  61  22.8860 W   0.6        5.2        3.3        0.0       14.0       20.2 
050918  221146  46  42.4440 N  61  22.8860 W   1.4        5.2        3.3        0.0       14.0       20.2 
050918  221148  46  42.4440 N  61  22.8850 W   1.4        5.2        3.3        0.0       14.0       20.2 
050918  221150  46  42.4440 N  61  22.8840 W   1.4        5.2        3.3        0.0       14.0       20.2 
050918  221152  46  42.4430 N  61  22.8840 W   0.6        5.2        3.3        0.0       14.5*      20.2 
050918  221154  46  42.4430 N  61  22.8830 W   1.4        5.2        3.3        0.0       14.5       80.9*
050918  221156  46  42.4420 N  61  22.8830 W   1.0        2.6*       3.3        0.0       11.8*      80.9 
050918  221158  46  42.4420 N  61  22.8820 W   1.3        2.6        3.3        0.0       11.8       80.9 
050918  221200  46  42.4410 N  61  22.8820 W   0.8        2.6        3.3        0.0       11.8       47.5*
050918  221202  46  42.4410 N  61  22.8810 W   1.1        2.6        3.3        0.0       11.8       47.5 
050918  221204  46  42.4410 N  61  22.8800 W   1.2        2.6        3.3        0.0       11.8       34.8*
050918  221206  46  42.4400 N  61  22.8800 W   0.6        2.6        3.3        0.0       11.8       34.8 
050918  221208  46  42.4400 N  61  22.8800 W   1.5        2.6        3.3        0.0       11.8       34.8 
050918  221210  46  42.4390 N  61  22.8790 W   0.8        2.6        3.3        0.0       11.8       36.5*
050918  221212  46  42.4390 N  61  22.8780 W   1.5        2.6        3.3        0.0       11.8       36.5 
050918  221214  46  42.4380 N  61  22.8780 W   0.8        2.6        3.3        0.0       11.8       36.5 
050918  221216  46  42.4380 N  61  22.8780 W   1.0        2.6        3.3        0.0       11.8       36.5 
050918  221218  46  42.4380 N  61  22.8770 W   1.1        2.6        3.3        0.0       11.8       36.5 
050918  221220  46  42.4370 N  61  22.8770 W   1.6        2.6        3.3        0.0       11.8      410.0*
050918  221222  46  42.4370 N  61  22.8760 W   1.2        2.6        3.3        0.0        0.2*     410.0 
050918  221224  46  42.4360 N  61  22.8750 W   1.9        2.6        3.3        0.0        0.2      410.0 
050918  221226  46  42.4350 N  61  22.8750 W   2.0        2.6        3.3        0.0        0.2       34.8*
050918  221228  46  42.4340 N  61  22.8730 W   1.7        2.6        3.3        0.0        7.6*      34.8 
