FileName: C:\2005NE~1\GP284.TXT
Local Time: Sat Sep 17 18:21:10 2005

Ship: Marco Michel Trip: 09 Tow: gp284
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050917  212110  46  52.6740 N  61  22.5360 W   2.4        3.1*      10.9        0.0       48.6*     681.4*
050917  213025  46  52.2190 N  61  22.5010 W   0.7        3.4        2.4        0.0       10.3*      55.0 
050917  213027  46  52.2190 N  61  22.5010 W   0.2        3.4        2.4        0.0       10.3       72.6*
050917  213029  46  52.2190 N  61  22.5010 W   0.6        3.4        2.4        0.0        2.0*      72.6 
050917  213031  46  52.2180 N  61  22.5010 W   0.2        7.1*       2.4        0.0        2.0       72.6 
050917  213033  46  52.2180 N  61  22.5010 W   0.6        7.1        2.4        0.0        2.0       68.6*
050917  213035  46  52.2180 N  61  22.5010 W   0.4        7.1        2.4        0.0       15.1*      68.6 
050917  213037  46  52.2180 N  61  22.5010 W   0.6        7.1        2.4        0.0       15.1       68.6 
050917  213039  46  52.2170 N  61  22.5010 W   0.4        7.1        2.4        0.0       15.1       59.8*
050917  213041  46  52.2170 N  61  22.5010 W   0.7        7.1        2.4        0.0        2.5*      59.8 
050917  213043  46  52.2170 N  61  22.5010 W   0.4        7.1        2.4        0.0        2.5       70.4*
050917  213045  46  52.2170 N  61  22.5010 W   0.7        7.1        2.4        0.0        2.5       70.4 
050917  213047  46  52.2160 N  61  22.5000 W   0.7        7.1        2.4        0.0        2.5       70.4 
050917  213049  46  52.2160 N  61  22.5000 W   0.7        7.1        2.4        0.0        2.5      106.9*
050917  213051  46  52.2150 N  61  22.5000 W   0.8        7.1        2.4        0.0        5.9*     106.9 
050917  213053  46  52.2150 N  61  22.5000 W   0.4        7.1        2.4        0.0        5.9      106.9 
050917  213055  46  52.2140 N  61  22.5000 W   1.1        7.1        2.4        0.0        5.9       14.5*
050917  213057  46  52.2140 N  61  22.4990 W   0.3        7.1        2.4        0.0        4.2*      14.5 
050917  213059  46  52.2140 N  61  22.4990 W   1.2        7.1        2.4        0.0        4.2       49.3*
050917  213101  46  52.2130 N  61  22.4990 W   0.7        7.1        2.4        0.0        0.8*      49.3 
050917  213103  46  52.2130 N  61  22.4990 W   0.9        7.1        2.4        0.0        0.8       49.3 
050917  213105  46  52.2120 N  61  22.4980 W   0.8        7.1        2.4        0.0        0.8       90.2*
050917  213107  46  52.2120 N  61  22.4980 W   0.9        7.1        2.4        0.0        4.4*      90.2 
050917  213109  46  52.2120 N  61  22.4980 W   0.9        7.1        2.4        0.0        4.4       90.2 
050917  213111  46  52.2110 N  61  22.4980 W   1.0        7.1        2.4        0.0       13.2*      18.9*
050917  213113  46  52.2110 N  61  22.4970 W   1.1        7.1        2.4        0.0       13.2       18.9 
050917  213115  46  52.2100 N  61  22.4970 W   0.9        7.1        2.4        0.0       13.2       18.9 
050917  213117  46  52.2090 N  61  22.4970 W   0.9        7.1        2.4        0.0        0.5*      18.9 
050917  213119  46  52.2090 N  61  22.4970 W   0.9        7.1        2.4        0.0        0.5       18.9 
050917  213121  46  52.2080 N  61  22.4970 W   1.1        7.1        2.4        0.0        0.5       18.9 
050917  213123  46  52.2080 N  61  22.4970 W   1.0        7.1        2.4        0.0        7.6*      18.9 
050917  213125  46  52.2070 N  61  22.4960 W   1.2        7.1        2.4        0.0        7.6       18.9 
050917  213127  46  52.2060 N  61  22.4960 W   1.0        7.1        2.4        0.0       13.6*      44.9*
050917  213129  46  52.2060 N  61  22.4960 W   1.2        7.1        2.4        0.0       13.6       44.9 
050917  213131  46  52.2050 N  61  22.4950 W   0.7        7.1        2.4        0.0       13.6       80.9*
050917  213133  46  52.2050 N  61  22.4950 W   1.2        7.1        2.4        0.0       13.6       80.9 
050917  213135  46  52.2050 N  61  22.4940 W   1.0        7.1        2.4        0.0       13.6       80.9 
050917  213137  46  52.2040 N  61  22.4940 W   1.4        7.1        2.4        0.0       13.6       19.4*
050917  213139  46  52.2040 N  61  22.4930 W   0.8        7.1        2.4        0.0       13.6       19.4 
050917  213141  46  52.2030 N  61  22.4930 W   1.3        7.1        2.4        0.0       13.6       19.4 
050917  213143  46  52.2030 N  61  22.4930 W   0.8        7.1        2.4        0.0       13.6       54.5*
050917  213145  46  52.2020 N  61  22.4920 W   1.2        7.1        2.4        0.0       13.6       54.5 
050917  213147  46  52.2010 N  61  22.4910 W   1.0        7.1        2.4        0.0       13.6       36.1*
050917  213149  46  52.2010 N  61  22.4910 W   1.0        7.1        2.4        0.0       13.6       36.1 
050917  213151  46  52.2000 N  61  22.4900 W   1.6        7.1        2.4        0.0       13.6       36.1 
050917  213153  46  52.2000 N  61  22.4900 W   0.9        7.1        2.4        0.0       13.6       25.1*
050917  213155  46  52.1990 N  61  22.4900 W   1.7        7.1        2.4        0.0       13.6       25.1 
050917  213157  46  52.1990 N  61  22.4890 W   1.0        7.1        2.4        0.0       13.6       25.1 
050917  213159  46  52.1980 N  61  22.4880 W   2.1        7.1        2.4        0.0       13.6        5.3*
050917  213201  46  52.1970 N  61  22.4880 W   1.3        7.1        2.4        0.0       13.6        5.3 
