FileName: C:\2005NE~1\GP147.TXT
Local Time: Sun Aug 28 07:50:08 2005

Ship: Marco Michel Trip: 8 Tow: gp147
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050828  105009  47  33.7930 N  64  24.5880 W   2.8        5.7*       7.1*                  0.0      563.0*
050828  110001  47  33.4150 N  64  24.2400 W   1.4       12.3       10.8                   3.6       33.4 
050828  110003  47  33.4150 N  64  24.2390 W   1.3       12.3       10.8                   3.6       33.4 
050828  110006  47  33.4150 N  64  24.2380 W   1.7       12.3       10.8                   3.6       33.4 
050828  110007  47  33.4150 N  64  24.2380 W   1.4       12.3       10.8                   3.6       33.4 
050828  110009  47  33.4150 N  64  24.2370 W   1.6       12.3       10.8                   3.6       33.4 
050828  110012  47  33.4150 N  64  24.2350 W   0.9       12.3       10.8                   3.6       33.4 
050828  110013  47  33.4160 N  64  24.2350 W   1.5       12.3       10.8                   3.6       33.4 
050828  110016  47  33.4160 N  64  24.2330 W   1.1       12.3       10.8                   3.6       33.4 
050828  110018  47  33.4160 N  64  24.2320 W   1.4       12.3       10.8                   3.6       33.4 
050828  110019  47  33.4160 N  64  24.2320 W   1.3       12.3       10.8                   3.6       33.4 
050828  110021  47  33.4170 N  64  24.2310 W   1.1       12.3       10.8                   3.6       33.4 
050828  110024  47  33.4170 N  64  24.2300 W   1.7       12.3       10.8                  22.3*      33.4 
050828  110026  47  33.4170 N  64  24.2290 W   0.6       12.3       10.8                  22.3       33.4 
050828  110027  47  33.4180 N  64  24.2280 W   1.1       12.3       10.8                  22.3       33.4 
050828  110030  47  33.4180 N  64  24.2270 W   0.6       12.3       10.8                  22.3       33.4 
050828  110031  47  33.4180 N  64  24.2270 W   0.9        6.6*      10.8                  22.3       33.4 
050828  110033  47  33.4180 N  64  24.2260 W   1.7        6.6       10.8                  22.3       33.4 
050828  110036  47  33.4180 N  64  24.2240 W   1.2        6.6       10.8                   2.0*      21.6*
050828  110037  47  33.4180 N  64  24.2240 W   1.9        6.6       10.8                   2.0       21.6 
050828  110039  47  33.4190 N  64  24.2230 W   1.0        6.6       10.8                  13.1*      21.6 
050828  110042  47  33.4180 N  64  24.2210 W   2.5        6.6       10.8                  13.1       69.5*
050828  110043  47  33.4190 N  64  24.2200 W   2.7        6.6       10.8                  13.1       69.5 
050828  110045  47  33.4180 N  64  24.2170 W   2.3        6.6       10.8                  13.1        1.3*
