FileName: C:\2005NE~1\GP220.TXT
Local Time: Thu Aug 25 07:52:13 2005

Ship: Marco Michel Trip: 08 Tow: gp220
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
050825  105216  47  25.5570 N  62  29.0850 W   2.7        7.3*       0.0      130.6*       0.0       35.2*
050825  110133  47  25.0660 N  62  29.3050 W   0.9        4.9       11.7       94.8        0.0       71.3*
050825  110135  47  25.0650 N  62  29.3040 W   2.1        4.9       10.9*      94.8        0.0       71.3 
050825  110137  47  25.0640 N  62  29.3050 W   0.9        4.9       10.9       94.8        0.0       89.3*
050825  110139  47  25.0630 N  62  29.3060 W   2.7        4.9       10.9       94.8        0.0       89.3 
050825  110141  47  25.0620 N  62  29.3060 W   1.0        4.9       10.9       94.8        0.0       89.3 
050825  110143  47  25.0600 N  62  29.3070 W   3.2        4.9       10.9       94.8        0.0       66.4*
050825  110145  47  25.0590 N  62  29.3080 W   1.3        4.9       10.9       94.8        0.0       66.4 
050825  110147  47  25.0580 N  62  29.3080 W   1.9        4.9       10.9       94.8        0.0       66.4 
050825  110149  47  25.0560 N  62  29.3080 W   1.4        4.9       10.9       94.8        0.0       58.5*
050825  110151  47  25.0560 N  62  29.3080 W   1.1        4.9       10.9       94.8        0.0       58.5 
050825  110153  47  25.0540 N  62  29.3090 W   2.1        4.9       10.9       94.8        0.0       71.7*
050825  110155  47  25.0530 N  62  29.3100 W   1.3        4.9       10.9       94.8        0.0       71.7 
050825  110157  47  25.0520 N  62  29.3100 W   1.4        4.9       10.9       94.8        0.0       71.7 
050825  110159  47  25.0510 N  62  29.3100 W   1.5        4.9       11.2*      94.8        0.0       73.0*
050825  110201  47  25.0500 N  62  29.3110 W   0.6        4.9       11.2       94.8        0.0       73.0 
050825  110203  47  25.0500 N  62  29.3110 W   2.4        4.9       11.2       94.8        0.0       73.0 
050825  110205  47  25.0480 N  62  29.3120 W   1.5        4.9       11.2       94.8        0.0       71.7*
050825  110207  47  25.0470 N  62  29.3120 W   1.8        4.9       11.2       94.8        0.0       71.7 
050825  110209  47  25.0460 N  62  29.3120 W   1.6        4.9       11.2       94.8        0.0       71.7*
050825  110211  47  25.0450 N  62  29.3130 W   2.5        4.9       11.1*      94.8        0.0       71.7 
050825  110213  47  25.0440 N  62  29.3140 W   1.5        4.9       11.1       94.8        0.0       71.7 
050825  110215  47  25.0430 N  62  29.3140 W   1.8        4.9       11.1       94.8        0.0      136.8*
050825  110217  47  25.0420 N  62  29.3140 W   1.8        4.9       11.1       94.8        0.0      136.8 
050825  110219  47  25.0410 N  62  29.3150 W   1.7        4.9       11.1       94.8        0.0      136.8 
050825  110221  47  25.0390 N  62  29.3150 W   1.7        4.9       11.1       94.8        0.0       10.6*
050825  110223  47  25.0390 N  62  29.3150 W   0.9        4.9        8.5*      94.8        0.0       10.6 
050825  110225  47  25.0380 N  62  29.3160 W   1.6        4.9        8.5       94.8        0.0       10.6 
050825  110227  47  25.0370 N  62  29.3170 W   1.2        4.9        8.5       94.8        0.0       68.6*
050825  110229  47  25.0360 N  62  29.3170 W   1.0        4.9        8.5       94.8        0.0       68.6 
050825  110231  47  25.0350 N  62  29.3170 W   1.9        4.9        8.5       94.8        0.0       71.3*
050825  110233  47  25.0350 N  62  29.3170 W   1.0        4.9        8.5       94.8        0.0       71.3 
050825  110235  47  25.0330 N  62  29.3180 W   1.8        4.9        9.7*      94.8        0.0       71.3 
050825  110237  47  25.0320 N  62  29.3180 W   1.8        4.9        9.7       94.8        0.0       75.7*
050825  110239  47  25.0310 N  62  29.3190 W   2.1        4.9        9.7       94.8        0.0       75.7 
050825  110241  47  25.0300 N  62  29.3190 W   1.0        4.9        9.7       94.8        0.0      106.9*
050825  110243  47  25.0290 N  62  29.3190 W   1.8        4.9        9.7       94.8        0.0      106.9 
050825  110247  47  25.0280 N  62  29.3200 W   1.5        4.9       12.1*      94.8        0.0      106.9*
050825  110249  47  25.0280 N  62  29.3200 W   0.3        4.9       12.1       94.8        0.0      106.9 
050825  110251  47  25.0270 N  62  29.3200 W   0.9        4.9       12.1       94.8        0.0      106.9 
050825  110253  47  25.0270 N  62  29.3200 W   0.8        4.9       12.1       94.8        0.0       73.0*
050825  110255  47  25.0270 N  62  29.3210 W   0.4        4.9       12.1       94.8        0.0       73.0 
050825  110257  47  25.0270 N  62  29.3210 W   0.3        4.9       12.1       94.8        0.0       73.0 
050825  110259  47  25.0260 N  62  29.3210 W   0.4        4.9       12.1       94.8        0.0      113.5*
050825  110301  47  25.0260 N  62  29.3210 W   0.3        4.9       12.1       94.8        0.0      113.5 
050825  110303  47  25.0260 N  62  29.3210 W   0.1        4.9       12.1       94.8        0.0       14.5*
050825  110305  47  25.0260 N  62  29.3210 W   0.5        4.9       12.1       94.8        0.0       14.5 
050825  110307  47  25.0270 N  62  29.3210 W   0.0        4.9       12.1       94.8        0.0       14.5 
050825  110309  47  25.0270 N  62  29.3210 W   0.3        4.9       12.1       94.8        0.0       21.1*
050825  110311  47  25.0270 N  62  29.3200 W   0.9        4.9       12.1       94.8        0.0       21.1 
050825  110313  47  25.0270 N  62  29.3200 W   0.4        4.9       12.1       94.8        0.0       21.1 
050825  110315  47  25.0280 N  62  29.3200 W   1.4        4.9       12.1       94.8        0.0       78.3*
050825  110317  47  25.0280 N  62  29.3200 W   1.0        4.9       12.1       94.8        0.0       78.3 
050825  110319  47  25.0280 N  62  29.3200 W   1.4        4.9       12.1       94.8        0.0       73.5*
050825  110321  47  25.0280 N  62  29.3200 W   0.8        4.9       12.1       94.8        0.0       73.5 
050825  110323  47  25.0280 N  62  29.3200 W   1.8        4.9        9.5*      94.8        0.0       73.5 
050825  110325  47  25.0270 N  62  29.3190 W   1.7        4.9        9.5       94.8        0.0      102.1*
050825  110327  47  25.0270 N  62  29.3200 W   0.6        4.9        9.5       94.8        0.0      102.1 
050825  110329  47  25.0270 N  62  29.3200 W   0.7        4.9        9.5       94.8        0.0      102.1 
050825  110331  47  25.0270 N  62  29.3200 W   0.8        4.9        9.5       94.8        0.0      102.5*
050825  110333  47  25.0260 N  62  29.3200 W   1.1        4.9        9.5       94.8        0.0      102.5 
050825  110335  47  25.0260 N  62  29.3210 W   0.4        4.9        9.5       94.8        0.0        7.0*
050825  110337  47  25.0260 N  62  29.3200 W   1.1        4.9        9.5       94.8        0.0        7.0 
050825  110339  47  25.0250 N  62  29.3210 W   0.3        4.9        9.5       94.8        0.0        7.0 
050825  110341  47  25.0250 N  62  29.3210 W   0.7        4.9        9.5       94.8        0.0       66.4*
050825  110343  47  25.0240 N  62  29.3210 W   1.3        4.9        9.5       94.8        0.0       66.4 
050825  110345  47  25.0240 N  62  29.3210 W   0.3        3.3*       9.5       94.8        0.0       66.4 
050825  110347  47  25.0230 N  62  29.3210 W   1.2        3.3        9.5       94.8        0.0       58.9*
050825  110349  47  25.0230 N  62  29.3220 W   0.6        3.3        9.5       94.8        0.0       58.9 
050825  110351  47  25.0220 N  62  29.3220 W   0.7        3.3        9.5       94.8        0.0       66.9*
050825  110353  47  25.0220 N  62  29.3220 W   0.9        3.3        9.5       94.8        0.0       66.9 
050825  110355  47  25.0210 N  62  29.3220 W   0.7        3.3        9.5       94.8        0.0       66.9 
050825  110357  47  25.0210 N  62  29.3230 W   0.7        3.3        9.5       94.8        0.0       89.7*
050825  110359  47  25.0200 N  62  29.3230 W   0.4        3.3        9.5       94.8        0.0       89.7 
050825  110401  47  25.0200 N  62  29.3230 W   0.7        3.3        9.5       94.8        0.0       89.7 
050825  110403  47  25.0200 N  62  29.3230 W   0.9        3.3        9.5       94.8        0.0       23.3*
050825  110405  47  25.0190 N  62  29.3230 W   0.3        3.3        9.5       94.8        0.0       23.3 
050825  110407  47  25.0180 N  62  29.3230 W   0.9        3.3        9.5       94.8        0.0       62.0*
050825  110409  47  25.0170 N  62  29.3240 W   0.5        3.3        9.5       94.8        0.0       62.0 
050825  110411  47  25.0170 N  62  29.3240 W   0.6        6.9*       9.5       94.8        0.0       62.0 
050825  110413  47  25.0160 N  62  29.3240 W   0.4        6.9        9.5       94.8        0.0       86.7*
050825  110415  47  25.0160 N  62  29.3240 W   1.4        6.9        9.5       94.8        0.0       86.7 
050825  110417  47  25.0150 N  62  29.3240 W   0.4        6.9        6.5*      94.8        0.0       86.7 
050825  110419  47  25.0150 N  62  29.3230 W   0.7        6.9        6.5       94.8        0.0      110.0*
050825  110421  47  25.0150 N  62  29.3240 W   0.2        6.9        6.5       94.8        0.0      110.0 
050825  110423  47  25.0150 N  62  29.3240 W   1.1        6.9        6.5       94.8        0.0       83.6*
050825  110425  47  25.0140 N  62  29.3250 W   0.7        9.1*       6.5       94.8        0.0       83.6 
050825  110427  47  25.0130 N  62  29.3240 W   0.5        9.1        6.5       94.8        0.0       83.6 
050825  110429  47  25.0130 N  62  29.3240 W   1.0        9.1        6.5       94.8        0.0       83.6 
050825  110431  47  25.0120 N  62  29.3250 W   0.6        9.1        6.5       94.8        0.0       83.6 
050825  110433  47  25.0120 N  62  29.3250 W   1.0        9.1        6.5       94.8        0.0       83.6 
050825  110435  47  25.0110 N  62  29.3250 W   0.8        9.1        6.5       94.8        0.0       85.8*
050825  110437  47  25.0110 N  62  29.3250 W   1.0       11.0*       6.5       94.8        0.0       85.8 
050825  110439  47  25.0100 N  62  29.3250 W   2.0       11.0        6.5       94.8        0.0       20.2*
050825  110441  47  25.0090 N  62  29.3260 W   0.5       11.0        6.5       94.8        0.0       20.2 
050825  110443  47  25.0090 N  62  29.3250 W   2.0       11.0        6.5       94.8        0.0       20.2 
050825  110445  47  25.0080 N  62  29.3260 W   0.5       11.0        6.5       94.8        0.0       18.0*
050825  110447  47  25.0080 N  62  29.3270 W   1.2       11.0        6.5       94.8        0.0       18.0 
050825  110449  47  25.0080 N  62  29.3260 W   0.9       11.0        6.5       94.8        0.0       18.0 
050825  110451  47  25.0060 N  62  29.3270 W   0.8       11.0        6.5       94.8        0.0       65.5*
050825  110453  47  25.0060 N  62  29.3270 W   1.3       11.0        6.5       94.8        0.0       65.5 
050825  110455  47  25.0060 N  62  29.3270 W   0.5       11.0        6.5       94.8        0.0       21.1*
050825  110457  47  25.0050 N  62  29.3270 W   1.8       11.0        6.5       94.8        0.0       21.1 
050825  110459  47  25.0040 N  62  29.3270 W   0.4       11.0        6.5       94.8        0.0       21.1 
050825  110501  47  25.0030 N  62  29.3270 W   1.5       11.0        6.5       94.8        0.0       86.2*
050825  110503  47  25.0020 N  62  29.3270 W   1.2        3.1*       6.5       94.8        0.0       86.2 
050825  110505  47  25.0020 N  62  29.3270 W   1.3        3.1        6.5       94.8        0.0       86.2 
050825  110507  47  25.0010 N  62  29.3280 W   1.4        3.1        6.5       94.8        0.0       86.2 
050825  110509  47  25.0000 N  62  29.3280 W   1.1        3.1        6.5       94.8        0.0       86.2 
050825  110511  47  24.9990 N  62  29.3280 W   1.8        3.1        6.5       94.8        0.0       86.2 
050825  110513  47  24.9980 N  62  29.3280 W   1.2        3.1        6.5       94.8        0.0       86.2 
050825  110515  47  24.9970 N  62  29.3280 W   2.0        2.3*       6.5       94.8        0.0       86.2 
050825  110517  47  24.9970 N  62  29.3280 W   1.4        2.3        6.5       94.8        0.0        8.8*
050825  110519  47  24.9950 N  62  29.3270 W   2.2        2.3        6.5       94.8        0.0        8.8 
050825  110521  47  24.9940 N  62  29.3280 W   1.8        2.3        2.2*      94.8        0.0       28.2*
050825  110523  47  24.9930 N  62  29.3270 W   2.2        2.3        2.2       94.8        0.0       28.2 
050825  110525  47  24.9920 N  62  29.3270 W   1.4        2.3        2.2       94.8        0.0       28.2 
050825  110527  47  24.9910 N  62  29.3270 W   2.9        2.3        2.2       94.8        0.0       27.3*
050825  110529  47  24.9890 N  62  29.3280 W   1.7        3.6*       2.2       94.8        0.0       27.3 
