FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP167.TXT
Local Time: Sat Jul 27 20:39:48 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP167
Comments: L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  230952  47  33.0320 N  63  16.5610 W   0.4        3.8        2.3*       9.2*
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.7 
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.3*
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.3 
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.3 
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.3 
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.3 
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.3 
020727  234801  47  29.2450 N  63  17.8340 W   1.7        4.3       11.5       82.3 
020727  234803  47  29.2450 N  63  17.8320 W   1.9        4.3       11.5       82.3 
020727  234803  47  29.2450 N  63  17.8320 W   1.9        4.3       11.5       82.3 
020727  234803  47  29.2450 N  63  17.8320 W   1.9        4.3       11.5       82.3 
020727  234803  47  29.2450 N  63  17.8320 W   1.9        4.3       11.5       82.3 
020727  234803  47  29.2450 N  63  17.8320 W   1.9        4.3       11.5       82.3 
020727  234805  47  29.2450 N  63  17.8310 W   1.9        4.3       11.5       82.3 
020727  234805  47  29.2450 N  63  17.8310 W   1.9        4.3       11.5       82.3 
020727  234805  47  29.2450 N  63  17.8310 W   1.9        4.3       11.5       82.3 
020727  234805  47  29.2450 N  63  17.8310 W   1.9        4.3       11.5       81.4*
020727  234805  47  29.2450 N  63  17.8310 W   1.9        4.3       11.5       81.4 
020727  234805  47  29.2450 N  63  17.8310 W   1.9        4.3       11.5       81.4 
020727  234807  47  29.2440 N  63  17.8290 W   1.9        4.3       11.5       81.4 
020727  234807  47  29.2440 N  63  17.8290 W   1.9        4.3       11.5       81.4 
020727  234807  47  29.2440 N  63  17.8290 W   1.9        4.3       11.5       81.4 
020727  234807  47  29.2440 N  63  17.8290 W   1.9        4.3       11.5       81.4 
020727  234807  47  29.2440 N  63  17.8290 W   1.9        4.3       11.5       81.4 
020727  234809  47  29.2440 N  63  17.8280 W   1.8        4.3       11.5       81.4 
020727  234809  47  29.2440 N  63  17.8280 W   1.8        4.3       11.5       81.4 
020727  234809  47  29.2440 N  63  17.8280 W   1.8        4.3       11.5       81.4 
020727  234809  47  29.2440 N  63  17.8280 W   1.8        4.3       11.5       81.4 
020727  234809  47  29.2440 N  63  17.8280 W   1.8        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       81.4 
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       83.6*
020727  234811  47  29.2440 N  63  17.8260 W   1.9        4.3       11.5       83.6 
020727  234813  47  29.2430 N  63  17.8250 W   1.8        4.3       11.5       83.6 
020727  234813  47  29.2430 N  63  17.8250 W   1.8        4.3       11.5       83.6 
020727  234813  47  29.2430 N  63  17.8250 W   1.8        4.3       11.5       83.6 
020727  234813  47  29.2430 N  63  17.8250 W   1.8        4.3       11.5       83.6 
020727  234813  47  29.2430 N  63  17.8250 W   1.8        4.3       11.5       83.6 
020727  234815  47  29.2430 N  63  17.8230 W   1.9        4.3       11.5       83.6 
020727  234815  47  29.2430 N  63  17.8230 W   1.9        4.3       11.5       83.6 
020727  234815  47  29.2430 N  63  17.8230 W   1.9        4.3       11.5       83.6 
020727  234815  47  29.2430 N  63  17.8230 W   1.9        4.3       11.5       83.6 
020727  234815  47  29.2430 N  63  17.8230 W   1.9        4.3       11.5       83.6 
020727  234815  47  29.2430 N  63  17.8230 W   1.9        4.3       11.5       83.6 
020727  234817  47  29.2430 N  63  17.8220 W   1.9        4.3       11.5       83.6 
020727  234817  47  29.2430 N  63  17.8220 W   1.9        4.3       11.5       83.6 
020727  234817  47  29.2430 N  63  17.8220 W   1.9        4.3       11.5       80.1*
020727  234817  47  29.2430 N  63  17.8220 W   1.9        4.3       11.5       80.1 
020727  234817  47  29.2430 N  63  17.8220 W   1.9        4.3       11.5       80.1 
020727  234819  47  29.2430 N  63  17.8200 W   1.7        4.3       11.5       80.1 
020727  234819  47  29.2430 N  63  17.8200 W   1.7        4.3       11.5       80.1 
020727  234819  47  29.2430 N  63  17.8200 W   1.7        4.3       11.5       80.1 
020727  234819  47  29.2430 N  63  17.8200 W   1.7        4.3       11.5       80.1 
020727  234819  47  29.2430 N  63  17.8200 W   1.7        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234821  47  29.2420 N  63  17.8190 W   1.9        4.3       11.5       80.1 
020727  234823  47  29.2420 N  63  17.8170 W   1.6        4.3       11.5       80.1 
020727  234823  47  29.2420 N  63  17.8170 W   1.6        4.3       11.5       80.1 
020727  234823  47  29.2420 N  63  17.8170 W   1.6        4.3       11.5       80.1 
020727  234823  47  29.2420 N  63  17.8170 W   1.6        4.3       11.5       80.1 
020727  234823  47  29.2420 N  63  17.8170 W   1.6        4.3       11.5       80.1 
020727  234825  47  29.2420 N  63  17.8160 W   2.1        4.3       11.5       80.1 
020727  234825  47  29.2420 N  63  17.8160 W   2.1        4.3       11.5       80.1 
020727  234825  47  29.2420 N  63  17.8160 W   2.1        4.3       11.5       80.1 
020727  234825  47  29.2420 N  63  17.8160 W   2.1        4.3       11.5       80.1 
020727  234825  47  29.2420 N  63  17.8160 W   2.1        4.3       11.5       80.1 
020727  234825  47  29.2420 N  63  17.8160 W   2.1        4.3       11.5       80.1 
020727  234827  47  29.2420 N  63  17.8140 W   1.7        4.3       11.5       80.1 
020727  234827  47  29.2420 N  63  17.8140 W   1.7        4.3       11.5       80.1 
020727  234827  47  29.2420 N  63  17.8140 W   1.7        4.3       11.3*      80.1 
020727  234827  47  29.2420 N  63  17.8140 W   1.7        4.3       11.3      454.4*
020727  234827  47  29.2420 N  63  17.8140 W   1.7        4.3       11.3      454.4 
020727  234829  47  29.2410 N  63  17.8130 W   1.9        4.3       11.3      454.4 
020727  234829  47  29.2410 N  63  17.8130 W   1.9        4.3       11.3      454.4 
020727  234829  47  29.2410 N  63  17.8130 W   1.9        4.3       11.3      454.4 
020727  234829  47  29.2410 N  63  17.8130 W   1.9        4.3       11.3      454.4 
020727  234829  47  29.2410 N  63  17.8130 W   1.9        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234831  47  29.2410 N  63  17.8120 W   1.6        4.3       11.3      454.4 
020727  234833  47  29.2410 N  63  17.8100 W   2.0        4.3       11.3      454.4 
020727  234833  47  29.2410 N  63  17.8100 W   2.0        4.3       11.3      454.4 
020727  234833  47  29.2410 N  63  17.8100 W   2.0        4.3       11.3      454.4 
020727  234833  47  29.2410 N  63  17.8100 W   2.0        4.3       11.3       80.5*
020727  234833  47  29.2410 N  63  17.8100 W   2.0        4.3       11.3       80.5 
020727  234835  47  29.2410 N  63  17.8090 W   1.7        4.3       11.3       80.5 
020727  234835  47  29.2410 N  63  17.8090 W   1.7        4.3       11.3       80.5 
020727  234835  47  29.2410 N  63  17.8090 W   1.7        4.3       11.3       80.5 
020727  234835  47  29.2410 N  63  17.8090 W   1.7        4.3       11.3       80.5 
020727  234835  47  29.2410 N  63  17.8090 W   1.7        4.3       11.3       80.5 
020727  234835  47  29.2410 N  63  17.8090 W   1.7        4.3       11.3       80.5 
020727  234837  47  29.2400 N  63  17.8070 W   2.0        4.3       11.3       80.5 
020727  234837  47  29.2400 N  63  17.8070 W   2.0        4.3       11.3       80.5 
020727  234837  47  29.2400 N  63  17.8070 W   2.0        4.3       11.3       80.5 
020727  234837  47  29.2400 N  63  17.8070 W   2.0        4.3       11.3       80.5 
020727  234837  47  29.2400 N  63  17.8070 W   2.0        4.3       11.3       80.5 
020727  234839  47  29.2400 N  63  17.8060 W   1.7        4.3       11.3       80.5 
020727  234839  47  29.2400 N  63  17.8060 W   1.7        4.3       11.3       80.5 
020727  234839  47  29.2400 N  63  17.8060 W   1.7        4.3       11.3       82.3*
020727  234839  47  29.2400 N  63  17.8060 W   1.7        4.3       11.3       82.3 
020727  234839  47  29.2400 N  63  17.8060 W   1.7        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234841  47  29.2400 N  63  17.8040 W   1.9        4.3       11.3       82.3 
020727  234843  47  29.2400 N  63  17.8030 W   1.9        4.3       11.3       82.3 
020727  234843  47  29.2400 N  63  17.8030 W   1.9        4.3       11.3       82.3 
020727  234843  47  29.2400 N  63  17.8030 W   1.9        4.3       11.3       82.3 
020727  234843  47  29.2400 N  63  17.8030 W   1.9        4.3       11.3       82.3 
020727  234843  47  29.2400 N  63  17.8030 W   1.9        4.3       11.3       82.3 
020727  234845  47  29.2390 N  63  17.8010 W   1.8        4.3       11.3       82.7*
020727  234845  47  29.2390 N  63  17.8010 W   1.8        4.3       11.3       82.7 
020727  234845  47  29.2390 N  63  17.8010 W   1.8        4.3       11.3       82.7 
020727  234845  47  29.2390 N  63  17.8010 W   1.8        4.3       11.3       82.7 
020727  234845  47  29.2390 N  63  17.8010 W   1.8        4.3       11.3       82.7 
020727  234845  47  29.2390 N  63  17.8010 W   1.8        4.3       11.3       82.7 
020727  234847  47  29.2390 N  63  17.8000 W   1.8        4.3       11.3       82.7 
020727  234847  47  29.2390 N  63  17.8000 W   1.8        4.3       11.3       82.7 
020727  234847  47  29.2390 N  63  17.8000 W   1.8        4.3       11.3       82.7 
020727  234847  47  29.2390 N  63  17.8000 W   1.8        4.3       11.3       82.7 
020727  234847  47  29.2390 N  63  17.8000 W   1.8        4.3       11.3       82.7 
020727  234849  47  29.2390 N  63  17.7980 W   2.0        4.3       11.3       82.7 
020727  234849  47  29.2390 N  63  17.7980 W   2.0        4.3       11.3       82.7 
020727  234849  47  29.2390 N  63  17.7980 W   2.0        4.3       11.3       82.7 
020727  234849  47  29.2390 N  63  17.7980 W   2.0        4.3       11.3       80.9*
020727  234849  47  29.2390 N  63  17.7980 W   2.0        4.3       11.3       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       11.3       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       11.3       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       11.3       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       12.2*      80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       12.2       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       12.2       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       12.2       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       12.2       80.9 
020727  234851  47  29.2390 N  63  17.7970 W   1.7        4.3       12.2       80.9 
020727  234853  47  29.2380 N  63  17.7960 W   1.9        4.3       12.2       80.9 
020727  234853  47  29.2380 N  63  17.7960 W   1.9        4.3       12.2       80.9 
020727  234853  47  29.2380 N  63  17.7960 W   1.9        4.3       12.2       80.9 
020727  234853  47  29.2380 N  63  17.7960 W   1.9        4.3       12.2       80.9 
020727  234853  47  29.2380 N  63  17.7960 W   1.9        4.3       12.2       80.9 
020727  234855  47  29.2380 N  63  17.7940 W   1.6        4.3       12.2       80.9 
020727  234855  47  29.2380 N  63  17.7940 W   1.6        4.3       12.2       80.9 
020727  234855  47  29.2380 N  63  17.7940 W   1.6        4.3       12.2       80.9 
020727  234855  47  29.2380 N  63  17.7940 W   1.6        4.3       12.2       84.0*
020727  234855  47  29.2380 N  63  17.7940 W   1.6        4.3       12.2       84.0 
020727  234855  47  29.2380 N  63  17.7940 W   1.6        4.3       12.2       84.0 
020727  234857  47  29.2380 N  63  17.7930 W   1.9        4.3       12.2       84.0 
020727  234857  47  29.2380 N  63  17.7930 W   1.9        4.3       12.2       84.0 
020727  234857  47  29.2380 N  63  17.7930 W   1.9        4.3       12.2       84.0 
020727  234857  47  29.2380 N  63  17.7930 W   1.9        4.3       12.2       84.0 
020727  234857  47  29.2380 N  63  17.7930 W   1.9        4.3       12.2       84.0 
020727  234859  47  29.2380 N  63  17.7910 W   1.9        4.3       12.2       84.0 
020727  234859  47  29.2380 N  63  17.7910 W   1.9        4.3       12.2       84.0 
020727  234859  47  29.2380 N  63  17.7910 W   1.9        4.3       12.2       84.0 
020727  234859  47  29.2380 N  63  17.7910 W   1.9        4.3       12.2       84.0 
020727  234859  47  29.2380 N  63  17.7910 W   1.9        4.3       12.2       84.0 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       84.0 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       84.0 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       84.0 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       82.3*
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       82.3 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       82.3 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       82.3 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       82.3 
020727  234901  47  29.2370 N  63  17.7900 W   1.5        4.3       12.2       82.3 
020727  234903  47  29.2370 N  63  17.7880 W   2.1        4.3       12.2       82.3 
020727  234903  47  29.2370 N  63  17.7880 W   2.1        4.3       12.2       82.3 
020727  234903  47  29.2370 N  63  17.7880 W   2.1        4.3       12.2       82.3 
020727  234903  47  29.2370 N  63  17.7880 W   2.1        4.3       12.2       82.3 
020727  234903  47  29.2370 N  63  17.7880 W   2.1        4.3       12.2       82.3 
020727  234905  47  29.2370 N  63  17.7870 W   1.4        4.3       12.2       82.3 
020727  234905  47  29.2370 N  63  17.7870 W   1.4        4.3       12.2       82.3 
020727  234905  47  29.2370 N  63  17.7870 W   1.4        4.3       12.2       82.3 
020727  234905  47  29.2370 N  63  17.7870 W   1.4        4.3       12.2       82.3 
020727  234905  47  29.2370 N  63  17.7870 W   1.4        4.3       12.2       81.8*
020727  234905  47  29.2370 N  63  17.7870 W   1.4        4.3       12.2       81.8 
020727  234907  47  29.2370 N  63  17.7860 W   1.9        4.3       12.2       81.8 
020727  234907  47  29.2370 N  63  17.7860 W   1.9        4.3       12.2       81.8 
020727  234907  47  29.2370 N  63  17.7860 W   1.9        4.3       12.2       81.8 
020727  234907  47  29.2370 N  63  17.7860 W   1.9        4.3       12.2       81.8 
020727  234907  47  29.2370 N  63  17.7860 W   1.9        4.3       12.2       81.8 
020727  234909  47  29.2370 N  63  17.7840 W   1.6        4.3       12.2       81.8 
020727  234909  47  29.2370 N  63  17.7840 W   1.6        4.3       12.2       81.8 
020727  234909  47  29.2370 N  63  17.7840 W   1.6        4.3       12.2       81.8 
020727  234909  47  29.2370 N  63  17.7840 W   1.6        4.3       12.2       81.8 
020727  234909  47  29.2370 N  63  17.7840 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8*
020727  234911  47  29.2360 N  63  17.7830 W   1.6        4.3       12.2       81.8 
020727  234913  47  29.2360 N  63  17.7810 W   2.2        4.3       12.2       81.8 
020727  234913  47  29.2360 N  63  17.7810 W   2.2        4.3       12.2       81.8 
020727  234913  47  29.2360 N  63  17.7810 W   2.2        4.3       12.2       81.8 
020727  234913  47  29.2360 N  63  17.7810 W   2.2        4.3       12.2       81.8 
020727  234913  47  29.2360 N  63  17.7810 W   2.2        4.3       12.2       81.8 
020727  234915  47  29.2360 N  63  17.7800 W   1.5        4.3       12.2       81.8 
020727  234915  47  29.2360 N  63  17.7800 W   1.5        4.3       12.2       81.8 
020727  234915  47  29.2360 N  63  17.7800 W   1.5        4.3       12.2       81.8 
020727  234915  47  29.2360 N  63  17.7800 W   1.5        4.3       12.2       81.8 
020727  234915  47  29.2360 N  63  17.7800 W   1.5        4.3       12.2       81.8 
020727  234915  47  29.2360 N  63  17.7800 W   1.5        4.3       12.2       81.8 
020727  234917  47  29.2360 N  63  17.7790 W   1.7        4.3       12.2       81.8 
020727  234917  47  29.2360 N  63  17.7790 W   1.7        4.3       12.2       81.8 
020727  234917  47  29.2360 N  63  17.7790 W   1.7        4.3       12.2       81.8 
020727  234917  47  29.2360 N  63  17.7790 W   1.7        4.3       12.2       82.3*
020727  234917  47  29.2360 N  63  17.7790 W   1.7        4.3       12.2       82.3 
020727  234919  47  29.2350 N  63  17.7770 W   1.5        4.3       12.2       82.3 
020727  234919  47  29.2350 N  63  17.7770 W   1.5        4.3       12.2       82.3 
020727  234919  47  29.2350 N  63  17.7770 W   1.5        4.3       12.2       82.3 
020727  234919  47  29.2350 N  63  17.7770 W   1.5        4.3       12.2       82.3 
020727  234919  47  29.2350 N  63  17.7770 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234921  47  29.2350 N  63  17.7760 W   1.5        4.3       12.2       82.3 
020727  234923  47  29.2350 N  63  17.7750 W   1.0        4.3       12.2       82.3 
020727  234923  47  29.2350 N  63  17.7750 W   1.0        4.3       12.2       82.3 
020727  234923  47  29.2350 N  63  17.7750 W   1.0        4.3       12.2       81.4*
020727  234923  47  29.2350 N  63  17.7750 W   1.0        4.3       12.2       81.4 
020727  234923  47  29.2350 N  63  17.7750 W   1.0        4.3       12.2       81.4 
020727  234925  47  29.2350 N  63  17.7740 W   1.0        4.3       12.2       81.4 
020727  234925  47  29.2350 N  63  17.7740 W   1.0        4.3       12.2       81.4 
020727  234925  47  29.2350 N  63  17.7740 W   1.0        4.3       12.2       81.4 
020727  234925  47  29.2350 N  63  17.7740 W   1.0        4.3       12.2       81.4 
020727  234925  47  29.2350 N  63  17.7740 W   1.0        4.3       12.2       81.4 
020727  234925  47  29.2350 N  63  17.7740 W   1.0        4.3       12.2       81.4 
020727  234927  47  29.2350 N  63  17.7740 W   0.8        4.3       12.2       81.4 
020727  234927  47  29.2350 N  63  17.7740 W   0.8        4.3       12.2       81.4 
020727  234927  47  29.2350 N  63  17.7740 W   0.8        4.3       12.2       81.4 
020727  234927  47  29.2350 N  63  17.7740 W   0.8        4.3       12.2       84.0*
020727  234927  47  29.2350 N  63  17.7740 W   0.8        4.3       12.2       84.0 
020727  234929  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234929  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234929  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234929  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234929  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234931  47  29.2350 N  63  17.7730 W   0.5        4.3       12.2       84.0 
020727  234933  47  29.2350 N  63  17.7730 W   0.1        4.3       12.2       84.0 
020727  234933  47  29.2350 N  63  17.7730 W   0.1        4.3       12.2       84.0 
020727  234933  47  29.2350 N  63  17.7730 W   0.1        4.3       12.2       84.0 
020727  234933  47  29.2350 N  63  17.7730 W   0.1        4.3       12.2      161.0*
020727  234933  47  29.2350 N  63  17.7730 W   0.1        4.3       12.2      161.0 
020727  234935  47  29.2350 N  63  17.7730 W   0.2        4.3       12.2      161.0 
020727  234935  47  29.2350 N  63  17.7730 W   0.2        4.3       12.2      161.0 
020727  234935  47  29.2350 N  63  17.7730 W   0.2        4.3       12.2      161.0 
020727  234935  47  29.2350 N  63  17.7730 W   0.2        4.3       12.2      161.0 
020727  234935  47  29.2350 N  63  17.7730 W   0.2        4.3       12.2      161.0 
020727  234935  47  29.2350 N  63  17.7730 W   0.2        4.3       12.2      161.0 
020727  234937  47  29.2350 N  63  17.7730 W   0.4        4.3       12.2      161.0 
020727  234937  47  29.2350 N  63  17.7730 W   0.4        4.3       12.2      161.0 
020727  234937  47  29.2350 N  63  17.7730 W   0.4        4.3       12.2      161.0 
020727  234937  47  29.2350 N  63  17.7730 W   0.4        4.3       12.2      161.0 
020727  234937  47  29.2350 N  63  17.7730 W   0.4        4.3       12.2      161.0 
020727  234939  47  29.2350 N  63  17.7730 W   0.8        4.3       12.2      161.0 
020727  234939  47  29.2350 N  63  17.7730 W   0.8        4.3       12.2      161.0 
020727  234939  47  29.2350 N  63  17.7730 W   0.8        4.3       13.1*     161.0 
020727  234939  47  29.2350 N  63  17.7730 W   0.8        4.3       13.1       47.9*
020727  234939  47  29.2350 N  63  17.7730 W   0.8        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234941  47  29.2360 N  63  17.7740 W   0.7        4.3       13.1       47.9 
020727  234943  47  29.2360 N  63  17.7750 W   1.2        4.3       13.1       47.9 
020727  234943  47  29.2360 N  63  17.7750 W   1.2        4.3       13.1       47.9 
020727  234943  47  29.2360 N  63  17.7750 W   1.2        4.3       13.1       47.9 
020727  234943  47  29.2360 N  63  17.7750 W   1.2        4.3       13.1       47.9 
020727  234943  47  29.2360 N  63  17.7750 W   1.2        4.3       13.1       47.9 
020727  234945  47  29.2360 N  63  17.7760 W   1.1        4.3       13.1       47.9 
020727  234945  47  29.2360 N  63  17.7760 W   1.1        4.3       13.1       47.9 
020727  234945  47  29.2360 N  63  17.7760 W   1.1        4.3       13.1       82.3*
020727  234945  47  29.2360 N  63  17.7760 W   1.1        4.3       13.1       82.3 
020727  234945  47  29.2360 N  63  17.7760 W   1.1        4.3       13.1       82.3 
020727  234945  47  29.2360 N  63  17.7760 W   1.1        4.3       13.1       82.3 
020727  234947  47  29.2360 N  63  17.7770 W   1.5        4.3       13.1       82.3 
020727  234947  47  29.2360 N  63  17.7770 W   1.5        4.3       13.1       82.3 
020727  234947  47  29.2360 N  63  17.7770 W   1.5        4.3       13.1       82.3 
020727  234947  47  29.2360 N  63  17.7770 W   1.5        4.3       13.1       82.3 
020727  234947  47  29.2360 N  63  17.7770 W   1.5        4.3       13.1       82.3 
020727  234949  47  29.2370 N  63  17.7780 W   1.5        4.3       13.1       82.3 
020727  234949  47  29.2370 N  63  17.7780 W   1.5        4.3       13.1       82.3 
020727  234949  47  29.2370 N  63  17.7780 W   1.5        4.3       13.1       82.3 
020727  234949  47  29.2370 N  63  17.7780 W   1.5        4.3       13.1       89.3*
020727  234949  47  29.2370 N  63  17.7780 W   1.5        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
020727  234951  47  29.2370 N  63  17.7790 W   1.9        4.3       13.1       89.3 
