FileName: C:\2005CA~1\CTY0282.TXT
Local Time: Thu Oct 06 17:08:01 2005

Ship: Marco Michel Trip: 01 Tow: cty0282
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  200802  47  26.2220 N  62  32.2480 W   2.9       12.5*       3.5        4.2*     109.1*      16.3*
051006  201713  47  25.8880 N  62  32.7180 W   2.1        4.0       11.6       58.0        6.5*     181.4 
051006  201715  47  25.8870 N  62  32.7200 W   1.7        4.0       11.6        5.7*       6.5      181.4 
051006  201717  47  25.8860 N  62  32.7210 W   2.0        4.0       11.6        5.7        6.5      181.4 
051006  201719  47  25.8860 N  62  32.7220 W   1.8        4.0       11.6        5.8*       6.5*     181.4 
051006  201721  47  25.8850 N  62  32.7230 W   2.0        4.0       11.6        5.8        6.5       76.9*
051006  201723  47  25.8840 N  62  32.7250 W   1.7        4.0       11.6        5.8        6.5       76.9 
051006  201725  47  25.8840 N  62  32.7260 W   2.0        4.0       11.0*       5.8        6.7*      76.9 
051006  201727  47  25.8840 N  62  32.7280 W   1.6        4.0       11.0        5.8        6.7      143.7*
051006  201729  47  25.8830 N  62  32.7290 W   1.6        4.0       11.0        5.8       12.2*     143.7 
051006  201731  47  25.8830 N  62  32.7300 W   0.8        4.0       11.0        5.8       12.2       38.2*
051006  201733  47  25.8820 N  62  32.7300 W   1.5        4.0       11.0        5.8       12.2       38.2 
051006  201735  47  25.8810 N  62  32.7310 W   0.5        4.0       11.0        9.6*       1.1*      38.2 
051006  201737  47  25.8810 N  62  32.7320 W   1.8        4.0       11.0        9.6        1.1       38.2 
051006  201739  47  25.8810 N  62  32.7320 W   0.5        4.0       11.0        9.6        1.1       38.2 
051006  201741  47  25.8800 N  62  32.7330 W   1.7        4.0       11.0        2.5*       1.1       38.2 
051006  201743  47  25.8790 N  62  32.7350 W   0.7        4.0       11.0        2.5        1.1       38.2 
051006  201745  47  25.8790 N  62  32.7350 W   1.5        4.0       11.0        5.0*       1.1       38.2 
051006  201747  47  25.8790 N  62  32.7370 W   1.1        4.0       11.0        5.0        1.1       53.2*
051006  201749  47  25.8790 N  62  32.7380 W   1.0        4.0       11.0        5.0        1.1       53.2 
051006  201751  47  25.8780 N  62  32.7390 W   1.5        4.0       11.0        5.3*       1.1       53.2 
051006  201753  47  25.8780 N  62  32.7390 W   0.4        4.0       11.0        5.3        1.1       98.8*
051006  201755  47  25.8780 N  62  32.7400 W   1.3        4.0       11.0        6.8*       1.1       98.8 
051006  201757  47  25.8780 N  62  32.7410 W   0.8        4.0       11.0        6.8        1.1       98.8 
051006  201759  47  25.8780 N  62  32.7420 W   0.8        4.0       11.0        6.8        1.1       53.2*
051006  201801  47  25.8780 N  62  32.7420 W   1.0        4.0       11.0        6.1*       1.1       53.2 
051006  201803  47  25.8770 N  62  32.7430 W   0.5        4.0       11.0        6.1        1.1       53.2 
051006  201805  47  25.8780 N  62  32.7440 W   0.8        4.0       11.0        6.1        1.1      110.3*
051006  201807  47  25.8770 N  62  32.7440 W   1.0        4.0       11.0        5.6*       1.1      110.3 
051006  201809  47  25.8770 N  62  32.7450 W   0.5        4.0       11.0        5.6        1.1      116.0*
051006  201811  47  25.8770 N  62  32.7460 W   1.4        4.0       11.0        5.5*       1.1      116.0 
051006  201813  47  25.8770 N  62  32.7470 W   0.4        4.0       11.0        5.5        1.1      116.0 
051006  201815  47  25.8770 N  62  32.7470 W   1.0        4.0       11.0        5.5        1.1      116.0 
051006  201817  47  25.8760 N  62  32.7480 W   0.5        4.0       11.0        4.8*       1.1      116.0 
051006  201819  47  25.8760 N  62  32.7480 W   1.1        4.0       11.0        4.8        1.1      116.0 
051006  201821  47  25.8770 N  62  32.7500 W   0.5        4.0       11.0        4.8        1.1      116.0 
051006  201823  47  25.8760 N  62  32.7500 W   1.3        4.0       11.0        6.4*       7.4*     116.0 
051006  201825  47  25.8760 N  62  32.7510 W   0.4        4.0       11.0        6.4        7.4      116.0 
051006  201827  47  25.8760 N  62  32.7510 W   0.9        4.0       11.0        5.7*       7.1*     116.0 
051006  201829  47  25.8760 N  62  32.7520 W   0.9        4.0       11.0        5.7        7.1      116.0 
051006  201831  47  25.8760 N  62  32.7530 W   0.3        4.0       11.0        5.7        7.1      116.0 
051006  201833  47  25.8760 N  62  32.7540 W   1.5        4.0       11.0        5.9*       7.1      116.0 
051006  201835  47  25.8760 N  62  32.7540 W   0.1        4.0       11.0        5.9        7.1      116.0 
051006  201837  47  25.8750 N  62  32.7540 W   1.8        4.0       11.0        5.9*       7.1      418.7*
051006  201839  47  25.8750 N  62  32.7550 W   0.4        4.0       11.0        5.9        7.1      418.7 
051006  201841  47  25.8750 N  62  32.7560 W   1.3        4.0       11.0        5.9        7.1      418.7 
051006  201843  47  25.8750 N  62  32.7570 W   0.4        4.0       11.0        5.5*       5.6*     418.7 
051006  201845  47  25.8750 N  62  32.7570 W   0.7        4.0       11.0        5.5        5.6      418.7 
051006  201847  47  25.8740 N  62  32.7580 W   0.6        4.0       11.0        5.5        5.6      418.7 
051006  201849  47  25.8740 N  62  32.7590 W   0.8        4.0       11.0        6.2*       6.4*     418.7 
051006  201851  47  25.8740 N  62  32.7590 W   0.5        4.0       11.0        6.2        6.4      418.7 
051006  201853  47  25.8740 N  62  32.7590 W   0.8        4.0       11.0        5.9*       8.3*      68.1*
051006  201855  47  25.8730 N  62  32.7600 W   0.6        4.0       11.0        5.9        8.3       68.1 
051006  201857  47  25.8740 N  62  32.7610 W   0.6        4.0       11.0        5.9        8.3       68.1 
051006  201859  47  25.8740 N  62  32.7610 W   1.0        4.0        2.5*       5.7*       0.5*      68.1 
051006  201901  47  25.8740 N  62  32.7620 W   0.3        4.0        2.5        5.7        0.5       68.1 
051006  201903  47  25.8740 N  62  32.7620 W   0.8        4.0        2.5        5.4*       7.4*      68.1 
051006  201905  47  25.8740 N  62  32.7630 W   0.5        4.0       12.8*       5.4        7.4       68.1 
051006  201907  47  25.8740 N  62  32.7640 W   0.5        4.0       12.8        5.4        7.4       68.1 
051006  201909  47  25.8730 N  62  32.7640 W   1.2        4.0       12.8        6.2*       6.4*      68.1 
051006  201911  47  25.8730 N  62  32.7650 W   0.3        4.0       12.8        6.2        6.4       68.1 
051006  201913  47  25.8730 N  62  32.7650 W   1.1        4.0       12.8        6.2        6.4       68.1 
051006  201915  47  25.8730 N  62  32.7660 W   0.2        4.0       12.8        5.6*       5.0*      68.1 
051006  201917  47  25.8730 N  62  32.7670 W   1.1        4.0       12.8        5.6        5.0       68.1 
051006  201919  47  25.8730 N  62  32.7670 W   0.6        4.0       12.8        5.6        2.6*      68.1 
051006  201921  47  25.8730 N  62  32.7680 W   0.6        4.0       12.8       48.8*       2.6       68.1 
051006  201923  47  25.8720 N  62  32.7690 W   1.2        4.0       12.8       48.8        2.6       68.1 
051006  201925  47  25.8720 N  62  32.7690 W   0.3        4.0       12.8       48.8        7.9*      68.1 
051006  201927  47  25.8710 N  62  32.7700 W   1.6        4.0       12.8       48.8        7.9       68.1 
051006  201929  47  25.8710 N  62  32.7710 W   0.6        4.0       12.8       48.8        7.9       68.1 
051006  201931  47  25.8710 N  62  32.7720 W   0.8        4.0       12.8       48.8        7.9       68.1 
051006  201933  47  25.8710 N  62  32.7730 W   1.1        4.0       12.8       48.8        7.9       68.1 
051006  201935  47  25.8710 N  62  32.7730 W   0.3        4.0       12.8       13.4*       7.9       68.1 
051006  201937  47  25.8710 N  62  32.7730 W   1.5        4.0       12.8       13.4        7.9       68.1 
051006  201939  47  25.8710 N  62  32.7740 W   0.0        4.0       12.8       13.4        7.9       68.1 
051006  201941  47  25.8700 N  62  32.7750 W   1.7        4.0       12.8        5.0*       4.4*      68.1 
051006  201943  47  25.8700 N  62  32.7760 W   0.3        4.0       12.8        5.0        4.4       68.1 
051006  201945  47  25.8700 N  62  32.7760 W   1.4        4.0       12.8        4.4*       4.4       18.9*
051006  201947  47  25.8690 N  62  32.7780 W   0.6        4.0       12.8        4.4        8.0*      18.9 
051006  201949  47  25.8690 N  62  32.7780 W   1.0        4.0       12.8        4.4        8.0       18.9 
051006  201951  47  25.8680 N  62  32.7790 W   1.1        4.0       12.8        3.8*       8.0       36.9*
051006  201953  47  25.8690 N  62  32.7800 W   0.5        4.0*      12.8        3.8        8.0       36.9 
051006  201955  47  25.8680 N  62  32.7800 W   1.3        4.0       12.8        3.8        8.0       14.9*
051006  201957  47  25.8680 N  62  32.7810 W   0.2        4.0       12.8       39.2*       0.1*      14.9 
051006  201959  47  25.8680 N  62  32.7810 W   1.5        4.0       12.8       39.2        0.1       14.9 
051006  202001  47  25.8670 N  62  32.7820 W   0.6        4.0       12.8       39.2        0.1       35.1*
051006  202003  47  25.8670 N  62  32.7830 W   1.0        4.0       12.8        8.5*       0.1       35.1 
051006  202005  47  25.8670 N  62  32.7840 W   1.5        4.0       12.8        8.5        0.1       35.1 
051006  202007  47  25.8670 N  62  32.7850 W   1.0        4.0       12.8        8.5       45.5*      29.9*
051006  202009  47  25.8660 N  62  32.7860 W   1.9        4.0       12.8        8.5       45.5       29.9 
051006  202011  47  25.8660 N  62  32.7870 W   1.3        4.0       12.8        8.5        4.3*      32.1*
