FileName: C:\2005CA~1\CTY0371.TXT
Local Time: Thu Oct 06 23:38:51 2005

Ship: Marco Michel Trip: 01 Tow: cty0371
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  023853  47  19.1310 N  62  34.3050 W   2.3        3.4       13.2*       3.1*      62.1*      13.2*
051007  024806  47  18.7530 N  62  34.6810 W   0.3        2.5       11.2        5.0*       8.6      106.3 
051007  024807  47  18.7530 N  62  34.6810 W   0.6        2.5       11.2        5.0        8.6       14.9*
051007  024809  47  18.7540 N  62  34.6810 W   0.2        2.5       11.2        5.0        8.6       14.9 
051007  024812  47  18.7540 N  62  34.6810 W   0.7        2.5       11.2        9.0*       8.6       14.9 
051007  024813  47  18.7540 N  62  34.6810 W   0.4        2.5       11.2        9.0        8.6      114.2*
051007  024815  47  18.7540 N  62  34.6810 W   0.4        2.5       11.2        9.0        8.6      114.2 
051007  024818  47  18.7540 N  62  34.6820 W   0.6        2.5       11.2        9.0       10.2*      56.7*
051007  024819  47  18.7540 N  62  34.6820 W   0.3        2.5       11.2        9.0       10.2       56.7 
051007  024821  47  18.7540 N  62  34.6820 W   0.7        2.5       11.2        5.0*      10.2       56.7 
051007  024824  47  18.7550 N  62  34.6820 W   0.5        2.5       11.2        5.0       10.2       75.1*
051007  024825  47  18.7550 N  62  34.6820 W   0.5        2.5       11.2        5.0       10.2       75.1 
051007  024827  47  18.7550 N  62  34.6820 W   0.3        2.5       11.2        4.0*       5.6*      75.1 
051007  024830  47  18.7560 N  62  34.6830 W   0.7        2.5       11.2        4.0        5.6      108.5*
051007  024831  47  18.7560 N  62  34.6820 W   0.2        2.5       11.2        4.0*       9.2*     108.5 
051007  024833  47  18.7560 N  62  34.6820 W   1.1        2.5       11.2        4.0        9.2      108.5 
051007  024836  47  18.7560 N  62  34.6830 W   0.1        2.5       11.2        4.0        9.2      108.5 
051007  024837  47  18.7560 N  62  34.6830 W   0.9        2.5       11.2        4.0        9.2      108.5 
051007  024839  47  18.7570 N  62  34.6820 W   0.6        2.5       11.2        4.0        9.2      108.5 
051007  024842  47  18.7570 N  62  34.6830 W   0.5        2.5       11.2        4.0        9.2      108.5 
051007  024843  47  18.7570 N  62  34.6820 W   0.3        2.5       11.2        4.0       13.0*     108.5 
051007  024845  47  18.7580 N  62  34.6830 W   1.0        2.5       11.2        4.0       13.0       80.0*
051007  024848  47  18.7580 N  62  34.6820 W   0.8        2.5       11.2        4.0        2.3*      80.0 
051007  024849  47  18.7580 N  62  34.6830 W   1.1        2.5       11.2        4.0        2.3       80.0 
051007  024851  47  18.7590 N  62  34.6830 W   0.3        2.5       11.2        2.0*       2.3       80.0 
051007  024854  47  18.7590 N  62  34.6830 W   0.5        2.5       11.2        2.0        4.9*      80.0 
051007  024855  47  18.7590 N  62  34.6830 W   0.8        2.5       11.2       11.0*       4.9       80.0 
051007  024857  47  18.7600 N  62  34.6830 W   0.2        3.4*      11.2       11.0        2.0*      80.0 
051007  024900  47  18.7600 N  62  34.6830 W   1.2        3.4       11.2       11.0        2.0       80.0 
051007  024901  47  18.7600 N  62  34.6830 W   0.1        3.4       11.2       11.0        2.0       80.0 
051007  024903  47  18.7600 N  62  34.6830 W   0.6        3.4       11.2      142.4*       4.7*      80.0 
051007  024906  47  18.7610 N  62  34.6830 W   0.0        3.4       11.2      142.4        4.7       88.3*
051007  024908  47  18.7610 N  62  34.6820 W   1.0        3.4       11.2      142.4        4.7       88.3 
051007  024909  47  18.7610 N  62  34.6820 W   1.1        3.4       10.0*       5.0*       7.4*      88.3 
051007  024912  47  18.7620 N  62  34.6820 W   0.7        3.4       10.0        5.0        7.4       38.2*
051007  024913  47  18.7620 N  62  34.6820 W   1.0        3.4       10.0        4.2*       2.8*      38.2 
051007  024915  47  18.7630 N  62  34.6820 W   0.3        3.4       10.0        4.2        2.8       38.2 
051007  024918  47  18.7630 N  62  34.6820 W   1.0        3.4       10.0        4.2        2.8       61.1*
051007  024919  47  18.7630 N  62  34.6820 W   0.5        3.4       10.0        5.6*      12.8*      61.1 
051007  024922  47  18.7640 N  62  34.6820 W   0.9        3.4       10.0        5.6       12.8       81.7*
051007  024924  47  18.7640 N  62  34.6810 W   0.6        3.4       10.0        4.8*      12.8       81.7 
051007  024925  47  18.7640 N  62  34.6810 W   0.5        3.4       10.0        4.8       12.8       81.7 
051007  024927  47  18.7650 N  62  34.6810 W   0.7        3.4       10.0        4.8       12.8       57.1*
051007  024930  47  18.7650 N  62  34.6810 W   0.8        3.4       10.0        5.2*      12.8       57.1 
051007  024932  47  18.7660 N  62  34.6810 W   0.8        3.4       10.0        5.2       12.8       57.1 
051007  024933  47  18.7660 N  62  34.6810 W   0.8        3.4       10.0        5.2       12.8       83.5*
051007  024936  47  18.7660 N  62  34.6800 W   0.4        3.4       10.0        5.3*      12.8       83.5 
051007  024937  47  18.7660 N  62  34.6800 W   1.2        3.4       10.0        5.3       12.8       83.5 
051007  024939  47  18.7670 N  62  34.6800 W   0.2        3.4       10.0        4.9*      12.8       98.8*
051007  024942  47  18.7670 N  62  34.6800 W   0.7        3.4       10.0        4.9       12.8       98.8 
051007  024943  47  18.7670 N  62  34.6800 W   0.5        3.4       10.0        4.9       12.8       19.8*
051007  024945  47  18.7680 N  62  34.6790 W   0.7        3.4       10.0        3.4*       6.4*      19.8 
051007  024948  47  18.7680 N  62  34.6790 W   1.0        3.4       10.0        3.4        6.4       19.8 
051007  024949  47  18.7690 N  62  34.6790 W   0.5        3.4       10.0        3.4        6.4       91.4*
051007  024951  47  18.7690 N  62  34.6790 W   0.4        3.4       10.0        4.3*       7.1*      91.4 
051007  024954  47  18.7690 N  62  34.6780 W   0.2        3.4       10.0        4.3        7.1       82.2*
051007  024955  47  18.7690 N  62  34.6790 W   0.8        3.4       10.0        4.3*       5.2*      82.2 
051007  024957  47  18.7700 N  62  34.6780 W   0.5        3.4       12.0*       4.3        5.2       82.2 
051007  025000  47  18.7710 N  62  34.6780 W   0.9        3.4       12.0        4.3        5.2       22.8*
051007  025001  47  18.7710 N  62  34.6780 W   0.4        3.4       12.0        4.1*      12.3*      22.8 
051007  025003  47  18.7710 N  62  34.6770 W   0.8        3.4       12.0        4.1       12.3       22.8 
051007  025006  47  18.7720 N  62  34.6770 W   1.0        3.4       12.0        4.1        7.3*      74.7*
051007  025007  47  18.7720 N  62  34.6760 W   0.5        3.4       12.0        4.1        7.3       74.7 
051007  025009  47  18.7720 N  62  34.6760 W   1.0        3.4       12.0        4.1        7.3       46.6*
051007  025012  47  18.7730 N  62  34.6760 W   0.8        3.4       12.0        4.1        7.3       46.6 
051007  025014  47  18.7730 N  62  34.6750 W   0.5        3.4       12.0        4.1        7.3       46.6 
051007  025015  47  18.7730 N  62  34.6750 W   0.8        3.4       12.0        0.8*       7.3       39.1*
051007  025018  47  18.7730 N  62  34.6750 W   0.4        3.4       12.0        0.8        7.3       39.1 
051007  025019  47  18.7730 N  62  34.6750 W   1.1        3.4       12.0        2.8*       7.3       39.1 
051007  025021  47  18.7740 N  62  34.6750 W   0.5        3.4       12.0        2.8        7.3       66.8*
051007  025024  47  18.7740 N  62  34.6740 W   0.0        3.4       12.0        2.8        7.3       66.8 
051007  025026  47  18.7740 N  62  34.6750 W   0.3        3.4       12.0        2.8        7.3       36.9*
051007  025027  47  18.7730 N  62  34.6750 W   0.2        3.4       12.0        2.8        7.3       36.9 
051007  025030  47  18.7730 N  62  34.6750 W   0.6        3.4       12.0        2.8        7.3       36.9 
051007  025031  47  18.7730 N  62  34.6760 W   1.0        3.4       12.0        2.8        4.3*      21.1*
