FileName: C:\2005CA~1\CTY0382.TXT
Local Time: Fri Oct 07 00:21:11 2005

Ship: Marco Michel Trip: 01 Tow: cty0382
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051007  032113  47  19.0350 N  62  34.1970 W   2.2        2.8*      12.0        2.4*       3.4*       6.2*
051007  033024  47  18.6320 N  62  34.5120 W   0.6        2.4       12.0        3.8        0.2*      51.0*
051007  033026  47  18.6320 N  62  34.5130 W   0.6        2.4       12.0        3.8        0.2       51.0 
051007  033028  47  18.6320 N  62  34.5130 W   0.5        2.4       12.0        0.0*       0.2       51.0 
051007  033030  47  18.6320 N  62  34.5140 W   0.7        2.4       12.0        0.0        5.0*     123.0*
051007  033032  47  18.6320 N  62  34.5140 W   0.4        2.4       12.0        0.0        5.0      123.0 
051007  033034  47  18.6320 N  62  34.5140 W   0.5        2.4       12.0        0.0        5.7*      23.7*
051007  033036  47  18.6320 N  62  34.5150 W   0.5        2.4       12.0        0.0        5.7       23.7 
051007  033038  47  18.6320 N  62  34.5150 W   0.2        2.4       12.0        0.0        5.7       23.7 
051007  033040  47  18.6320 N  62  34.5150 W   0.6        2.4       12.0        6.1*       6.4*      94.0*
051007  033042  47  18.6310 N  62  34.5150 W   0.3        2.4       12.0        6.1        6.4       94.0 
051007  033044  47  18.6310 N  62  34.5160 W   0.5        2.4       12.0        6.1        6.4       32.5*
051007  033046  47  18.6320 N  62  34.5160 W   0.7        2.4       12.0        5.0*       6.4       32.5 
051007  033048  47  18.6320 N  62  34.5170 W   0.4        2.4       12.0        5.0        6.4       32.5 
051007  033050  47  18.6330 N  62  34.5170 W   0.7        2.4        2.3*       5.7*       6.4       32.5 
051007  033052  47  18.6330 N  62  34.5170 W   0.3        2.4        2.3        5.7        6.4       32.5 
051007  033054  47  18.6330 N  62  34.5170 W   0.5        2.4        2.3        5.7        6.4       32.5 
051007  033056  47  18.6330 N  62  34.5180 W   0.2        2.5*       2.3        6.6*       6.4       32.5 
051007  033058  47  18.6330 N  62  34.5180 W   0.5        2.5        2.3        6.6        6.4       32.5 
051007  033100  47  18.6340 N  62  34.5180 W   0.3        2.5        2.3        4.8*       6.4       32.5 
051007  033102  47  18.6340 N  62  34.5180 W   0.5        2.5        2.8*       4.8        6.4       32.5 
051007  033104  47  18.6340 N  62  34.5180 W   0.4        2.5        2.8        4.8        6.4       32.5 
051007  033106  47  18.6340 N  62  34.5190 W   0.6        2.5        2.8        4.1*       6.4      112.9*
051007  033108  47  18.6350 N  62  34.5190 W   0.6        2.5        2.8        4.1        6.4      112.9 
051007  033110  47  18.6350 N  62  34.5190 W   0.7        4.6*       2.8        4.1        6.4      112.9 
051007  033112  47  18.6350 N  62  34.5190 W   0.7        4.6        2.8        4.1        6.4       31.2*
051007  033114  47  18.6350 N  62  34.5190 W   0.6        4.6        2.8        4.1        6.4       31.2 
051007  033116  47  18.6360 N  62  34.5190 W   0.8        4.6        2.8        4.1        6.4       31.2 
051007  033118  47  18.6360 N  62  34.5190 W   0.3        4.6        2.8        4.1        6.4      115.1*
051007  033120  47  18.6360 N  62  34.5200 W   0.5        4.6        2.8        4.1        6.4      115.1 
051007  033122  47  18.6360 N  62  34.5200 W   0.2        4.6        2.8        4.1        6.4       27.7*
051007  033124  47  18.6370 N  62  34.5200 W   0.7        4.6        2.8        4.4*       6.4       27.7 
051007  033126  47  18.6370 N  62  34.5200 W   0.2        4.6        2.8        4.4        6.4       27.7 
051007  033128  47  18.6370 N  62  34.5200 W   0.5        4.6        2.8        4.4        3.8*      27.7 
051007  033130  47  18.6380 N  62  34.5200 W   0.4        4.6        2.8        3.2*       3.8       27.7 
051007  033132  47  18.6370 N  62  34.5200 W   0.3        4.6        2.8        3.2        9.2*      27.7 
051007  033134  47  18.6380 N  62  34.5210 W   0.6        2.7*       2.8        3.2        9.2       27.7 
051007  033136  47  18.6380 N  62  34.5210 W   0.0        2.7        2.8        3.2        9.2       27.7 
051007  033138  47  18.6380 N  62  34.5210 W   0.7        2.7        2.8        3.2        9.2       68.1*
051007  033140  47  18.6380 N  62  34.5210 W   0.2        2.7        2.8        3.2        9.2       68.1 
051007  033142  47  18.6390 N  62  34.5210 W   0.5        2.7        2.8        0.8*       9.6*      68.1 
051007  033144  47  18.6390 N  62  34.5210 W   0.5        2.7        2.8        0.8        9.6      102.8*
051007  033146  47  18.6390 N  62  34.5210 W   0.2        2.7        2.8        0.8        9.6      102.8 
051007  033148  47  18.6390 N  62  34.5210 W   0.6        2.7        2.8        4.6*       6.1*     102.8 
051007  033150  47  18.6390 N  62  34.5210 W   0.0        2.7        2.8        4.6        6.1      102.8 
051007  033152  47  18.6390 N  62  34.5210 W   0.5        2.7        2.8        4.6        6.1      102.8 
051007  033154  47  18.6400 N  62  34.5210 W   0.4        2.7        2.8        6.2*       6.1      102.8 
051007  033156  47  18.6400 N  62  34.5220 W   0.2        2.7        2.8        6.2        6.1      102.8 
051007  033158  47  18.6410 N  62  34.5220 W   0.3        2.7        2.8        3.2*      11.1*     102.8 
051007  033200  47  18.6410 N  62  34.5220 W   0.2        2.7        2.8        3.2       11.1      102.8 
051007  033202  47  18.6410 N  62  34.5220 W   0.8        2.7        2.8        3.2       11.1      102.8 
051007  033204  47  18.6410 N  62  34.5210 W   0.2        2.7        2.8        4.1*      11.1      102.8 
051007  033206  47  18.6410 N  62  34.5220 W   0.7        2.7        2.8        4.1       11.1      102.8 
051007  033208  47  18.6420 N  62  34.5220 W   0.4        2.7        2.8        4.6*      11.1      102.8 
051007  033210  47  18.6420 N  62  34.5220 W   0.9        2.7        2.8        4.6       11.1      103.2*
051007  033212  47  18.6420 N  62  34.5220 W   0.5        2.7        2.8        4.6       11.1      103.2 
051007  033214  47  18.6420 N  62  34.5220 W   1.0        2.7        2.8       22.3*      11.1      103.2 
051007  033216  47  18.6420 N  62  34.5220 W   0.1        2.7        2.8       22.3       11.1       38.7*
051007  033218  47  18.6420 N  62  34.5220 W   0.7        2.7        2.8       22.3       11.1       38.7 
051007  033220  47  18.6420 N  62  34.5220 W   0.4        2.7        2.8       22.3        7.6*      38.7 
051007  033222  47  18.6430 N  62  34.5220 W   0.2        2.3*       2.8       22.3        7.6      105.4*
051007  033224  47  18.6430 N  62  34.5220 W   0.7        2.3        2.8        6.5*       7.6      105.4 
051007  033226  47  18.6430 N  62  34.5220 W   0.0        2.3        2.8        6.5        7.6      105.4 
051007  033228  47  18.6430 N  62  34.5220 W   0.4        2.3        2.8        6.5        7.6      105.4 
051007  033230  47  18.6440 N  62  34.5220 W   0.5        2.3        2.8        0.8*       7.6*     105.4 
051007  033232  47  18.6440 N  62  34.5220 W   0.2        2.3        2.8        0.8        7.6      105.4 
051007  033234  47  18.6440 N  62  34.5220 W   0.8        2.3        2.8        4.4*       7.6      105.4 
051007  033236  47  18.6440 N  62  34.5220 W   0.3        2.3        2.8        4.4        6.5*     105.4 
051007  033238  47  18.6440 N  62  34.5220 W   0.5        2.3        2.8        4.4        6.5      105.4 
051007  033240  47  18.6440 N  62  34.5230 W   0.1        2.3        2.8        5.1*       5.3*     105.4 
051007  033242  47  18.6440 N  62  34.5230 W   0.1        2.3        2.8        5.1        5.3       13.6*
051007  033244  47  18.6440 N  62  34.5230 W   0.4        2.3        2.8        5.1        5.3       13.6 
051007  033246  47  18.6440 N  62  34.5230 W   0.4        2.3       10.0*       5.1        3.8*      13.6 
