FileName: C:\2005CA~1\CTY0072.TXT
Local Time: Wed Oct 05 16:08:26 2005

Ship: Marco Michel Trip: 01 Tow: cty0072
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051005  190828  47  38.6880 N  62  32.6300 W   2.3        9.7*      13.4        7.2*       2.7*      11.9*
051005  191741  47  39.1580 N  62  32.3720 W   2.6        2.1        9.1       10.4        9.0*      81.3 
051005  191743  47  39.1590 N  62  32.3720 W   1.7        2.1        9.1       10.4        9.0       82.6*
051005  191745  47  39.1600 N  62  32.3710 W   0.9        2.1        9.1        9.4*       9.0       82.6 
051005  191747  47  39.1600 N  62  32.3710 W   1.5        2.1        9.1        9.4       11.8*      82.6 
051005  191749  47  39.1600 N  62  32.3710 W   0.6        2.1        9.1        9.4       11.8       80.4*
051005  191751  47  39.1600 N  62  32.3710 W   1.0        2.1        9.1       25.3*      15.7*      80.4 
051005  191753  47  39.1610 N  62  32.3700 W   0.5        2.1        9.1       25.3       15.7       80.4 
051005  191755  47  39.1610 N  62  32.3710 W   0.4        2.1        9.1       25.3       15.7       80.4 
051005  191757  47  39.1610 N  62  32.3710 W   0.1        2.1        9.1        5.9*       5.5*      80.4 
051005  191759  47  39.1610 N  62  32.3710 W   0.4        2.1        9.1        5.9        5.5       80.4 
051005  191801  47  39.1610 N  62  32.3710 W   0.2        2.1        9.1        5.9        5.5       80.4 
051005  191803  47  39.1610 N  62  32.3710 W   0.5        2.1        9.1        5.9        5.5       80.4 
051005  191805  47  39.1620 N  62  32.3710 W   0.2        2.1        9.1        5.9        5.5       80.4 
051005  191807  47  39.1620 N  62  32.3710 W   0.5        2.1        9.1        8.9*       5.7*      80.4 
051005  191809  47  39.1620 N  62  32.3710 W   0.2        2.1        9.1        8.9        5.7       80.4 
051005  191811  47  39.1620 N  62  32.3710 W   0.6        2.1        9.1       11.0*       6.5*      80.4 
051005  191813  47  39.1620 N  62  32.3710 W   0.5        2.1        9.1       11.0        6.5       80.4 
051005  191815  47  39.1620 N  62  32.3710 W   0.8        2.1        9.1       11.0        6.5       80.4 
051005  191817  47  39.1620 N  62  32.3710 W   0.6        2.1        9.1       11.0        6.5       80.4 
051005  191819  47  39.1620 N  62  32.3720 W   0.8        2.1        9.1       11.0        6.5       80.4 
051005  191821  47  39.1630 N  62  32.3720 W   0.6        2.1        9.1       11.0        6.5       80.4 
051005  191823  47  39.1630 N  62  32.3720 W   0.5        2.1        9.1       20.4*       6.5       80.4 
051005  191825  47  39.1630 N  62  32.3710 W   0.5        2.1        9.1       20.4        6.5       80.4 
051005  191827  47  39.1630 N  62  32.3710 W   0.5        2.1        9.1       20.4        6.5       95.8*
051005  191829  47  39.1630 N  62  32.3710 W   0.5        2.1        9.1       20.4        6.5       95.8 
051005  191831  47  39.1630 N  62  32.3710 W   0.3        2.1        9.1       20.4        6.5       95.8 
051005  191833  47  39.1630 N  62  32.3710 W   0.6        2.1        9.1       19.7*       6.5       95.8 
051005  191835  47  39.1630 N  62  32.3710 W   0.4        2.1        9.1       19.7        6.5       95.8 
051005  191837  47  39.1630 N  62  32.3710 W   0.7        2.1        9.1       19.7        6.5       95.8 
051005  191839  47  39.1630 N  62  32.3720 W   0.4        2.1        9.1       19.7        6.5       95.8 
051005  191841  47  39.1630 N  62  32.3720 W   0.7        2.1        9.1       19.7        6.5       95.8 
051005  191843  47  39.1640 N  62  32.3720 W   0.4        2.1        9.1        5.9*       6.5       95.8 
051005  191845  47  39.1640 N  62  32.3720 W   0.6        2.1        9.1        5.9        6.5       95.8 
051005  191847  47  39.1640 N  62  32.3720 W   0.5        2.1        9.1        5.9        6.5       83.0*
051005  191849  47  39.1640 N  62  32.3720 W   0.6        2.1        9.1        8.0*       6.5       83.0 
051005  191851  47  39.1640 N  62  32.3720 W   0.6        2.1        9.1        8.0        6.5       83.0 
051005  191853  47  39.1640 N  62  32.3720 W   0.7        2.1        9.1        7.4*       6.5       83.0 
051005  191855  47  39.1640 N  62  32.3720 W   0.8        2.1        9.1        7.4        6.5       83.0 
051005  191857  47  39.1640 N  62  32.3720 W   0.5        2.1        9.1        7.4        6.5       83.0 
051005  191859  47  39.1640 N  62  32.3720 W   0.3        2.1        9.1        2.4*       6.5       83.0 
051005  191901  47  39.1640 N  62  32.3720 W   0.2        2.1        9.1        2.4        6.5       83.0 
051005  191903  47  39.1640 N  62  32.3730 W   0.1        2.1        9.1        2.4        6.5       83.0 
051005  191906  47  39.1640 N  62  32.3730 W   0.5        2.1        9.1        2.4        5.6*      83.0 
051005  191907  47  39.1640 N  62  32.3730 W   0.2        2.1        9.1        2.4        5.6       83.0 
051005  191909  47  39.1640 N  62  32.3730 W   0.7        2.1        9.1       13.4*       5.6       83.0 
051005  191911  47  39.1640 N  62  32.3730 W   0.4        2.1        9.1       13.4        5.6       83.0 
051005  191913  47  39.1640 N  62  32.3730 W   0.6        2.1        9.1       13.4        5.6       83.0 
051005  191915  47  39.1640 N  62  32.3730 W   0.3        2.1        9.1        8.8*       5.6       83.0 
051005  191917  47  39.1640 N  62  32.3730 W   0.5        2.1        9.1        8.8        5.6       83.0 
051005  191919  47  39.1640 N  62  32.3730 W   0.2        2.1        9.1        8.8        5.6       83.0 
051005  191921  47  39.1640 N  62  32.3730 W   0.0        2.1        9.1       21.3*       5.6       83.0 
051005  191923  47  39.1640 N  62  32.3740 W   0.5        2.1        3.4*      21.3        5.6       83.0 
051005  191925  47  39.1640 N  62  32.3740 W   0.1        2.1        3.4       21.3        5.6       83.0 
051005  191927  47  39.1640 N  62  32.3740 W   0.4        2.1        3.4       21.3        5.6       83.0 
051005  191929  47  39.1640 N  62  32.3740 W   0.4        2.1        3.4       21.3        5.6       83.0 
051005  191931  47  39.1640 N  62  32.3740 W   0.4        4.7*       3.4        4.7*       9.0*      98.8*
051005  191933  47  39.1640 N  62  32.3750 W   0.3        4.7        3.4        4.7        9.0       98.8 
051005  191935  47  39.1640 N  62  32.3750 W   0.4        4.7        3.4        4.6*       9.0       98.8 
051005  191937  47  39.1630 N  62  32.3750 W   0.2        4.7        3.4        4.6        9.0       94.5*
051005  191939  47  39.1640 N  62  32.3750 W   0.6        4.7        3.4        4.6        9.0       94.5 
051005  191941  47  39.1630 N  62  32.3750 W   0.4        4.7        3.4        5.8*       9.0       60.2*
051005  191943  47  39.1630 N  62  32.3750 W   0.6        4.7        3.4        5.8        9.0       60.2 
051005  191945  47  39.1630 N  62  32.3750 W   0.3        4.7        3.4        5.8        9.0       60.2 
051005  191947  47  39.1630 N  62  32.3750 W   0.3        4.7        3.4       14.0*       9.0       54.5*
051005  191949  47  39.1630 N  62  32.3750 W   0.4        4.7        3.4       14.0        9.0       54.5 
051005  191951  47  39.1630 N  62  32.3750 W   0.2        4.7        3.4       14.0        3.7*      54.5 
051005  191953  47  39.1630 N  62  32.3760 W   0.5        4.7        3.4       14.0        3.7       70.3*
051005  191955  47  39.1630 N  62  32.3750 W   0.2        4.7        3.4       14.0        3.7       70.3 
051005  191957  47  39.1630 N  62  32.3760 W   0.4        4.7        3.4        3.0*       3.7      104.6*
051005  191959  47  39.1620 N  62  32.3760 W   0.1        4.7        3.4        3.0        3.7      104.6 
051005  192001  47  39.1620 N  62  32.3760 W   0.5        4.7        3.4        5.6*       3.7      104.6 
051005  192003  47  39.1620 N  62  32.3760 W   0.1        4.7        3.4        5.6        3.7       91.4*
051005  192005  47  39.1630 N  62  32.3760 W   0.4        4.7        3.4        5.6        3.7       91.4 
051005  192007  47  39.1620 N  62  32.3760 W   0.2        4.7        3.4        1.7*       3.7       91.4 
051005  192009  47  39.1620 N  62  32.3760 W   0.0        4.7        3.4        1.7        3.7       91.4 
051005  192011  47  39.1620 N  62  32.3760 W   0.4        4.7        3.4        1.7        3.7       91.4 
051005  192013  47  39.1620 N  62  32.3760 W   0.3        4.7        3.4       12.5*       3.7       91.4 
051005  192015  47  39.1620 N  62  32.3760 W   0.3        4.7        3.4       12.5        3.7       91.4 
051005  192017  47  39.1620 N  62  32.3760 W   0.3        4.7        3.4        4.3*       3.7       91.4 
051005  192019  47  39.1620 N  62  32.3760 W   0.1        4.7        3.4        4.3        3.7       91.4 
051005  192021  47  39.1620 N  62  32.3760 W   0.4        4.7        3.4        4.3        3.7       91.4 
051005  192024  47  39.1620 N  62  32.3760 W   0.2        4.7        3.4        6.3*       3.7       91.4 
051005  192025  47  39.1620 N  62  32.3760 W   0.1        4.7        3.4        6.3        3.7       91.4 
051005  192027  47  39.1620 N  62  32.3760 W   0.2        4.7        3.4        6.3        3.7       91.4 
051005  192029  47  39.1620 N  62  32.3760 W   0.3        4.7        3.4        6.3        3.7       91.4 
051005  192031  47  39.1620 N  62  32.3770 W   0.1        4.7        3.4        6.3        3.7       91.4 
051005  192033  47  39.1620 N  62  32.3770 W   0.4        4.7        3.4        5.9*       3.7       91.4 
051005  192036  47  39.1620 N  62  32.3770 W   0.5        4.7        3.4        5.9        3.7       91.4 
051005  192037  47  39.1620 N  62  32.3770 W   0.2        4.7        3.4        5.9        3.7       91.4 
051005  192039  47  39.1630 N  62  32.3760 W   0.8        4.7        3.4       12.7*       3.7       91.4 
051005  192042  47  39.1630 N  62  32.3760 W   0.9        4.7        3.4       12.7        3.7       91.4 
051005  192043  47  39.1630 N  62  32.3770 W   0.7        4.7        3.4       12.7        7.4*      91.4 
051005  192045  47  39.1640 N  62  32.3770 W   0.7        4.7        3.4       12.7        7.4       91.4 
051005  192048  47  39.1640 N  62  32.3770 W   0.8        4.7        3.4       12.7        7.4       91.4 
051005  192050  47  39.1650 N  62  32.3770 W   1.1        4.7        3.4        3.8*       2.4*      91.4 
051005  192051  47  39.1650 N  62  32.3770 W   1.1        4.7        3.4        3.8        2.4       91.4 
051005  192054  47  39.1660 N  62  32.3760 W   0.8        4.7        3.4        3.8        2.4       91.4 
051005  192055  47  39.1670 N  62  32.3760 W   1.3        4.7       13.3*       3.8        2.4       91.4 
051005  192057  47  39.1680 N  62  32.3760 W   1.7        4.7       13.3        3.8        2.4       91.4 
051005  192100  47  39.1690 N  62  32.3760 W   2.1        4.7       13.3        5.5*      35.5*      91.4 
