FileName: C:\2005CA~1\CTY0161.TXT
Local Time: Thu Oct 06 06:50:36 2005

Ship: Marco Michel Trip: 01 Tow: cty0161
Comments: zone 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread WingSpread      Depth 
051006  095037  47  28.5990 N  62  46.0200 W   2.6        0.0       11.7*      19.5*       2.5*      11.4*
051006  095950  47  28.9240 N  62  46.5150 W   0.3        3.8       11.3        5.6        8.9       92.3 
051006  095952  47  28.9240 N  62  46.5160 W   0.5        3.8       11.3        6.0*       8.9       76.4*
051006  095954  47  28.9240 N  62  46.5160 W   0.1        3.8        5.4*       6.0        8.9       76.4 
051006  095956  47  28.9240 N  62  46.5170 W   0.4        3.8        5.4        6.0        8.9       76.4 
051006  095958  47  28.9240 N  62  46.5170 W   0.5        3.8        5.4        6.2*       8.9       17.6*
051006  100000  47  28.9230 N  62  46.5170 W   0.6        3.8        5.4        6.2        8.9       17.6 
051006  100002  47  28.9240 N  62  46.5170 W   1.2        3.8        5.4        6.2        8.9       89.2*
051006  100004  47  28.9240 N  62  46.5170 W   2.1        3.8        5.4        5.9*       8.9       89.2 
051006  100006  47  28.9240 N  62  46.5180 W   1.1        3.8        5.4        5.9        8.9       89.2 
051006  100008  47  28.9250 N  62  46.5180 W   0.3        3.8        5.4        6.1*       6.9*      89.2 
051006  100010  47  28.9240 N  62  46.5190 W   1.5        3.8        5.4        6.1        6.9       89.2 
051006  100012  47  28.9240 N  62  46.5190 W   1.0        3.8       12.4*       6.1        6.9       89.2 
051006  100014  47  28.9240 N  62  46.5190 W   1.1        3.8       12.4        6.1        3.2*      89.2 
051006  100016  47  28.9240 N  62  46.5190 W   0.5        3.8       12.4        6.1        3.2       89.2 
051006  100018  47  28.9240 N  62  46.5190 W   0.4        3.8       12.4        6.1        3.2       89.2 
051006  100020  47  28.9240 N  62  46.5200 W   0.1        3.8       12.4        6.1       14.3*      89.2 
051006  100022  47  28.9240 N  62  46.5200 W   0.2        3.8       12.4        7.9*      14.3       89.2 
051006  100024  47  28.9240 N  62  46.5200 W   1.0        3.8       12.4        7.9       14.3       89.2 
051006  100026  47  28.9240 N  62  46.5200 W   0.9        3.8       12.4        7.9       14.3       89.2 
051006  100028  47  28.9240 N  62  46.5200 W   1.6        3.8       12.4        7.9       14.3       89.2 
051006  100030  47  28.9240 N  62  46.5210 W   1.2        3.8       12.4        7.9       14.3       89.2 
051006  100032  47  28.9240 N  62  46.5210 W   0.8        3.8       12.4        7.9       14.3       89.2 
051006  100034  47  28.9240 N  62  46.5220 W   1.1        3.8       12.4        7.9       14.3       89.2 
051006  100036  47  28.9240 N  62  46.5210 W   1.1        3.8       12.4        7.9       14.3       89.2 
051006  100038  47  28.9240 N  62  46.5210 W   1.4        3.8       12.4        7.9       14.3       89.2 
051006  100040  47  28.9230 N  62  46.5220 W   0.4        3.8       12.4        2.6*      14.3       89.2 
051006  100042  47  28.9230 N  62  46.5220 W   0.0        3.8       12.4        2.6       14.3       89.2 
051006  100044  47  28.9230 N  62  46.5220 W   0.1        3.8       12.4        2.6       14.3       89.2 
051006  100046  47  28.9230 N  62  46.5220 W   1.3        3.8       12.4        4.8*      14.3       89.2 
051006  100048  47  28.9230 N  62  46.5230 W   0.8        3.8       12.4        4.8       14.3       89.2 
051006  100050  47  28.9230 N  62  46.5220 W   0.8        3.8       12.4        5.2*      14.3       89.2 
051006  100052  47  28.9230 N  62  46.5230 W   0.6        3.8       12.4        5.2       14.3       89.2 
051006  100054  47  28.9230 N  62  46.5220 W   0.6        3.8       12.4        5.2       14.3       89.2 
051006  100056  47  28.9230 N  62  46.5220 W   1.0        3.8       12.4        5.6*      14.3       89.2 
051006  100058  47  28.9230 N  62  46.5230 W   0.1        3.8       12.4        5.6       14.3       89.2 
051006  100100  47  28.9230 N  62  46.5230 W   0.3        3.8       12.4        5.6       14.3       89.2 
051006  100102  47  28.9220 N  62  46.5240 W   0.4        3.8       12.4        5.6       14.3       89.2 
051006  100104  47  28.9230 N  62  46.5230 W   0.2        3.8       12.4      146.8*      14.3       89.2 
051006  100106  47  28.9230 N  62  46.5240 W   0.8        3.8       12.4      146.8       14.3       89.2 
051006  100108  47  28.9230 N  62  46.5240 W   0.9        3.8       12.4      146.8       14.3       89.2 
051006  100110  47  28.9230 N  62  46.5240 W   1.2        3.8       12.4      146.8       14.3       89.2 
051006  100112  47  28.9220 N  62  46.5240 W   0.5        3.8       12.4      146.8       14.3       89.2 
051006  100114  47  28.9220 N  62  46.5240 W   0.3        3.8       12.4      146.8       14.3       89.2 
051006  100116  47  28.9220 N  62  46.5240 W   1.1        3.8       12.4      146.8       14.3       89.2 
051006  100118  47  28.9220 N  62  46.5250 W   0.3        3.8       12.4       18.4*      14.3       49.6*
051006  100120  47  28.9230 N  62  46.5250 W   0.2        3.8       12.4       18.4       14.3       49.6 
051006  100122  47  28.9230 N  62  46.5250 W   1.1        3.8       12.4       18.4       14.3       32.9*
051006  100124  47  28.9220 N  62  46.5260 W   0.5        3.8       12.4       18.4       14.3       32.9 
051006  100126  47  28.9220 N  62  46.5260 W   0.4        3.8       12.4       18.4       14.3       32.9 
051006  100128  47  28.9230 N  62  46.5260 W   0.5        3.8       12.4       18.4       14.3       32.9 
051006  100130  47  28.9220 N  62  46.5270 W   0.5        3.8       12.4       18.4       14.3       32.9 
051006  100132  47  28.9230 N  62  46.5270 W   1.0        2.7*      12.4        9.1*      14.3       32.9 
051006  100134  47  28.9230 N  62  46.5270 W   2.2        2.7       12.4        9.1       14.3       32.9 
051006  100136  47  28.9220 N  62  46.5280 W   1.5        2.7       12.4        9.1       14.3       32.9 
051006  100138  47  28.9230 N  62  46.5280 W   1.1        2.7       12.4        0.5*      14.3       39.5*
051006  100140  47  28.9220 N  62  46.5290 W   0.6        2.7       12.4        0.5       14.3       39.5 
051006  100142  47  28.9230 N  62  46.5290 W   0.7        2.7       12.4        4.1*      14.3       39.5 
051006  100144  47  28.9230 N  62  46.5290 W   1.1        2.7       12.4        4.1       14.3       26.8*
051006  100146  47  28.9230 N  62  46.5290 W   0.7        2.7       12.4        4.1       14.3       26.8 
051006  100148  47  28.9230 N  62  46.5300 W   1.0        2.7       12.4        4.1       14.3       19.8*
051006  100150  47  28.9230 N  62  46.5300 W   0.8        2.7       12.4      147.2*      14.3       19.8 
051006  100152  47  28.9230 N  62  46.5300 W   0.9        2.7       12.4      147.2       14.3       19.8 
051006  100154  47  28.9230 N  62  46.5310 W   0.6        2.7       12.4      147.2       14.3       19.8 
051006  100156  47  28.9240 N  62  46.5320 W   1.4        2.7       12.4      147.2       14.3       19.8 
