FileName: C:\GULFNE~1\GP215.TXT
Local Time: Sat Sep 20 09:20:47 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp215
Comments: Zone 12, secteur western bradelle
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
030920  122049  47  38.6110 N  62  42.6980 W   4.9       13.5*      10.0*      12.5*      28.2 
030920  123053  47  38.9770 N  62  41.9300 W   1.2        9.1       11.2       12.3       63.8 
030920  123055  47  38.9770 N  62  41.9300 W   1.0        9.1       11.2        7.4*      63.8 
030920  123057  47  38.9780 N  62  41.9290 W   0.8        9.1       11.2        7.4       63.8 
030920  123059  47  38.9780 N  62  41.9280 W   0.6        9.1        9.9*       7.4       63.8 
030920  123101  47  38.9780 N  62  41.9270 W   0.5        9.1        9.9        7.4       63.8 
030920  123103  47  38.9780 N  62  41.9270 W   0.5        9.1        9.9        7.4       63.8 
030920  123105  47  38.9780 N  62  41.9270 W   0.3        9.1        9.9        7.4       63.8 
030920  123107  47  38.9770 N  62  41.9270 W   0.2        9.1        9.9        7.4       63.8 
030920  123109  47  38.9770 N  62  41.9270 W   0.1        9.1        9.9        7.4       63.8 
030920  123111  47  38.9770 N  62  41.9270 W   0.2        9.1       10.8*       7.4       63.8 
030920  123113  47  38.9770 N  62  41.9270 W   0.3        9.1       10.8        7.4       64.7*
030920  123115  47  38.9760 N  62  41.9270 W   0.4        9.1       10.8        7.4       64.7 
030920  123117  47  38.9760 N  62  41.9280 W   0.5        9.1       10.8        7.5*      63.3*
030920  123119  47  38.9760 N  62  41.9280 W   0.5        9.1       10.8        7.5       63.3 
030920  123121  47  38.9760 N  62  41.9290 W   0.6        9.1       10.8       20.4*      63.3 
030920  123124  47  38.9760 N  62  41.9300 W   0.8        9.1       10.8*      20.4       62.5*
030920  123125  47  38.9750 N  62  41.9300 W   0.8        9.1       10.8       20.4       62.5 
030920  123127  47  38.9750 N  62  41.9300 W   0.8        9.1       10.8       20.4       62.5 
030920  123130  47  38.9740 N  62  41.9310 W   0.9        9.1       10.8       20.4       63.8*
030920  123131  47  38.9740 N  62  41.9320 W   1.0        9.1       10.8       20.4       63.8 
030920  123133  47  38.9740 N  62  41.9330 W   1.0        9.1       10.8       20.4       63.8 
030920  123135  47  38.9740 N  62  41.9330 W   1.1        9.1       11.0*      20.4       63.8 
030920  123137  47  38.9730 N  62  41.9340 W   1.2        9.1       11.0       20.4       63.8 
030920  123139  47  38.9730 N  62  41.9340 W   1.2        9.1       11.0       20.4       63.8 
030920  123141  47  38.9720 N  62  41.9350 W   1.3        9.1       11.0       20.4       63.8 
030920  123143  47  38.9720 N  62  41.9360 W   1.2        9.1       11.0        7.4*      63.8 
030920  123145  47  38.9720 N  62  41.9370 W   1.4        9.1       13.1*       7.4       36.5*
030920  123147  47  38.9710 N  62  41.9380 W   1.3        9.1       13.1        8.2*      36.5 
030920  123149  47  38.9710 N  62  41.9390 W   1.5        9.1       13.1        8.2       36.5 
030920  123151  47  38.9700 N  62  41.9400 W   1.5        9.1       13.1        8.2       61.1*
030920  123153  47  38.9700 N  62  41.9410 W   1.5        9.1       13.1        8.2       61.1 
030920  123155  47  38.9690 N  62  41.9420 W   1.5        9.1       13.1        8.2       64.2*
030920  123157  47  38.9690 N  62  41.9430 W   1.5        9.1        9.4*       0.1*      64.2 
030920  123159  47  38.9680 N  62  41.9440 W   1.6        9.1        9.4        0.1       64.2 
030920  123201  47  38.9680 N  62  41.9450 W   1.6        9.1        9.4        0.1       62.5*
030920  123203  47  38.9670 N  62  41.9460 W   1.7        9.1        9.4        0.1       62.5 
030920  123205  47  38.9670 N  62  41.9480 W   1.7        9.1        9.4        0.1       62.5 
030920  123207  47  38.9660 N  62  41.9490 W   1.6        9.1        9.4        8.6*      65.1*
030920  123209  47  38.9660 N  62  41.9490 W   1.7        9.1       10.4*       8.6       65.1 
030920  123211  47  38.9650 N  62  41.9500 W   1.7        9.1       10.4        8.6       65.1 
030920  123213  47  38.9640 N  62  41.9510 W   1.8        9.1       10.4        8.6       62.5*
030920  123215  47  38.9630 N  62  41.9520 W   1.7        9.1       10.4        8.6       62.5 
030920  123218  47  38.9620 N  62  41.9540 W   1.7        9.1       10.4        8.6       64.2*
030920  123219  47  38.9620 N  62  41.9550 W   1.8        9.1       10.4        8.6       64.2 
030920  123221  47  38.9620 N  62  41.9560 W   1.8        9.1       11.5*       8.6       64.2 
030920  123224  47  38.9610 N  62  41.9580 W   1.8        9.1       11.5        8.6       63.3*
030920  123225  47  38.9600 N  62  41.9590 W   1.7        9.1       11.5        8.6       63.3 
030920  123227  47  38.9600 N  62  41.9600 W   1.8        9.1       11.5        8.6       63.3 
030920  123230  47  38.9590 N  62  41.9610 W   1.8        9.1       11.5        8.6       63.3*
030920  123231  47  38.9590 N  62  41.9620 W   1.9        9.1       11.5        8.6       63.3 
030920  123233  47  38.9580 N  62  41.9630 W   1.8        9.1       11.1*       8.6       63.3 
030920  123236  47  38.9560 N  62  41.9650 W   1.9        9.1       11.1        8.6       63.3 
030920  123237  47  38.9560 N  62  41.9660 W   1.7        9.1       11.1        8.6       63.3 
030920  123239  47  38.9550 N  62  41.9660 W   1.8        9.1       11.1        8.6       63.3 
030920  123242  47  38.9540 N  62  41.9670 W   1.7        9.1       11.1        8.6       63.3 
030920  123243  47  38.9540 N  62  41.9680 W   1.8        9.1       11.1        8.6       63.3 
030920  123245  47  38.9530 N  62  41.9690 W   1.8        9.1       11.0*       8.6       63.3 
030920  123248  47  38.9520 N  62  41.9700 W   1.8        9.1       11.0        8.6       63.3 
030920  123249  47  38.9510 N  62  41.9710 W   1.8        9.1       11.0        8.6       63.3 
030920  123251  47  38.9510 N  62  41.9720 W   1.8        9.1       11.0        8.6       41.3*
030920  123254  47  38.9490 N  62  41.9730 W   1.7        9.1       11.0        5.2*      41.3 
030920  123255  47  38.9490 N  62  41.9740 W   1.7        9.1       11.0        5.2       63.3*
030920  123257  47  38.9480 N  62  41.9750 W   1.8        9.1       10.8*       5.2       63.3 
030920  123300  47  38.9470 N  62  41.9770 W   1.7        9.1       10.8        4.5*      63.3 
030920  123301  47  38.9460 N  62  41.9770 W   1.7        9.1       10.8        4.5       63.3*
030920  123303  47  38.9460 N  62  41.9780 W   1.7        9.1       10.8        4.5       63.3 
030920  123306  47  38.9450 N  62  41.9800 W   1.7        9.1       10.8        4.1*      63.3 
030920  123307  47  38.9450 N  62  41.9810 W   1.6        9.1       10.8        4.1       63.8*
030920  123309  47  38.9440 N  62  41.9820 W   1.6        9.1       10.4*       4.1       63.8 
030920  123312  47  38.9430 N  62  41.9830 W   1.7        9.1       10.4        4.1       63.8*
030920  123313  47  38.9430 N  62  41.9830 W   1.6        9.1       10.4        4.1       63.8 
030920  123315  47  38.9430 N  62  41.9840 W   1.7        9.1       10.4        4.1       63.8 
030920  123318  47  38.9420 N  62  41.9860 W   1.6        9.1       10.4        4.1       60.3*
030920  123319  47  38.9410 N  62  41.9860 W   1.6        9.1       10.4        4.1       60.3 
030920  123321  47  38.9410 N  62  41.9870 W   1.5        9.1       11.4*       4.1       60.3 
030920  123324  47  38.9400 N  62  41.9890 W   1.6        9.1       11.4        4.1       63.8*
030920  123326  47  38.9390 N  62  41.9900 W   1.6        9.1       11.4        4.1       63.8 
030920  123327  47  38.9390 N  62  41.9900 W   1.6        9.1       11.4        4.1       63.8 
030920  123330  47  38.9390 N  62  41.9920 W   1.5        9.1       11.4        4.1       65.1*
030920  123331  47  38.9380 N  62  41.9930 W   1.5        9.1       11.4        4.1       65.1 
030920  123333  47  38.9380 N  62  41.9940 W   1.5        9.1       10.6*       4.1       65.1 
030920  123336  47  38.9370 N  62  41.9960 W   1.5        9.1       10.6        4.1       65.1 
030920  123337  47  38.9370 N  62  41.9960 W   1.4        9.1       10.6        4.1       65.1 
030920  123339  47  38.9360 N  62  41.9970 W   1.5        9.1        2.8*       4.1       65.1 
030920  123342  47  38.9360 N  62  41.9980 W   1.4        9.1        2.8        3.8*      65.1 
030920  123343  47  38.9350 N  62  41.9990 W   1.2        9.1        2.8        3.8       65.1 
030920  123346  47  38.9350 N  62  41.9990 W   0.8        9.1        2.8        6.8*      32.1*
030920  123348  47  38.9350 N  62  42.0000 W   0.6        3.9*       2.8        6.8       32.1 
030920  123349  47  38.9340 N  62  42.0000 W   0.6        3.9        2.8        6.8       60.7*
030920  123351  47  38.9340 N  62  42.0000 W   0.4        3.9        2.8        6.8       60.7 
030920  123354  47  38.9340 N  62  42.0010 W   0.4        3.9        2.5*       6.8       60.7 
030920  123356  47  38.9340 N  62  42.0010 W   0.6        3.9        2.5        6.8       56.3*
030920  123357  47  38.9340 N  62  42.0010 W   0.5        3.9        2.5        3.9*      56.3 
030920  123400  47  38.9330 N  62  42.0020 W   0.6        7.9*       2.5        3.9       56.3 
030920  123401  47  38.9330 N  62  42.0020 W   0.5        7.9        2.5       15.9*      57.2*
030920  123403  47  38.9330 N  62  42.0020 W   0.5        7.9        2.5       15.9       57.2 
030920  123406  47  38.9330 N  62  42.0030 W   0.6        7.9        2.5       15.9       52.8*
030920  123407  47  38.9320 N  62  42.0030 W   0.5        7.9        2.5       15.9       52.8 
030920  123409  47  38.9320 N  62  42.0030 W   0.5        7.9        2.5       15.9       52.8 
030920  123412  47  38.9320 N  62  42.0030 W   0.6        7.9       12.5*      19.4*      55.9*
030920  123413  47  38.9320 N  62  42.0030 W   0.5        7.9       12.5       19.4       55.9 
030920  123415  47  38.9320 N  62  42.0040 W   0.5        7.9       12.5       19.4       55.9 
030920  123418  47  38.9320 N  62  42.0060 W   0.5        7.9       12.5       19.4       54.1*
030920  123419  47  38.9320 N  62  42.0060 W   0.5        7.9       12.5       19.4       54.1 
030920  123421  47  38.9310 N  62  42.0050 W   0.5        7.9       12.5       19.4       54.1 
030920  123424  47  38.9310 N  62  42.0050 W   0.6        7.9       12.5        3.2*      53.7*
030920  123425  47  38.9310 N  62  42.0060 W   0.6        7.9       12.5        3.2       53.7 
030920  123427  47  38.9300 N  62  42.0060 W   0.4        7.9       12.5        2.7*      58.9*
030920  123430  47  38.9300 N  62  42.0060 W   0.5        7.9       12.5        2.7       58.9 
030920  123431  47  38.9300 N  62  42.0070 W   0.4        7.9       12.5        2.7       58.9 
030920  123433  47  38.9300 N  62  42.0070 W   0.5        7.9       12.5        3.3*      55.9*
030920  123436  47  38.9300 N  62  42.0080 W   0.5        7.9       12.1*       3.3       55.9 
030920  123437  47  38.9300 N  62  42.0080 W   0.5        7.9       12.1        3.3       55.9 
030920  123439  47  38.9300 N  62  42.0080 W   0.5        7.9       12.1        2.9*      55.9*
030920  123442  47  38.9290 N  62  42.0090 W   0.5        7.9       12.1        2.9       55.9 
030920  123443  47  38.9290 N  62  42.0090 W   0.6        7.9       12.1        2.9*      57.2*
030920  123445  47  38.9290 N  62  42.0100 W   0.5        7.9       12.1        2.9       57.2 
030920  123448  47  38.9290 N  62  42.0100 W   0.5        7.9       11.4*       2.9       57.2 
030920  123449  47  38.9290 N  62  42.0100 W   0.6        7.9       11.4        3.3*      55.4*
030920  123451  47  38.9280 N  62  42.0110 W   0.4        7.9       11.4        3.3       55.4 
030920  123454  47  38.9280 N  62  42.0120 W   0.6        7.9       11.4        2.9*      55.4 
030920  123456  47  38.9280 N  62  42.0120 W   0.5        7.9       11.4        2.9       56.7*
030920  123457  47  38.9280 N  62  42.0120 W   0.5        7.9       11.4        2.9       56.7 
030920  123500  47  38.9280 N  62  42.0120 W   0.5        7.9       12.8*       3.3*     186.5*
030920  123501  47  38.9280 N  62  42.0130 W   0.4        7.9       12.8        3.3      186.5 
030920  123503  47  38.9280 N  62  42.0130 W   0.5        7.9       12.8        3.3      186.5 
030920  123506  47  38.9280 N  62  42.0140 W   0.6        7.9        2.4*       2.8*     186.5 
030920  123507  47  38.9280 N  62  42.0140 W   0.5        7.9        2.4        2.8      186.5 
030920  123509  47  38.9270 N  62  42.0150 W   0.6        7.9        2.4        3.2*     186.5 
030920  123512  47  38.9270 N  62  42.0150 W   0.4        7.9        2.4        3.2       55.0*
030920  123513  47  38.9270 N  62  42.0150 W   0.5        3.1*       2.4        3.2       55.0 
030920  123515  47  38.9270 N  62  42.0150 W   0.4        3.1        2.4        3.2*      55.0 
030920  123518  47  38.9270 N  62  42.0160 W   0.5        3.1        2.4        3.2       56.3*
030920  123519  47  38.9270 N  62  42.0160 W   0.5        3.1        2.4        3.7*      56.3 
030920  123521  47  38.9270 N  62  42.0170 W   0.4        3.1        2.4        3.7       57.2*
