FileName: C:\GULFNE~1\GP267.TXT
Local Time: Mon Oct 06 07:04:20 2003

Ship: MarcoMichel Trip: 002gulf Tow: gp267
Comments: Zone 19 secteur sud
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
031006  100422  46  29.8720 N  61  14.0060 W   5.8        2.3*      12.1*       0.0      498.8*
031006  101427  46  30.3650 N  61  14.3230 W   1.9        2.3       11.7       29.7       45.7 
031006  101429  46  30.3670 N  61  14.3230 W   2.1        2.3       11.7       29.7       45.7 
031006  101431  46  30.3680 N  61  14.3230 W   2.3        2.3       11.7       29.7       45.7 
031006  101433  46  30.3690 N  61  14.3230 W   1.3        2.3       11.7       29.7       45.7 
031006  101435  46  30.3700 N  61  14.3230 W   3.0        2.3       11.7       29.7       45.7 
031006  101437  46  30.3710 N  61  14.3240 W   0.9        2.3       13.4*      29.7       45.7 
031006  101439  46  30.3720 N  61  14.3240 W   3.1        2.3       13.4       29.7       45.7 
031006  101441  46  30.3740 N  61  14.3250 W   0.9        2.3       13.4       29.7       45.7 
031006  101443  46  30.3750 N  61  14.3260 W   2.8        2.3       13.4       29.7       45.7 
031006  101445  46  30.3750 N  61  14.3260 W   1.7        2.3       13.4       29.7       45.7 
031006  101447  46  30.3770 N  61  14.3260 W   2.5        2.3       13.4       29.7       45.7 
031006  101449  46  30.3780 N  61  14.3260 W   2.9        2.3       13.4       29.7       45.7 
031006  101451  46  30.3790 N  61  14.3270 W   2.0        2.3       13.4       12.5*      45.7 
031006  101453  46  30.3800 N  61  14.3260 W   3.2        2.3       13.4       12.5       45.7 
031006  101455  46  30.3810 N  61  14.3270 W   1.1        2.3       13.4       12.5       45.7 
031006  101457  46  30.3820 N  61  14.3270 W   2.8        2.3       13.4        7.0*      45.7 
031006  101459  46  30.3830 N  61  14.3270 W   1.7        2.3       13.4        7.0       45.7 
031006  101501  46  30.3840 N  61  14.3280 W   2.2        2.3       13.4        8.0*      45.7 
031006  101503  46  30.3850 N  61  14.3290 W   2.6        2.3       13.4        8.0       45.7 
031006  101505  46  30.3860 N  61  14.3300 W   1.5        2.3       13.4        8.0       58.9*
031006  101507  46  30.3880 N  61  14.3300 W   2.7        2.3       13.4       11.8*      58.9 
031006  101509  46  30.3890 N  61  14.3310 W   1.5        2.3       13.4       11.8       71.3*
031006  101511  46  30.3900 N  61  14.3320 W   3.0        2.3       13.4       11.8       71.3 
031006  101513  46  30.3910 N  61  14.3320 W   1.2        2.3       13.4        7.5*      71.3 
031006  101515  46  30.3920 N  61  14.3320 W   2.1        2.3       13.4        7.5       47.5*
031006  101517  46  30.3920 N  61  14.3320 W   1.5        2.3       13.4        9.2*      47.5 
031006  101519  46  30.3930 N  61  14.3320 W   1.4        2.3       13.4        9.2       47.5 
031006  101521  46  30.3940 N  61  14.3320 W   0.4        2.3       13.4        9.2      100.7*
031006  101523  46  30.3940 N  61  14.3320 W   1.6        2.3       13.4       13.2*     100.7 
031006  101525  46  30.3940 N  61  14.3310 W   0.8        2.3       13.4       13.2       52.3*
031006  101527  46  30.3940 N  61  14.3310 W   1.3        2.3       13.4       13.2       52.3 
031006  101529  46  30.3940 N  61  14.3310 W   1.7        2.3       13.4        3.3*      52.3 
031006  101531  46  30.3940 N  61  14.3300 W   0.6        2.3       13.4        3.3      158.8*
031006  101533  46  30.3940 N  61  14.3290 W   1.8        2.3       13.4        8.3*     158.8 
031006  101535  46  30.3940 N  61  14.3280 W   0.5        2.3       13.4        8.3      158.8 
031006  101537  46  30.3940 N  61  14.3280 W   0.8        2.3       10.8*       8.3      158.8 
031006  101539  46  30.3930 N  61  14.3270 W   1.9        2.3       10.8       12.3*     158.8 
031006  101541  46  30.3930 N  61  14.3260 W   1.0        2.3       10.8       12.3      158.8 
031006  101543  46  30.3920 N  61  14.3250 W   1.1        2.3       10.8       12.3      158.8 
031006  101545  46  30.3920 N  61  14.3250 W   1.3        2.3       10.8       12.3      158.8 
031006  101547  46  30.3910 N  61  14.3240 W   2.0        2.3       10.8       12.3       24.2*
031006  101549  46  30.3910 N  61  14.3230 W   0.9        2.3       10.8       12.3       24.2 
031006  101551  46  30.3900 N  61  14.3230 W   1.4        2.3       10.8       12.3       24.2 
031006  101553  46  30.3890 N  61  14.3220 W   2.1        2.3       10.8       12.3       24.2 
031006  101555  46  30.3880 N  61  14.3210 W   1.1        2.3       10.8       12.3       24.2 
031006  101557  46  30.3880 N  61  14.3210 W   1.5        2.3       10.8       12.3       24.2 
031006  101559  46  30.3870 N  61  14.3200 W   2.3        2.3       10.8       12.3       24.2 
031006  101601  46  30.3860 N  61  14.3190 W   1.4        2.3       10.8       12.3       24.2 
031006  101603  46  30.3850 N  61  14.3190 W   2.1        2.3       10.8       12.3       24.2 
031006  101605  46  30.3840 N  61  14.3180 W   1.6        2.3       10.8       12.3       24.2 
031006  101607  46  30.3830 N  61  14.3170 W   2.3        2.3       10.8       12.3       24.2 
031006  101609  46  30.3820 N  61  14.3170 W   1.2        2.3       10.8       12.3       24.2 
031006  101611  46  30.3820 N  61  14.3170 W   2.5        2.3       10.8       12.3       24.2 
031006  101613  46  30.3800 N  61  14.3150 W   1.6        2.3       10.8       12.3       24.2 
031006  101615  46  30.3800 N  61  14.3150 W   2.2        2.3       10.8       12.3       24.2 
031006  101617  46  30.3780 N  61  14.3140 W   1.7        2.3       10.8       12.3       24.2 
031006  101619  46  30.3770 N  61  14.3130 W   2.1        2.3       10.8       12.3       24.2 
031006  101621  46  30.3760 N  61  14.3130 W   1.6        2.3       10.8       12.3       24.2 
031006  101623  46  30.3750 N  61  14.3120 W   2.4        2.3       10.8       12.3       24.2 
031006  101625  46  30.3750 N  61  14.3110 W   1.6        2.3       10.8       12.3       24.2 
031006  101627  46  30.3740 N  61  14.3110 W   2.6        2.3       10.8       12.3       24.2 
031006  101629  46  30.3730 N  61  14.3090 W   2.1        2.3       10.8       12.3       24.2 
031006  101631  46  30.3720 N  61  14.3100 W   1.0        2.3       10.8       12.3       24.2 
031006  101633  46  30.3710 N  61  14.3090 W   3.0        2.3       10.8       12.3       24.2 
031006  101635  46  30.3690 N  61  14.3080 W   1.5        2.3       10.8       12.3       80.9*
031006  101637  46  30.3680 N  61  14.3070 W   2.3        2.3       10.8       12.3       80.9 
031006  101639  46  30.3680 N  61  14.3070 W   1.3        2.3       10.8       12.3       80.9 
031006  101641  46  30.3660 N  61  14.3060 W   3.4        2.3       10.8       12.3       80.9 
031006  101643  46  30.3650 N  61  14.3050 W   1.1        2.3       10.8       12.3       80.9 
031006  101645  46  30.3650 N  61  14.3050 W   2.2        2.3       10.8       12.3       80.9 
031006  101647  46  30.3630 N  61  14.3040 W   2.8        2.3       10.8       12.3       80.9 
031006  101649  46  30.3630 N  61  14.3020 W   1.7        2.3       10.8       12.3       80.9 
031006  101651  46  30.3620 N  61  14.3030 W   1.4        2.3       10.8       12.3       80.9 
031006  101653  46  30.3620 N  61  14.3020 W   1.3        2.3       10.8       12.3       80.9 
031006  101655  46  30.3610 N  61  14.3020 W   1.4        2.3       10.8       12.3       80.9 
031006  101657  46  30.3610 N  61  14.3010 W   1.0        2.3       10.8        0.4*      80.9 
031006  101659  46  30.3610 N  61  14.3010 W   1.0        2.7*      10.8        0.4       80.9 
031006  101701  46  30.3600 N  61  14.3000 W   0.8        2.7       10.8        0.4       80.9 
031006  101703  46  30.3600 N  61  14.2990 W   0.5        2.7       10.8        9.4*      80.9 
031006  101705  46  30.3600 N  61  14.2990 W   1.8        2.7       10.8        9.4       80.9 
031006  101707  46  30.3600 N  61  14.2980 W   0.3        2.7       10.8        9.4       80.9 
031006  101709  46  30.3590 N  61  14.2970 W   1.6        2.7       10.8        0.8*      80.9 
031006  101711  46  30.3580 N  61  14.2960 W   1.2        2.7       10.8        0.8       80.9 
031006  101713  46  30.3580 N  61  14.2960 W   1.4        2.7       10.8        5.6*      80.9 
031006  101715  46  30.3570 N  61  14.2960 W   1.0        2.7       10.8        5.6       80.9 
031006  101717  46  30.3570 N  61  14.2950 W   1.2        2.7       10.8        5.6       54.1*
031006  101719  46  30.3560 N  61  14.2940 W   1.7        2.7       10.8        5.6       54.1 
031006  101721  46  30.3560 N  61  14.2930 W   1.4        2.7       10.8        5.6       54.1 
031006  101723  46  30.3550 N  61  14.2930 W   1.6        2.7       10.8        5.6       53.2*
031006  101725  46  30.3550 N  61  14.2930 W   1.5        3.8*      10.8        5.6       53.2 
031006  101727  46  30.3540 N  61  14.2920 W   1.4        3.8       10.8        5.6       53.2 
031006  101729  46  30.3540 N  61  14.2920 W   0.6        3.8       10.8       18.8*      50.6*
031006  101731  46  30.3530 N  61  14.2910 W   1.8        3.8       10.8       18.8       50.6 
031006  101733  46  30.3520 N  61  14.2900 W   1.2        3.8       10.8       18.8       50.6 
031006  101735  46  30.3520 N  61  14.2900 W   1.4        3.8       10.8       18.8       49.7*
031006  101737  46  30.3520 N  61  14.2900 W   0.8        3.8       12.0*      18.8       49.7 
031006  101739  46  30.3520 N  61  14.2890 W   1.4        3.8       12.0        4.7*      50.6*
031006  101741  46  30.3510 N  61  14.2880 W   0.7        3.8       12.0        4.7       50.6 
031006  101743  46  30.3500 N  61  14.2880 W   0.6        3.8       12.0        4.7       50.6 
031006  101745  46  30.3500 N  61  14.2870 W   1.5        3.8        3.1*      16.4*      51.0*
031006  101747  46  30.3500 N  61  14.2860 W   1.3        3.8        3.1       16.4       51.0 
031006  101749  46  30.3490 N  61  14.2860 W   0.4        3.8        3.1       16.4       51.0 
031006  101751  46  30.3490 N  61  14.2860 W   1.1        5.0*       3.1       16.4       52.3*
031006  101753  46  30.3480 N  61  14.2840 W   2.2        5.0        3.1       16.4       52.3 
031006  101755  46  30.3480 N  61  14.2840 W   0.9        5.0        3.1        3.7*      55.4*
031006  101757  46  30.3480 N  61  14.2840 W   2.4        5.0        3.0*       3.7       55.4 
031006  101759  46  30.3480 N  61  14.2820 W   0.4        5.0        3.0        3.7       55.4 
031006  101801  46  30.3480 N  61  14.2820 W   0.6        5.0        3.0        4.4*      54.1*
031006  101803  46  30.3470 N  61  14.2810 W   1.7        5.0        3.0        4.4       54.1 
031006  101805  46  30.3470 N  61  14.2800 W   1.8       13.4*       3.0        4.5*      54.5*
031006  101807  46  30.3480 N  61  14.2800 W   1.2       13.4        3.0        4.5       54.5 
031006  101809  46  30.3490 N  61  14.2790 W   2.9       13.4        3.0        4.5       54.5 
031006  101811  46  30.3500 N  61  14.2780 W   1.6       13.4        3.4*       8.0*      55.9*
031006  101813  46  30.3510 N  61  14.2780 W   2.8       13.4        3.4        8.0       55.9 
031006  101815  46  30.3530 N  61  14.2760 W   2.7       13.4        3.4        8.0       55.9 
031006  101817  46  30.3540 N  61  14.2760 W   3.5       13.4        3.4        0.2*      56.7*
031006  101819  46  30.3550 N  61  14.2740 W   2.9        7.2*       3.4        0.2       56.7 
031006  101821  46  30.3570 N  61  14.2720 W   3.5        7.2        3.4        3.5*      55.9*
031006  101823  46  30.3580 N  61  14.2710 W   3.3        7.2        3.4        3.5       55.9 
031006  101825  46  30.3590 N  61  14.2680 W   4.4        7.2        3.4        3.5       55.9 
031006  101827  46  30.3610 N  61  14.2660 W   4.2        7.2        3.4        3.7*      55.9 
031006  101829  46  30.3620 N  61  14.2620 W   4.4        7.2        3.4        3.7       55.9 
031006  101831  46  30.3630 N  61  14.2590 W   4.7        7.2       10.8*       2.8*      55.9 
031006  101833  46  30.3660 N  61  14.2570 W   4.0        7.2       10.8        2.8       55.9 
031006  101835  46  30.3670 N  61  14.2540 W   4.8        7.2       10.8        2.8       55.9 
031006  101837  46  30.3690 N  61  14.2520 W   4.3        7.2       10.8        2.7*      55.9 
031006  101839  46  30.3710 N  61  14.2510 W   4.2        7.2       10.8        2.7       43.1*
031006  101841  46  30.3740 N  61  14.2500 W   4.1        7.2       10.8        1.9*      43.1 
031006  101843  46  30.3760 N  61  14.2490 W   4.2        7.2       10.8        1.9       35.2*
031006  101845  46  30.3780 N  61  14.2490 W   3.9        7.2       10.8        1.9       35.2 
031006  101847  46  30.3800 N  61  14.2490 W   4.3        7.2       10.8        2.6*      35.2 
031006  101849  46  30.3820 N  61  14.2480 W   4.9        7.2       10.8        2.6       27.3*
031006  101851  46  30.3850 N  61  14.2480 W   4.0        7.2       10.8        2.6       27.3 
031006  101853  46  30.3880 N  61  14.2470 W   5.0        7.2       10.8        1.8*      27.3 
031006  101855  46  30.3900 N  61  14.2460 W   4.3        7.2       10.8        1.8       27.3 
031006  101857  46  30.3930 N  61  14.2460 W   3.7        7.2       10.8        7.8*      27.3 
031006  101859  46  30.3950 N  61  14.2450 W   5.5        7.2       10.8        7.8       27.3 
031006  101901  46  30.3970 N  61  14.2440 W   3.9        7.2       10.8        7.8       27.3 
031006  101903  46  30.3990 N  61  14.2430 W   4.6        7.2       10.8        7.8       27.3 
031006  101905  46  30.4020 N  61  14.2420 W   3.5        7.2       10.8        7.8       27.3 
031006  101907  46  30.4040 N  61  14.2410 W   4.2        7.2       10.8        7.8       27.3 
031006  101909  46  30.4050 N  61  14.2400 W   3.6        7.2       10.8        7.8      664.2*
031006  101911  46  30.4070 N  61  14.2380 W   4.2        7.2       10.8        7.8      664.2 
031006  101913  46  30.4090 N  61  14.2360 W   4.3        7.2       10.8        7.8      664.2 
031006  101915  46  30.4110 N  61  14.2330 W   4.1        7.2       10.8        7.8      664.2 
031006  101917  46  30.4120 N  61  14.2310 W   4.2        7.2       10.8        7.8      664.2 
031006  101919  46  30.4140 N  61  14.2290 W   3.9        2.2*      10.8        7.8      664.2 
031006  101921  46  30.4160 N  61  14.2280 W   4.1        2.2       10.8        7.8      664.2 
031006  101923  46  30.4180 N  61  14.2260 W   3.4        2.2       10.8        7.8      664.2 
