FileName: C:\ZONE12~1\GP094F.TXT
Local Time: Sat Jul 14 17:34:34 2007

Ship: Trawl survey southern Gulf Trip: GP094F Tow: tow 13
Comments: 
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary DoorSpread      Depth 
070714  203436  47   3.2537 N  62  29.3086 W   2.4        2.5*       3.1*       3.1*       0.0 
070714  203939  47   3.4167 N  62  29.7235 W   2.1        6.0       11.3        7.4       62.5 
070714  203940  47   3.4169 N  62  29.7243 W   2.1        6.0       11.3        7.4       62.5 
070714  203941  47   3.4172 N  62  29.7252 W   2.1        6.0       11.3        7.4       62.5 
070714  203942  47   3.4174 N  62  29.7259 W   2.1        6.0       11.3        8.1*      62.5 
070714  203943  47   3.4177 N  62  29.7266 W   2.1        6.0       11.3        8.1       68.2*
070714  203944  47   3.4180 N  62  29.7274 W   2.1        6.0       11.3        8.1       68.2 
070714  203945  47   3.4182 N  62  29.7281 W   2.0        6.0       11.3        8.1       68.2 
070714  203946  47   3.4185 N  62  29.7288 W   2.0        6.0       11.3        8.1       68.2 
070714  203947  47   3.4188 N  62  29.7296 W   2.0        6.0       11.3        8.1       68.2 
070714  203948  47   3.4190 N  62  29.7303 W   2.0        6.0       11.3        8.0*      67.3*
070714  203949  47   3.4193 N  62  29.7310 W   2.0        6.0       11.3        8.0       67.3 
070714  203950  47   3.4196 N  62  29.7318 W   2.0        6.0       11.3        8.0       67.3 
070714  203951  47   3.4199 N  62  29.7326 W   2.0        6.0       11.3        8.0       67.3 
070714  203952  47   3.4202 N  62  29.7332 W   2.0        6.0       11.3        8.0       67.3 
070714  203953  47   3.4204 N  62  29.7339 W   2.0        6.0       11.3        8.1*      67.3*
070714  203954  47   3.4208 N  62  29.7346 W   2.0        6.0       11.3        8.1       67.3 
070714  203955  47   3.4210 N  62  29.7354 W   2.0        6.0       11.3        8.1       67.3 
070714  203956  47   3.4213 N  62  29.7362 W   2.0        6.0       11.3        8.1       67.3 
070714  203957  47   3.4217 N  62  29.7371 W   2.0        6.0       11.3        8.1       67.3 
070714  203958  47   3.4220 N  62  29.7377 W   2.1        6.0       11.3        8.9*      67.3 
070714  203959  47   3.4223 N  62  29.7384 W   2.1        6.0       11.3        8.9       69.5*
070714  204000  47   3.4225 N  62  29.7390 W   2.1        6.0       11.3        8.9       69.5 
070714  204001  47   3.4228 N  62  29.7398 W   2.1        6.0       11.3        8.9       69.5 
070714  204002  47   3.4231 N  62  29.7405 W   2.1        6.0       11.3        8.9       69.5 
070714  204003  47   3.4233 N  62  29.7412 W   2.1        6.0       11.3        8.9       69.5 
070714  204004  47   3.4235 N  62  29.7420 W   2.1        6.0       11.3        9.3*      69.5 
070714  204005  47   3.4238 N  62  29.7427 W   2.1        6.0       11.3        9.3       69.5 
070714  204006  47   3.4240 N  62  29.7435 W   2.1        6.0       11.3        9.3       69.5 
070714  204007  47   3.4243 N  62  29.7442 W   2.1        6.0       11.3        9.3       69.5 
070714  204008  47   3.4245 N  62  29.7451 W   2.1        6.0       11.3        9.3       69.5 
070714  204009  47   3.4248 N  62  29.7458 W   2.1        6.0       11.3        9.8*     397.2*
070714  204010  47   3.4250 N  62  29.7464 W   2.0        6.0       11.3        9.8      397.2 
070714  204011  47   3.4253 N  62  29.7470 W   2.0        6.0       11.3        9.8      397.2 
070714  204012  47   3.4255 N  62  29.7478 W   2.1        6.0       11.3        9.8      397.2 
070714  204013  47   3.4258 N  62  29.7485 W   2.1        6.0       11.3        9.8      397.2 
070714  204014  47   3.4261 N  62  29.7492 W   2.1        6.0       11.3        9.3*     397.2 
070714  204015  47   3.4264 N  62  29.7500 W   2.1        6.0       11.3        9.3       68.6*
070714  204016  47   3.4267 N  62  29.7507 W   2.1        6.0       11.3        9.3       68.6 
070714  204017  47   3.4269 N  62  29.7515 W   2.1        6.0       11.3        9.3       68.6 
070714  204018  47   3.4272 N  62  29.7521 W   2.1        6.0       11.3        9.3       68.6 
070714  204019  47   3.4275 N  62  29.7529 W   2.1        6.0       11.3        9.2*      68.6 
070714  204020  47   3.4277 N  62  29.7536 W   2.1        6.0       11.3        9.2       70.8*
070714  204021  47   3.4279 N  62  29.7543 W   2.1        6.0       11.3        9.2       70.8 
070714  204022  47   3.4282 N  62  29.7551 W   2.1        6.0       11.3        9.2       70.8 
070714  204023  47   3.4285 N  62  29.7559 W   2.1        6.0       11.3        9.2       70.8 
070714  204024  47   3.4288 N  62  29.7567 W   2.1        6.0       11.3        9.2       70.8 
070714  204025  47   3.4291 N  62  29.7574 W   2.1        6.0       11.3       21.2*      70.4*
070714  204026  47   3.4293 N  62  29.7582 W   2.1        6.0       11.3       21.2       70.4 
070714  204027  47   3.4296 N  62  29.7590 W   2.1        6.0       11.3       21.2       70.4 
070714  204028  47   3.4299 N  62  29.7597 W   2.1        6.0       11.3       21.2       70.4 
070714  204029  47   3.4301 N  62  29.7606 W   2.1        6.0       11.3       21.2       70.4 
070714  204030  47   3.4304 N  62  29.7615 W   2.1        6.0       11.3       21.2       70.4 
070714  204031  47   3.4306 N  62  29.7619 W   2.1        6.0       11.3       21.2       68.2*
070714  204032  47   3.4308 N  62  29.7628 W   2.1        6.0       11.3       21.2       68.2 
070714  204033  47   3.4311 N  62  29.7633 W   2.1        6.0       11.3       21.2       68.2 
070714  204034  47   3.4313 N  62  29.7641 W   2.1        6.0       11.3       21.2       68.2 
070714  204035  47   3.4315 N  62  29.7649 W   2.1        6.0       11.3        9.4*      68.2 
070714  204036  47   3.4318 N  62  29.7655 W   2.1        6.0       11.3        9.4       70.4*
070714  204037  47   3.4320 N  62  29.7662 W   2.1        6.0       11.3        9.4       70.4 
070714  204038  47   3.4323 N  62  29.7670 W   2.1        6.0       11.3        9.4       70.4 
070714  204039  47   3.4326 N  62  29.7679 W   2.2        6.0       11.3        9.4       70.4 
070714  204040  47   3.4328 N  62  29.7687 W   2.2        6.0       11.3        9.4       70.4 
070714  204041  47   3.4331 N  62  29.7695 W   2.2        6.0       11.3        9.2*      70.4 
070714  204042  47   3.4333 N  62  29.7702 W   2.2        6.0       11.3        9.2       68.6*
070714  204043  47   3.4336 N  62  29.7710 W   2.2        6.0       11.3        9.2       68.6 
070714  204044  47   3.4338 N  62  29.7717 W   2.2        6.0       11.3        9.2       68.6 
070714  204045  47   3.4341 N  62  29.7725 W   2.2        6.0       11.3        9.2       68.6 
070714  204046  47   3.4344 N  62  29.7734 W   2.2        6.0       11.3        8.9*      68.6 
070714  204047  47   3.4346 N  62  29.7743 W   2.2        6.0       11.3        8.9       68.6 
070714  204048  47   3.4349 N  62  29.7750 W   2.2        6.0       11.3        8.9       68.6 
070714  204049  47   3.4352 N  62  29.7759 W   2.2        6.0       11.3        8.9       68.6 
070714  204050  47   3.4355 N  62  29.7766 W   2.2        6.0       11.3        8.9       68.6 
070714  204051  47   3.4357 N  62  29.7774 W   2.2        6.0       11.3        9.3*      68.6 
070714  204052  47   3.4359 N  62  29.7781 W   2.1        6.0       11.3        9.3       68.6 
070714  204053  47   3.4362 N  62  29.7789 W   2.1        6.0       11.3        9.3       68.6 
070714  204054  47   3.4363 N  62  29.7796 W   2.1        6.0       11.3        9.3       68.6 
070714  204055  47   3.4366 N  62  29.7803 W   2.1        6.0       11.3        9.3       68.6 
070714  204056  47   3.4368 N  62  29.7810 W   2.1        6.0       10.6*       9.1*      68.6 
070714  204057  47   3.4370 N  62  29.7818 W   2.1        6.0       10.6        9.1       68.6 
070714  204058  47   3.4373 N  62  29.7825 W   2.1        6.0       10.6        9.1       69.9*
070714  204059  47   3.4376 N  62  29.7832 W   2.1        6.0       10.6        9.1       69.9 
070714  204100  47   3.4378 N  62  29.7840 W   2.1        6.0       10.6        9.1       69.9 
070714  204101  47   3.4381 N  62  29.7847 W   2.1        6.0       10.6        9.1       69.9 
070714  204102  47   3.4383 N  62  29.7855 W   2.1        6.0       10.6       10.1*      69.9 
070714  204103  47   3.4386 N  62  29.7862 W   2.1        6.0       10.6       10.1       70.8*
070714  204104  47   3.4388 N  62  29.7870 W   2.1        6.0       10.6       10.1       70.8 
070714  204105  47   3.4391 N  62  29.7877 W   2.1        6.0       10.6       10.1       70.8 
070714  204106  47   3.4393 N  62  29.7884 W   2.1        6.0       10.6       10.1       70.8 
070714  204107  47   3.4396 N  62  29.7892 W   2.1        6.0       10.6       10.0*      70.8 
070714  204108  47   3.4399 N  62  29.7899 W   2.1        6.0       10.6       10.0       69.9*
070714  204109  47   3.4402 N  62  29.7906 W   2.1        6.0       10.6       10.0       69.9 
070714  204110  47   3.4405 N  62  29.7914 W   2.1        6.0       10.6       10.0       69.9 
070714  204111  47   3.4407 N  62  29.7921 W   2.1        6.0       10.6       10.0       69.9 
070714  204112  47   3.4410 N  62  29.7929 W   2.1        6.0       10.6       10.3*      69.9 
070714  204113  47   3.4412 N  62  29.7937 W   2.1        6.0       10.6       10.3       69.9 
070714  204114  47   3.4415 N  62  29.7944 W   2.1        6.0       10.6       10.3       71.3*
070714  204115  47   3.4418 N  62  29.7950 W   2.0        6.0       10.6       10.3       71.3 
070714  204116  47   3.4421 N  62  29.7958 W   2.0        6.0       10.6       10.3       71.3 
070714  204117  47   3.4423 N  62  29.7966 W   2.1        6.0       10.6       10.3       71.3 
070714  204118  47   3.4426 N  62  29.7974 W   2.0        6.0       10.6        9.5*      71.3 
070714  204119  47   3.4429 N  62  29.7980 W   2.0        6.0       10.6        9.5       70.8*
070714  204120  47   3.4432 N  62  29.7989 W   2.0        6.0       10.6        9.5       70.8 
070714  204121  47   3.4434 N  62  29.7997 W   2.0        6.0       10.6        9.5       70.8 
070714  204122  47   3.4438 N  62  29.8005 W   2.0        6.0       10.6        9.5       70.8 
070714  204123  47   3.4441 N  62  29.8013 W   2.0        6.0       10.6        9.4*      70.8 
070714  204124  47   3.4444 N  62  29.8021 W   2.0        6.0       10.6        9.4       70.8 
070714  204125  47   3.4447 N  62  29.8029 W   2.0        6.0       10.6        9.4      110.8*
070714  204126  47   3.4449 N  62  29.8037 W   2.0        6.0       10.6        9.4      110.8 
070714  204127  47   3.4452 N  62  29.8044 W   2.0        6.0       10.6        9.4      110.8 
070714  204128  47   3.4456 N  62  29.8052 W   2.0        6.0       10.6        9.8*     110.8 
070714  204129  47   3.4458 N  62  29.8059 W   2.0        6.0       10.6        9.8      110.8 
070714  204130  47   3.4461 N  62  29.8066 W   2.0        6.0       10.6        9.8       27.3*
070714  204131  47   3.4464 N  62  29.8073 W   2.0        6.0       10.6        9.8       27.3 
070714  204132  47   3.4467 N  62  29.8081 W   2.0        6.0       10.6        9.8       27.3 
070714  204133  47   3.4470 N  62  29.8088 W   2.0        6.0       10.6        9.8       27.3 
070714  204134  47   3.4473 N  62  29.8095 W   2.0        6.0       10.6        9.8*      27.3 
070714  204135  47   3.4476 N  62  29.8102 W   2.0        6.0       10.6        9.8       70.8*
070714  204136  47   3.4479 N  62  29.8109 W   2.0        6.0       10.6        9.8       70.8 
070714  204137  47   3.4482 N  62  29.8116 W   2.0        6.0       10.6        9.8       70.8 
070714  204138  47   3.4485 N  62  29.8124 W   2.0        6.0       10.6        9.8       70.8 
070714  204139  47   3.4488 N  62  29.8131 W   2.1        6.0       10.6        9.5*      70.8 
070714  204140  47   3.4491 N  62  29.8139 W   2.1        6.0       10.6        9.5       70.8 
070714  204141  47   3.4493 N  62  29.8147 W   2.1        6.0       10.6        9.5       69.9*
070714  204142  47   3.4496 N  62  29.8155 W   2.1        6.0       10.6        9.5       69.9 
070714  204143  47   3.4499 N  62  29.8163 W   2.1        6.0       11.4*       9.5       69.9 
070714  204144  47   3.4501 N  62  29.8170 W   2.1        6.0       11.4        8.6*      69.9 
070714  204145  47   3.4503 N  62  29.8178 W   2.1        6.0       11.4        8.6       69.9 
070714  204146  47   3.4506 N  62  29.8186 W   2.1        6.0       11.4        8.6       69.1*
070714  204147  47   3.4508 N  62  29.8194 W   2.1        6.0       11.4        8.6       69.1 
070714  204148  47   3.4510 N  62  29.8202 W   2.1        6.0       11.4        8.6       69.1 
070714  204149  47   3.4513 N  62  29.8209 W   2.1        6.0       11.4        8.6       69.1 
070714  204150  47   3.4516 N  62  29.8217 W   2.1        6.0       11.4        8.6       69.1 
070714  204151  47   3.4518 N  62  29.8223 W   2.1        6.0       11.4        8.6       68.6*
070714  204152  47   3.4521 N  62  29.8230 W   2.1        6.0       11.4        8.6       68.6 
070714  204153  47   3.4524 N  62  29.8238 W   2.2        6.0       11.4        8.6       68.6 
070714  204154  47   3.4527 N  62  29.8245 W   2.1        6.0       11.4        8.6       68.6 
070714  204155  47   3.4529 N  62  29.8251 W   2.1        6.0       11.8*       8.6       68.6 
070714  204156  47   3.4532 N  62  29.8258 W   2.1        6.0       11.8        8.6       68.6 
070714  204157  47   3.4534 N  62  29.8265 W   2.1        6.0       11.8        8.6       71.7*
070714  204158  47   3.4537 N  62  29.8272 W   2.1        6.0       11.8        8.6       71.7 
070714  204159  47   3.4540 N  62  29.8280 W   2.1        6.0       11.8        8.6       71.7 
070714  204200  47   3.4543 N  62  29.8286 W   2.1        6.0       11.8        9.0*      71.7 
070714  204201  47   3.4546 N  62  29.8292 W   2.1        6.0       11.8        9.0       71.7 
070714  204202  47   3.4550 N  62  29.8300 W   2.2        6.0       11.8        9.0       70.4*
070714  204203  47   3.4553 N  62  29.8307 W   2.1        6.0       11.8        9.0       70.4 
070714  204204  47   3.4556 N  62  29.8313 W   2.1        6.0       11.8        9.0       70.4 
070714  204205  47   3.4559 N  62  29.8320 W   2.1        6.0       11.8        9.4*      70.4 
070714  204206  47   3.4562 N  62  29.8327 W   2.1        6.0       11.8        9.4       70.4 
070714  204207  47   3.4564 N  62  29.8335 W   2.1        6.0       11.6*       9.4       70.4*
070714  204208  47   3.4567 N  62  29.8342 W   2.1        6.0       11.6        9.4       70.4 
070714  204209  47   3.4570 N  62  29.8349 W   2.1        6.0       11.6        9.4       70.4 
070714  204210  47   3.4573 N  62  29.8357 W   2.1        6.0       11.6        9.4       70.4 
070714  204211  47   3.4576 N  62  29.8365 W   2.1        6.0       11.6       10.1*      70.4 
070714  204212  47   3.4579 N  62  29.8372 W   2.1        6.0       11.6       10.1       70.4 
070714  204213  47   3.4582 N  62  29.8380 W   2.1        6.0       11.6       10.1       69.5*
070714  204214  47   3.4585 N  62  29.8387 W   2.1        6.0       11.6       10.1       69.5 
070714  204215  47   3.4587 N  62  29.8393 W   2.1        6.0       11.6       10.1       69.5 
070714  204216  47   3.4590 N  62  29.8399 W   2.1        6.0       11.6       10.0*      69.5 
070714  204217  47   3.4593 N  62  29.8406 W   2.1        6.0       11.6       10.0       69.5 
070714  204218  47   3.4597 N  62  29.8414 W   2.1        6.0       11.6       10.0       70.4*
070714  204219  47   3.4600 N  62  29.8421 W   2.1        6.0       10.8*      10.0       70.4 
070714  204220  47   3.4602 N  62  29.8428 W   2.1        6.0       10.8       10.0       70.4 
070714  204221  47   3.4605 N  62  29.8435 W   2.1        6.0       10.8        9.9*      70.4 
070714  204222  47   3.4608 N  62  29.8443 W   2.1        6.0       10.8        9.9       70.4 
070714  204223  47   3.4610 N  62  29.8451 W   2.1        6.0       10.8        9.9       69.9*
070714  204224  47   3.4612 N  62  29.8457 W   2.1        6.0       10.8        9.9       69.9 
070714  204225  47   3.4615 N  62  29.8465 W   2.1        6.0       10.8        9.9       69.9 
070714  204226  47   3.4618 N  62  29.8472 W   2.1        6.0       10.8        9.9       69.9 
070714  204227  47   3.4620 N  62  29.8479 W   2.1        6.0       10.8        9.8*      69.9 
070714  204228  47   3.4623 N  62  29.8486 W   2.1        6.0       10.8        9.8       69.9 
070714  204229  47   3.4626 N  62  29.8493 W   2.1        6.0       10.8        9.8       70.8*
070714  204230  47   3.4628 N  62  29.8501 W   2.1        6.0       10.8        9.8       70.8 
070714  204231  47   3.4631 N  62  29.8509 W   2.1        6.0       10.8        9.8       70.8 
070714  204232  47   3.4633 N  62  29.8516 W   2.1        6.0       10.8       10.0*      70.8 
070714  204233  47   3.4636 N  62  29.8524 W   2.1        6.0       10.8       10.0       70.8 
070714  204234  47   3.4638 N  62  29.8531 W   2.1        6.0       10.8       10.0       69.9*
070714  204235  47   3.4640 N  62  29.8540 W   2.1        6.0       10.8       10.0       69.9 
070714  204236  47   3.4644 N  62  29.8547 W   2.1        6.0       10.8       10.0       69.9 
070714  204237  47   3.4646 N  62  29.8554 W   2.1        6.0       10.8        9.2*      69.9 
070714  204238  47   3.4649 N  62  29.8562 W   2.1        6.0       10.8        9.2       69.9 
070714  204239  47   3.4652 N  62  29.8569 W   2.1        6.0       10.8        9.2       69.9 
070714  204240  47   3.4655 N  62  29.8576 W   2.2        6.0       10.8        9.2       71.3*
070714  204241  47   3.4658 N  62  29.8583 W   2.1        6.0       10.8        9.2       71.3 
070714  204242  47   3.4661 N  62  29.8591 W   2.1        6.0       10.8        9.9*      71.3 
070714  204243  47   3.4664 N  62  29.8599 W   2.2        6.0       11.3*       9.9       71.3 
070714  204244  47   3.4666 N  62  29.8607 W   2.1        6.0       11.3        9.9       71.3 
070714  204245  47   3.4669 N  62  29.8615 W   2.1        6.0       11.3        9.9       69.9*
070714  204246  47   3.4672 N  62  29.8623 W   2.1        6.0       11.3        9.9       69.9 
070714  204247  47   3.4675 N  62  29.8631 W   2.1        6.0       11.3        9.9       69.9 
070714  204248  47   3.4677 N  62  29.8638 W   2.1        6.0       11.3        9.5*      69.9 
070714  204249  47   3.4681 N  62  29.8645 W   2.1        6.0       11.3        9.5       69.9 
070714  204250  47   3.4684 N  62  29.8652 W   2.1        6.0       11.3        9.5       70.4*
070714  204251  47   3.4687 N  62  29.8659 W   2.1        6.0       11.3        9.5       70.4 
070714  204252  47   3.4690 N  62  29.8667 W   2.1        6.0       11.3        9.5       70.4 
070714  204253  47   3.4693 N  62  29.8675 W   2.1        6.0       11.3        9.4*      70.4 
070714  204254  47   3.4695 N  62  29.8681 W   2.1        6.0       11.3        9.4       70.4 
070714  204255  47   3.4699 N  62  29.8688 W   2.0        6.0       11.2*       9.4       70.4 
070714  204256  47   3.4701 N  62  29.8695 W   2.1        6.0       11.2        9.4       68.6*
070714  204257  47   3.4703 N  62  29.8702 W   2.1        6.0       11.2        9.4       68.6 
070714  204258  47   3.4706 N  62  29.8709 W   2.0        6.0       11.2        9.5*      68.6 
070714  204259  47   3.4709 N  62  29.8717 W   2.0        6.0       11.2        9.5       68.6 
070714  204300  47   3.4712 N  62  29.8723 W   2.1        6.0       11.2        9.5       68.6 
070714  204301  47   3.4714 N  62  29.8730 W   2.0        6.0       11.2        9.5       68.6*
070714  204302  47   3.4717 N  62  29.8737 W   2.0        6.0       11.2        9.5       68.6 
070714  204303  47   3.4720 N  62  29.8744 W   2.0        6.0       11.2        9.5       68.6 
070714  204304  47   3.4723 N  62  29.8751 W   2.0        6.0       11.2       10.2*      68.6 
070714  204305  47   3.4725 N  62  29.8759 W   2.0        6.0       11.2       10.2       68.6 
070714  204306  47   3.4728 N  62  29.8767 W   2.0        6.0       11.2       10.2       68.2*
070714  204307  47   3.4730 N  62  29.8775 W   2.0        6.0       11.6*      10.2       68.2 
070714  204308  47   3.4733 N  62  29.8783 W   2.0        6.0       11.6       10.2       68.2 
070714  204309  47   3.4736 N  62  29.8791 W   2.0        6.0       11.6       10.0*      68.2 
070714  204310  47   3.4738 N  62  29.8799 W   2.0        6.0       11.6       10.0       68.2 
070714  204311  47   3.4741 N  62  29.8806 W   2.0        6.0       11.6       10.0       68.2 
070714  204312  47   3.4744 N  62  29.8814 W   2.0        6.0       11.6       10.0       69.9*
070714  204313  47   3.4747 N  62  29.8822 W   2.0        6.0       11.6       10.0       69.9 
070714  204314  47   3.4749 N  62  29.8831 W   2.0        6.0       11.6        9.7*      69.9 
070714  204315  47   3.4752 N  62  29.8838 W   2.0        6.0       11.6        9.7       69.9 
070714  204316  47   3.4755 N  62  29.8844 W   2.0        6.0       11.6        9.7       69.9 
070714  204317  47   3.4757 N  62  29.8851 W   2.0        6.0       11.6        9.7       70.4*
070714  204318  47   3.4759 N  62  29.8858 W   2.0        6.0       11.6        9.7       70.4 
070714  204319  47   3.4761 N  62  29.8865 W   2.0        6.0       11.6        9.7       70.4 
070714  204320  47   3.4764 N  62  29.8872 W   2.0        6.0       11.6       10.2*      70.4 
070714  204321  47   3.4766 N  62  29.8880 W   2.0        6.0       11.6       10.2       70.4 
070714  204322  47   3.4769 N  62  29.8887 W   2.0        6.0       11.6       10.2       69.1*
070714  204323  47   3.4772 N  62  29.8895 W   2.0        6.0       11.6       10.2       69.1 
070714  204324  47   3.4774 N  62  29.8902 W   2.0        6.0       11.6       10.2       69.1 
070714  204325  47   3.4776 N  62  29.8909 W   2.0        6.0       11.6        9.8*      69.1 
070714  204326  47   3.4778 N  62  29.8917 W   2.0        6.0       11.6        9.8       69.1 
070714  204327  47   3.4781 N  62  29.8924 W   2.0        6.0       11.6        9.8       69.1 
070714  204328  47   3.4783 N  62  29.8931 W   2.0        6.0       11.6        9.8       70.4*
070714  204329  47   3.4785 N  62  29.8938 W   2.0        6.0       11.6        9.8       70.4 
070714  204330  47   3.4788 N  62  29.8946 W   2.0        6.0       11.6        9.9*      70.4 
070714  204331  47   3.4789 N  62  29.8953 W   2.0        6.0       11.6        9.9       70.4 
070714  204332  47   3.4792 N  62  29.8959 W   2.0        6.0       11.6        9.9       70.4 
070714  204333  47   3.4795 N  62  29.8967 W   2.0        6.0       11.6        9.9       67.7*
070714  204334  47   3.4797 N  62  29.8974 W   2.0        6.0       11.6        9.9       67.7 
070714  204335  47   3.4800 N  62  29.8981 W   2.0        6.0       11.6        9.3*      67.7 
070714  204336  47   3.4802 N  62  29.8989 W   2.0        6.0       11.6        9.3       67.7 
070714  204337  47   3.4805 N  62  29.8996 W   2.0        6.0       11.6        9.3       67.7 
070714  204338  47   3.4808 N  62  29.9005 W   2.0        6.0       11.6        9.3       67.7 
070714  204339  47   3.4810 N  62  29.9012 W   2.0        6.0       11.6        9.3       68.6*
070714  204340  47   3.4813 N  62  29.9018 W   2.0        6.0       11.6        9.3       68.6 
070714  204341  47   3.4816 N  62  29.9026 W   2.0        6.0       11.6        9.4*      68.6 
070714  204342  47   3.4819 N  62  29.9034 W   2.1        6.0       11.6        9.4       68.6 
070714  204343  47   3.4822 N  62  29.9042 W   2.1        6.0       11.6        9.4       68.6 
070714  204344  47   3.4825 N  62  29.9050 W   2.0        6.0       11.6        9.4       69.5*
070714  204345  47   3.4828 N  62  29.9058 W   2.1        6.0       11.6        9.4       69.5 
070714  204346  47   3.4831 N  62  29.9066 W   2.1        6.0       11.6        9.2*      69.5 
070714  204347  47   3.4833 N  62  29.9072 W   2.1        6.0       11.6        9.2       69.5 
070714  204348  47   3.4836 N  62  29.9079 W   2.1        6.0       11.6        9.2       69.5 
070714  204349  47   3.4839 N  62  29.9087 W   2.1        6.0       11.6        9.2       69.5*
070714  204350  47   3.4842 N  62  29.9093 W   2.0        6.0       11.6        9.2       69.5 
070714  204351  47   3.4845 N  62  29.9101 W   2.1        6.0       11.6        9.6*      69.5 
070714  204352  47   3.4848 N  62  29.9109 W   2.1        6.0       11.6        9.6       69.5 
070714  204353  47   3.4851 N  62  29.9117 W   2.1        6.0       11.6        9.6       69.5 
070714  204354  47   3.4853 N  62  29.9125 W   2.1        6.0       11.6        9.6       69.5 
070714  204355  47   3.4857 N  62  29.9132 W   2.1        6.0       11.6*       9.6       69.5*
070714  204356  47   3.4860 N  62  29.9140 W   2.1        6.0       11.6        9.6       69.5 
070714  204357  47   3.4863 N  62  29.9146 W   2.1        6.0       11.6        9.8*      69.5 
070714  204358  47   3.4865 N  62  29.9152 W   2.1        6.0       11.6        9.8       69.5 
070714  204359  47   3.4868 N  62  29.9159 W   2.1        6.0       11.6        9.8       69.5 
070714  204400  47   3.4871 N  62  29.9167 W   2.1        6.0       11.6        9.8       70.8*
070714  204401  47   3.4873 N  62  29.9174 W   2.1        6.0       11.6        9.8       70.8 
070714  204402  47   3.4876 N  62  29.9181 W   2.1        6.0       11.6        9.3*      70.8 
070714  204403  47   3.4879 N  62  29.9188 W   2.1        6.0       11.6        9.3       70.8 
070714  204404  47   3.4881 N  62  29.9196 W   2.1        6.0       11.6        9.3       70.8 
070714  204405  47   3.4884 N  62  29.9203 W   2.1        6.0       11.6        9.3       68.2*
070714  204406  47   3.4887 N  62  29.9210 W   2.1        6.0       11.6        9.3       68.2 
070714  204407  47   3.4889 N  62  29.9217 W   2.1        6.0       11.6        9.6*      68.2 
070714  204408  47   3.4892 N  62  29.9224 W   2.1        6.0       11.6        9.6       68.2 
070714  204409  47   3.4895 N  62  29.9230 W   2.1        6.0       11.6        9.6       68.2 
070714  204410  47   3.4897 N  62  29.9237 W   2.1        6.0       11.6        9.6       68.2 
070714  204411  47   3.4900 N  62  29.9245 W   2.1        6.0       11.6        9.6       69.5*
070714  204412  47   3.4902 N  62  29.9252 W   2.1        6.0       11.6        9.2*      69.5 
070714  204413  47   3.4905 N  62  29.9259 W   2.1        6.0       11.6        9.2       69.5 
070714  204414  47   3.4908 N  62  29.9267 W   2.1        6.0       11.6        9.2       69.5 
070714  204415  47   3.4910 N  62  29.9274 W   2.0        6.0       11.6        9.2       69.5 
070714  204416  47   3.4913 N  62  29.9282 W   2.0        6.0       11.6        9.2       66.4*
070714  204417  47   3.4915 N  62  29.9289 W   2.0        6.0       11.6        9.2       66.4 
070714  204418  47   3.4918 N  62  29.9297 W   2.0        6.0       11.6        9.2*      66.4 
070714  204419  47   3.4920 N  62  29.9305 W   2.1        6.0       11.6        9.2       66.4 
070714  204420  47   3.4922 N  62  29.9313 W   2.1        6.0       11.6        9.2       66.4 
070714  204421  47   3.4925 N  62  29.9320 W   2.0        6.0       11.6        9.2       66.4 
070714  204422  47   3.4927 N  62  29.9327 W   2.0        6.0       11.6        9.2      148.7*
070714  204423  47   3.4929 N  62  29.9333 W   1.9        6.0       11.6       17.9*     148.7 
070714  204424  47   3.4930 N  62  29.9338 W   1.8        6.0       11.6       17.9      148.7 
070714  204425  47   3.4931 N  62  29.9343 W   1.8        6.0       11.6       17.9      148.7 
070714  204426  47   3.4933 N  62  29.9349 W   1.7        6.0       11.6       17.9      148.7 
070714  204427  47   3.4934 N  62  29.9353 W   1.6        6.0       11.6       17.9      148.7 
070714  204428  47   3.4935 N  62  29.9356 W   1.5        6.0       11.6       17.9      148.7 
070714  204429  47   3.4936 N  62  29.9360 W   1.4        6.0       11.6       11.2*     148.7 
070714  204430  47   3.4937 N  62  29.9364 W   1.3        6.0       11.6       11.2      148.7 
070714  204431  47   3.4938 N  62  29.9366 W   1.2        6.0       11.6       11.2      148.7 
070714  204432  47   3.4939 N  62  29.9369 W   1.1        6.0       11.6       11.2      148.7 
070714  204433  47   3.4940 N  62  29.9371 W   1.0        6.0       11.6       11.2      148.7 
070714  204434  47   3.4940 N  62  29.9373 W   0.9        6.0       11.6        3.8*     148.7 
070714  204435  47   3.4941 N  62  29.9375 W   0.8        6.0       11.6        3.8      148.7 
070714  204436  47   3.4941 N  62  29.9377 W   0.8        6.0       11.6        3.8      148.7 
070714  204437  47   3.4942 N  62  29.9379 W   0.7        6.0       11.6        3.8      148.7 
070714  204438  47   3.4942 N  62  29.9380 W   0.6        6.0       11.6        3.8      121.0*
070714  204439  47   3.4943 N  62  29.9381 W   0.6        6.0       11.6        2.9*     121.0 
070714  204440  47   3.4943 N  62  29.9381 W   0.5        6.0       11.6        2.9      121.0 
070714  204441  47   3.4944 N  62  29.9382 W   0.4        6.0       11.6        2.9      121.0 
070714  204442  47   3.4944 N  62  29.9382 W   0.4        6.0       11.6        2.9      121.0 
070714  204443  47   3.4944 N  62  29.9382 W   0.3        6.0       11.6        2.9        7.5*
