09 20 2019 14 12 24 00000000 10101100   -0.109   -0.505    0.573    15    15    15  12.8 1536.5 287.4 158.3 -164.3   0.104  25.92     0     0    0.517   192.18
09 20 2019 14 12 25 00000000 10101100    0.665   -0.732   -0.383    15    15    15  12.8 1536.5 287.6 158.3 -164.3   0.100  25.92     0     0    0.989   137.75
09 20 2019 14 12 26 00000000 10101100    0.205    1.229   -1.640    15    15    15  12.8 1536.6 287.6 158.3 -164.4   0.098  25.93     0     0    1.246     9.47
09 20 2019 14 12 27 00000000 10101100   -0.400   -0.194   -0.468    15    15    15  12.8 1536.6 287.6 158.3 -164.3   0.106  25.94     0     0    0.445   244.13
09 20 2019 14 12 28 00000000 10101100    0.761    0.771   -1.917    15    15    15  12.8 1536.6 287.6 158.4 -164.3   0.119  25.94     0     0    1.083    44.63
09 20 2019 14 12 29 00000000 10101100    0.913   -0.178   -1.172    15    15    15  12.8 1536.6 287.8 158.4 -164.4   0.110  25.94     0     0    0.930   101.03
09 20 2019 14 12 30 00000000 10101100   -1.228   -0.362    0.094    15    15    15  12.8 1536.6 287.8 158.3 -164.4   0.097  25.95     0     0    1.280   253.58
09 20 2019 14 12 31 00000000 10101100   -0.163    0.256   -0.390    15    15    15  12.8 1536.6 288.0 158.3 -164.3   0.094  25.95     0     0    0.303   327.51
09 20 2019 14 12 32 00000000 10101100    0.126    0.135   -0.471    15    15    15  12.8 1536.6 288.4 158.4 -164.3   0.106  25.96     0     0    0.185    43.03
09 20 2019 14 12 33 00000000 10101100   -0.370    0.280    0.899    15    15    15  12.8 1536.6 288.2 158.3 -164.4   0.105  25.96     0     0    0.464   307.12
09 20 2019 14 12 34 00000000 10101100   -0.047    0.514   -0.614    15    15    15  12.8 1536.7 288.1 158.3 -164.3   0.093  25.97     0     0    0.516   354.78
09 20 2019 14 12 35 00000000 10101100    0.388    0.767   -0.172    15    15    15  12.8 1536.7 287.8 158.3 -164.4   0.094  25.97     0     0    0.860    26.83
09 20 2019 14 12 36 00000000 10101100   -1.200   -0.154    0.328    15    15    15  12.8 1536.7 287.7 158.3 -164.3   0.098  25.98     0     0    1.210   262.69
09 20 2019 14 12 37 00000000 10101100    0.176   -0.293   -1.802    15    15    15  12.8 1536.7 288.0 158.4 -164.3   0.105  25.98     0     0    0.342   149.01
09 20 2019 14 12 38 00000000 10101100   -0.251   -0.601    0.373    15    15    15  12.8 1536.7 288.3 158.3 -164.3   0.119  25.99     0     0    0.651   202.67
09 20 2019 14 12 39 00000000 10101100    0.262   -0.515   -0.716    15    15    15  12.8 1536.7 288.1 158.3 -164.3   0.092  25.99     0     0    0.578   153.04
09 20 2019 14 12 40 00000000 10101100    0.094    0.215   -0.073    15    15    15  12.8 1536.8 288.3 158.3 -164.3   0.110  26.00     0     0    0.235    23.62
09 20 2019 14 12 41 00000000 10101100    2.411    0.214   -0.818    15    15    15  12.8 1536.8 287.7 158.4 -164.3   0.100  26.00     0     0    2.420    84.93
09 20 2019 14 12 42 00000000 10101100   -1.747    0.123    1.047    15    15    15  12.8 1536.8 287.2 158.3 -164.3   0.112  26.01     0     0    1.751   274.03
09 20 2019 14 12 43 00000000 10101100    0.323   -0.015   -1.266    15    15    15  12.8 1536.8 287.2 158.2 -164.3   0.101  26.01     0     0    0.323    92.66
09 20 2019 14 12 44 00000000 10101100    0.600    0.269   -1.720    15    15    15  12.8 1536.8 287.3 158.4 -164.4   0.110  26.02     0     0    0.658    65.85
09 20 2019 14 12 45 00000000 10101100   -0.747   -0.042    0.044    15    15    15  12.8 1536.8 287.5 158.3 -164.3   0.094  26.02     0     0    0.748   266.78
09 20 2019 14 12 46 00000000 10101100   -0.286   -0.599    0.802    15    15    15  12.8 1536.8 287.9 158.3 -164.4   0.098  26.03     0     0    0.664   205.52
09 20 2019 14 12 47 00000000 10101100    0.717   -0.013   -0.199    15    15    15  12.8 1536.8 287.7 158.3 -164.4   0.110  26.03     0     0    0.717    91.04
09 20 2019 14 12 48 00000000 10101100    0.286   -0.892   -0.448    15    15    15  12.8 1536.8 287.4 158.3 -164.4   0.099  26.04     0     0    0.937   162.22
09 20 2019 14 12 49 00000000 10101100   -1.397   -0.029    0.996    15    15    15  12.8 1536.8 287.0 158.2 -164.4   0.098  26.04     0     0    1.397   268.81
09 20 2019 14 12 50 00000000 10101100   -0.641   -0.692    1.044    15    15    15  12.8 1536.8 287.1 158.3 -164.3   0.110  26.04     0     0    0.943   222.81
09 20 2019 14 12 51 00000000 10101100    0.620   -0.162   -2.574    15    15    15  12.8 1536.9 287.4 158.3 -164.3   0.117  26.05     0     0    0.641   104.64
09 20 2019 14 12 52 00000000 10101100    0.967    0.905   -1.704    15    15    15  12.8 1536.9 287.8 158.4 -164.3   0.111  26.06     0     0    1.324    46.90
09 20 2019 14 12 53 00000000 10101100    0.336    0.666   -0.115    15    15    15  12.8 1536.9 287.8 158.3 -164.4   0.112  26.06     0     0    0.746    26.77
09 20 2019 14 12 54 00000000 10101100    0.046   -0.223    0.031    15    15    15  12.8 1536.9 287.4 158.3 -164.4   0.101  26.07     0     0    0.228   168.34
09 20 2019 14 12 55 00000000 10101100    0.143    0.242   -0.364    15    15    15  12.8 1536.9 287.3 158.3 -164.3   0.097  26.07     0     0    0.281    30.58
09 20 2019 14 12 56 00000000 10101100   -0.422    0.738    0.872    15    15    15  12.8 1536.9 287.2 158.3 -164.4   0.106  26.07     0     0    0.850   330.24
09 20 2019 14 12 57 00000000 10101100    2.454   -0.410   -1.707    15    15    15  12.8 1536.9 287.4 158.3 -164.3   0.100  26.08     0     0    2.488    99.49
09 20 2019 14 12 58 00000000 10101100   -1.126    0.730   -1.310    15    15    15  12.8 1536.9 287.6 158.3 -164.3   0.101  26.08     0     0    1.342   302.96
09 20 2019 14 12 59 00000000 10101100   -0.887    0.777    1.459    15    15    15  12.8 1537.0 287.6 158.3 -164.4   0.110  26.09     0     0    1.179   311.22
09 20 2019 14 13 00 00000000 10101100   -0.891   -0.351   -0.306    16    15    15  12.8 1537.0 287.6 158.3 -164.3   0.118  26.09     0     0    0.958   248.50
09 20 2019 14 13 01 00000000 10101100    0.278    0.785    0.621    15    15    15  12.8 1537.0 287.5 158.3 -164.4   0.116  26.10     0     0    0.833    19.50
09 20 2019 14 13 02 00000000 10101100    1.388    0.607   -1.202    15    15    15  12.8 1537.0 287.3 158.3 -164.4   0.093  26.10     0     0    1.515    66.38
09 20 2019 14 13 03 00000000 10101100    0.268    0.984   -0.910    15    15    15  12.8 1537.0 287.4 158.3 -164.3   0.106  26.11     0     0    1.020    15.24
09 20 2019 14 13 04 00000000 10101100    0.900    1.144   -0.946    15    15    15  12.8 1537.0 287.5 158.4 -164.4   0.114  26.11     0     0    1.456    38.19
09 20 2019 14 13 05 00000000 10101100   -0.539    1.337    0.128    15    15    15  12.8 1537.0 287.6 158.3 -164.3   0.108  26.12     0     0    1.442   338.04
09 20 2019 14 13 06 00000000 10101100   -0.376    0.228   -0.255    15    15    15  12.8 1537.0 287.4 158.3 -164.4   0.107  26.12     0     0    0.440   301.23
09 20 2019 14 13 07 00000000 10101100    2.197    2.033   -1.953    15    15    15  12.8 1537.1 287.5 158.3 -164.3   0.106  26.13     0     0    2.993    47.22
09 20 2019 14 13 08 00000000 10101100    0.627   -0.340   -0.741    15    15    15  12.8 1537.1 287.6 158.3 -164.4   0.110  26.13     0     0    0.713   118.47
09 20 2019 14 13 09 00000000 10101100    0.294   -0.243   -1.035    15    15    15  12.8 1537.1 287.5 158.3 -164.3   0.118  26.13     0     0    0.381   129.57
09 20 2019 14 13 10 00000000 10101100   -0.732    1.943    1.727    15    15    15  12.8 1537.1 287.5 158.3 -164.3   0.111  26.14     0     0    2.076   339.36
09 20 2019 14 13 11 00000000 10101100   -0.904    0.371    0.843    16    15    15  12.8 1537.1 287.6 158.3 -164.3   0.100  26.14     0     0    0.977   292.31
09 20 2019 14 13 12 00000000 10101100   -0.162   -0.071   -0.223    15    15    15  12.8 1537.1 287.5 158.4 -164.4   0.095  26.15     0     0    0.177   246.33
09 20 2019 14 13 13 00000000 10101100   -0.552   -0.673   -0.360    15    15    15  12.8 1537.1 287.3 158.3 -164.3   0.106  26.15     0     0    0.870   219.36
09 20 2019 14 13 14 00000000 10101100   -0.252   -0.622    0.374    15    15    15  12.8 1537.1 287.5 158.3 -164.3   0.104  26.16     0     0    0.671   202.06
09 20 2019 14 13 15 00000000 10101100    1.025    0.841   -0.871    15    15    15  12.8 1537.1 287.8 158.3 -164.4   0.103  26.16     0     0    1.326    50.63
09 20 2019 14 13 16 00000000 10101100    0.841    0.775   -0.828    15    15    15  12.8 1537.2 287.5 158.4 -164.4   0.111  26.17     0     0    1.144    47.34
09 20 2019 14 13 17 00000000 10101100    0.247    0.636    0.155    15    15    15  12.8 1537.2 287.6 158.4 -164.3   0.106  26.17     0     0    0.682    21.22
09 20 2019 14 13 18 00000000 10101100   -0.043    1.567   -1.537    15    15    15  12.8 1537.2 287.5 158.4 -164.4   0.094  26.17     0     0    1.568   358.43
09 20 2019 14 13 19 00000000 10101100    1.267    0.625   -2.112    15    15    15  12.8 1537.2 287.5 158.3 -164.3   0.092  26.18     0     0    1.413    63.74
09 20 2019 14 13 20 00000000 10101100   -0.215    0.408   -0.119    15    15    15  12.8 1537.2 287.8 158.3 -164.5   0.099  26.19     0     0    0.461   332.21
09 20 2019 14 13 21 00000000 10101100    0.170   -0.508    0.266    15    15    15  12.8 1537.2 287.8 158.2 -164.3   0.101  26.19     0     0    0.536   161.50
09 20 2019 14 13 22 00000000 10101100   -0.288   -0.182   -1.043    15    15    15  12.8 1537.2 287.8 158.3 -164.3   0.105  26.19     0     0    0.341   237.71
09 20 2019 14 13 23 00000000 10101100    0.033    0.006    0.388    15    15    15  12.8 1537.2 287.3 158.3 -164.4   0.111  26.20     0     0    0.034    79.70
09 20 2019 14 13 24 00000000 10101100    0.627   -0.003   -1.547    15    15    15  12.8 1537.2 287.3 158.4 -164.4   0.119  26.20     0     0    0.627    90.27
09 20 2019 14 13 25 00000000 10101100    0.695   -0.793   -1.047    15    15    15  12.8 1537.3 287.2 158.3 -164.3   0.108  26.21     0     0    1.054   138.77
09 20 2019 14 13 26 00000000 10101100    0.009    0.204   -0.504    15    15    15  12.8 1537.3 287.7 158.3 -164.4   0.105  26.21     0     0    0.204     2.53
09 20 2019 14 13 27 00000000 10101100    1.763    0.349   -1.429    15    15    15  12.8 1537.3 287.8 158.3 -164.3   0.097  26.22     0     0    1.797    78.80
09 20 2019 14 13 28 00000000 10101100    0.473    0.304   -0.478    15    15    15  12.8 1537.3 287.7 158.3 -164.3   0.111  26.22     0     0    0.562    57.27
09 20 2019 14 13 29 00000000 10101100   -0.530    0.295    0.578    15    15    15  12.8 1537.3 287.5 158.3 -164.3   0.108  26.23     0     0    0.607   299.10
09 20 2019 14 13 30 00000000 10101100    1.474    0.851   -2.275    16    15    15  12.8 1537.3 287.4 158.3 -164.3   0.106  26.23     0     0    1.702    60.00
09 20 2019 14 13 31 00000000 10101100   -0.030   -0.130   -2.580    15    15    15  12.8 1537.3 287.5 158.2 -164.3   0.095  26.24     0     0    0.133   192.99
09 20 2019 14 13 32 00000000 10101100    1.788   -0.714   -2.274    15    15    15  12.8 1537.3 287.5 158.3 -164.4   0.098  26.24     0     0    1.925   111.77
09 20 2019 14 13 33 00000000 10101100   -0.374    0.334   -0.773    15    15    15  12.8 1537.4 287.7 158.3 -164.4   0.116  26.25     0     0    0.501   311.77
09 20 2019 14 13 34 00000000 10101100    0.007    0.684   -0.998    15    15    15  12.8 1537.4 287.7 158.2 -164.4   0.113  26.25     0     0    0.684     0.59
09 20 2019 14 13 35 00000000 10101100    0.856   -0.109   -0.714    15    15    15  12.8 1537.4 287.9 158.3 -164.3   0.107  26.26     0     0    0.863    97.26
09 20 2019 14 13 36 00000000 10101100    0.451   -0.576   -1.606    15    15    15  12.8 1537.4 287.4 158.3 -164.4   0.104  26.26     0     0    0.732   141.94
09 20 2019 14 13 37 00000000 10101100   -1.599    0.578    0.132    15    15    15  12.8 1537.4 287.4 158.3 -164.3   0.101  26.27     0     0    1.700   289.87
09 20 2019 14 13 38 00000000 10101100    0.728    0.680    0.192    15    15    15  12.8 1537.4 287.8 158.4 -164.3   0.095  26.27     0     0    0.996    46.95
09 20 2019 14 13 39 00000000 10101100    1.335    1.627   -1.249    15    15    15  12.8 1537.4 288.2 158.3 -164.3   0.106  26.27     0     0    2.105    39.37
09 20 2019 14 13 40 00000000 10101100    1.198    0.778   -1.523    15    15    15  12.8 1537.4 288.6 158.3 -164.4   0.100  26.28     0     0    1.428    57.00
09 20 2019 14 13 41 00000000 10101100   -0.018    1.421   -0.888    15    15    15  12.8 1537.4 288.5 158.2 -164.3   0.098  26.28     0     0    1.421   359.27
09 20 2019 14 13 42 00000000 10101100   -0.496    0.034   -0.646    15    15    15  12.8 1537.4 288.2 158.4 -164.3   0.120  26.29     0     0    0.497   273.92
09 20 2019 14 13 43 00000000 10101100   -1.482   -0.806    0.759    15    15    15  12.8 1537.4 287.8 158.3 -164.4   0.118  26.30     0     0    1.687   241.46
09 20 2019 14 13 44 00000000 10101100    1.608   -0.722   -0.370    15    15    15  12.8 1537.4 287.7 158.4 -164.3   0.111  26.30     0     0    1.763   114.18
09 20 2019 14 13 45 00000000 10101100    0.411   -0.525   -1.223    15    15    15  12.8 1537.4 288.2 158.2 -164.3   0.105  26.30     0     0    0.667   141.94
09 20 2019 14 13 46 00000000 10101100   -0.143   -1.011    0.170    15    15    15  12.8 1537.4 288.1 158.3 -164.4   0.093  26.31     0     0    1.021   188.05
09 20 2019 14 13 47 00000000 10101100   -0.895   -0.515   -0.653    15    15    15  12.8 1537.4 287.8 158.4 -164.4   0.103  26.31     0     0    1.033   240.08
09 20 2019 14 13 48 00000000 10101100   -0.043   -0.037   -1.187    15    15    15  12.8 1537.4 287.5 158.4 -164.3   0.108  26.32     0     0    0.057   229.29
09 20 2019 14 13 49 00000000 10101100    0.023    1.316    0.365    15    15    15  12.8 1537.4 287.3 158.3 -164.4   0.099  26.32     0     0    1.316     1.00
09 20 2019 14 13 50 00000000 10101100   -1.226    0.124    1.034    15    15    15  12.8 1537.4 287.2 158.3 -164.4   0.120  26.33     0     0    1.232   275.78
09 20 2019 14 13 51 00000000 10101100    0.329    1.095   -0.274    15    15    15  12.8 1537.4 287.3 158.3 -164.4   0.121  26.33     0     0    1.143    16.72
09 20 2019 14 13 52 00000000 10101100   -1.017    0.832    0.265    16    15    15  12.8 1537.5 287.4 158.3 -164.4   0.092  26.34     0     0    1.314   309.29
09 20 2019 14 13 53 00000000 10101100    0.150    0.568   -0.633    15    15    15  12.8 1537.5 287.2 158.3 -164.4   0.099  26.34     0     0    0.587    14.79
09 20 2019 14 13 54 00000000 10101100   -0.692   -0.552    0.393    15    15    15  12.8 1537.5 287.1 158.2 -164.4   0.114  26.35     0     0    0.885   231.42
09 20 2019 14 13 55 00000000 10101100   -0.859   -0.500    0.565    15    15    15  12.8 1537.5 286.9 158.3 -164.3   0.125  26.35     0     0    0.994   239.80
09 20 2019 14 13 56 00000000 10101100   -1.354    0.868   -0.695    15    15    15  12.8 1537.5 287.0 158.3 -164.4   0.127  26.35     0     0    1.608   302.66
09 20 2019 14 13 57 00000000 10101100   -0.773    0.885   -0.059    15    15    15  12.8 1537.5 287.0 158.4 -164.4   0.111  26.36     0     0    1.175   318.86
09 20 2019 14 13 58 00000000 10101100   -1.151   -0.973   -0.397    15    15    15  12.8 1537.5 287.0 158.3 -164.3   0.117  26.37     0     0    1.507   229.79
09 20 2019 14 13 59 00000000 10101100   -0.096    1.407    0.123    15    15    15  12.8 1537.5 287.2 158.3 -164.4   0.091  26.37     0     0    1.410   356.10
09 20 2019 14 14 00 00000000 10101100   -0.104   -0.860   -0.525    15    15    15  12.8 1537.6 287.3 158.3 -164.4   0.107  26.38     0     0    0.866   186.90
09 20 2019 14 14 01 00000000 10101100   -0.498   -0.055    1.092    15    15    15  12.8 1537.6 287.3 158.4 -164.4   0.099  26.38     0     0    0.501   263.70
09 20 2019 14 14 02 00000000 10101100    0.281   -0.065    0.296    15    15    15  12.8 1537.6 287.0 158.3 -164.3   0.107  26.39     0     0    0.288   103.02
09 20 2019 14 14 03 00000000 10101100    1.960   -0.057   -2.089    15    15    15  12.8 1537.6 286.9 158.3 -164.4   0.111  26.39     0     0    1.961    91.67
09 20 2019 14 14 04 00000000 10101100    1.562    0.688   -1.583    15    15    15  12.8 1537.6 287.4 158.3 -164.4   0.108  26.39     0     0    1.707    66.23
09 20 2019 14 14 05 00000000 10101100    0.484    0.270   -0.090    15    15    15  12.8 1537.6 288.0 158.3 -164.4   0.104  26.40     0     0    0.554    60.84
09 20 2019 14 14 06 00000000 10101100    0.014    0.734    0.009    15    15    15  12.8 1537.6 288.2 158.4 -164.4   0.104  26.40     0     0    0.734     1.09
09 20 2019 14 14 07 00000000 10101100   -0.695   -0.075    0.621    15    15    15  12.8 1537.6 288.1 158.3 -164.3   0.103  26.41     0     0    0.699   263.84
09 20 2019 14 14 08 00000000 10101100    0.077    0.264   -1.390    15    15    15  12.8 1537.6 287.9 158.3 -164.4   0.101  26.41     0     0    0.275    16.26
09 20 2019 14 14 09 00000000 10101100    1.864    1.987   -1.178    15    15    15  12.8 1537.7 287.8 158.3 -164.3   0.101  26.42     0     0    2.724    43.17
09 20 2019 14 14 10 00000000 10101100   -1.765    0.850    0.707    15    15    15  12.8 1537.7 287.9 158.4 -164.5   0.114  26.42     0     0    1.959   295.71
09 20 2019 14 14 11 00000000 10101100   -0.513    0.075    0.678    15    15    15  12.8 1537.7 288.0 158.3 -164.4   0.112  26.43     0     0    0.518   278.32
09 20 2019 14 14 12 00000000 10101100    0.106   -0.676    0.083    15    15    15  12.8 1537.7 287.8 158.3 -164.3   0.110  26.43     0     0    0.684   171.09
09 20 2019 14 14 13 00000000 10101100   -0.927    0.656    0.968    15    15    15  12.8 1537.7 287.9 158.3 -164.4   0.110  26.44     0     0    1.136   305.29
09 20 2019 14 14 14 00000000 10101100    0.229    0.851    0.232    15    15    15  12.8 1537.7 287.9 158.3 -164.4   0.106  26.44     0     0    0.881    15.06
09 20 2019 14 14 15 00000000 10101100    1.387    1.223   -0.158    15    15    15  12.8 1537.7 288.0 158.4 -164.4   0.110  26.45     0     0    1.849    48.60
09 20 2019 14 14 16 00000000 10101100    1.574   -0.352   -1.854    15    15    15  12.8 1537.7 287.9 158.4 -164.4   0.116  26.45     0     0    1.613   102.61
09 20 2019 14 14 17 00000000 10101100    0.647    0.670   -1.068    15    15    15  12.8 1537.8 287.6 158.3 -164.4   0.108  26.46     0     0    0.931    44.00
09 20 2019 14 14 18 00000000 10101100   -0.292    0.606    0.636    15    15    15  12.8 1537.8 287.4 158.3 -164.3   0.110  26.46     0     0    0.673   334.27
09 20 2019 14 14 19 00000000 10101100   -0.867    1.074   -0.570    15    15    15  12.8 1537.8 287.7 158.3 -164.3   0.098  26.46     0     0    1.380   321.09
09 20 2019 14 14 20 00000000 10101100    0.123    0.562   -0.329    15    15    15  12.8 1537.8 287.8 158.3 -164.3   0.108  26.47     0     0    0.575    12.35
09 20 2019 14 14 21 00000000 10101100    1.336   -1.364   -1.020    15    15    15  12.8 1537.8 288.1 158.3 -164.4   0.106  26.48     0     0    1.909   135.59
09 20 2019 14 14 22 00000000 10101100   -1.231   -1.518    0.068    15    15    15  12.8 1537.8 287.8 158.4 -164.4   0.101  26.48     0     0    1.954   219.04
09 20 2019 14 14 23 00000000 10101100    0.844   -0.289    0.787    15    15    15  12.8 1537.8 286.8 158.3 -164.4   0.105  26.48     0     0    0.892   108.90
09 20 2019 14 14 24 00000000 10101100   -1.385   -1.098   -0.375    15    15    15  12.8 1537.8 286.5 158.4 -164.4   0.110  26.49     0     0    1.767   231.59
09 20 2019 14 14 25 00000000 10101100    0.181   -0.017   -0.126    15    15    15  12.8 1537.8 286.6 158.4 -164.4   0.118  26.49     0     0    0.182    95.37
09 20 2019 14 14 26 00000000 10101100    0.900    0.356   -1.257    15    15    15  12.8 1537.8 287.3 158.3 -164.4   0.100  26.49     0     0    0.968    68.42
09 20 2019 14 14 27 00000000 10101100    0.620    0.801   -0.736    15    15    15  12.8 1537.9 287.6 158.3 -164.4   0.113  26.50     0     0    1.013    37.74
09 20 2019 14 14 28 00000000 10101100   -0.777   -0.090   -0.455    15    15    15  12.8 1537.9 287.5 158.3 -164.3   0.112  26.51     0     0    0.782   263.39
09 20 2019 14 14 29 00000000 10101100   -0.137    0.570   -0.566    15    15    15  12.8 1537.9 287.1 158.3 -164.4   0.114  26.51     0     0    0.586   346.49
09 20 2019 14 14 30 00000000 10101100   -0.637    0.181   -0.848    15    15    15  12.8 1537.9 286.9 158.3 -164.4   0.108  26.52     0     0    0.662   285.86
09 20 2019 14 14 31 00000000 10101100   -0.964   -1.794   -0.027    15    15    15  12.8 1537.9 286.9 158.3 -164.5   0.085  26.52     0     0    2.037   208.25
09 20 2019 14 14 32 00000000 10101100   -1.992    1.458    0.346    15    15    15  12.8 1537.9 287.0 158.3 -164.4   0.104  26.53     0     0    2.469   306.20
09 20 2019 14 14 33 00000000 10101100   -0.452   -0.770   -1.061    15    15    15  12.8 1537.9 287.6 158.3 -164.3   0.117  26.53     0     0    0.893   210.41
09 20 2019 14 14 34 00000000 10101100    0.546    0.368   -1.661    15    15    15  12.8 1537.9 287.7 158.3 -164.4   0.110  26.53     0     0    0.658    56.02
09 20 2019 14 14 35 00000000 10101100    0.233    1.503   -0.199    15    15    15  12.8 1538.0 287.3 158.3 -164.3   0.095  26.54     0     0    1.521     8.81
09 20 2019 14 14 36 00000000 10101100   -0.131    1.099    0.723    15    15    15  12.8 1538.0 287.3 158.3 -164.3   0.123  26.54     0     0    1.107   353.20
09 20 2019 14 14 37 00000000 10101100    1.274   -0.396   -0.697    15    15    15  12.8 1538.0 287.2 158.3 -164.4   0.111  26.55     0     0    1.334   107.27
09 20 2019 14 14 38 00000000 10101100    0.070    0.099   -1.003    15    15    15  12.8 1538.0 287.1 158.3 -164.5   0.100  26.55     0     0    0.121    35.26
09 20 2019 14 14 39 00000000 10101100    2.443    0.131   -1.592    15    15    15  12.8 1538.0 287.8 158.4 -164.3   0.120  26.56     0     0    2.447    86.93
09 20 2019 14 14 40 00000000 10101100    0.426   -0.757   -0.556    15    15    15  12.8 1538.0 287.9 158.3 -164.4   0.110  26.56     0     0    0.869   150.63
09 20 2019 14 14 41 00000000 10101100   -1.054    0.540    0.471    16    15    15  12.8 1538.0 288.2 158.3 -164.3   0.112  26.57     0     0    1.184   297.13
09 20 2019 14 14 42 00000000 10101100    1.078    0.651   -1.344    15    15    15  12.8 1538.0 288.2 158.4 -164.4   0.107  26.57     0     0    1.259    58.87
09 20 2019 14 14 43 00000000 10101100    1.246   -1.849   -1.368    15    15    15  12.8 1538.1 288.2 158.3 -164.4   0.118  26.58     0     0    2.230   146.02
09 20 2019 14 14 44 00000000 10101100    1.321    0.402   -1.936    15    15    15  12.8 1538.1 287.9 158.3 -164.4   0.114  26.58     0     0    1.381    73.07
09 20 2019 14 14 45 00000000 10101100    1.949   -0.272   -1.112    15    15    15  12.8 1538.1 288.0 158.3 -164.4   0.120  26.58     0     0    1.968    97.94
09 20 2019 14 14 46 00000000 10101100    1.987   -0.431   -2.649    15    15    15  12.8 1538.1 288.2 158.3 -164.4   0.113  26.59     0     0    2.033   102.24
09 20 2019 14 14 47 00000000 10101100   -1.086   -0.198    0.618    15    15    15  12.8 1538.1 288.5 158.4 -164.4   0.120  26.60     0     0    1.104   259.67
09 20 2019 14 14 48 00000000 10101100    0.225    0.622    1.201    15    15    15  12.8 1538.1 288.6 158.3 -164.4   0.110  26.60     0     0    0.661    19.89
09 20 2019 14 14 49 00000000 10101100   -0.335    1.518    0.301    15    15    15  12.8 1538.1 288.1 158.4 -164.4   0.106  26.60     0     0    1.555   347.56
09 20 2019 14 14 50 00000000 10101100    0.748   -0.922   -1.194    15    15    15  12.8 1538.1 287.9 158.3 -164.4   0.118  26.61     0     0    1.187   140.95
09 20 2019 14 14 51 00000000 10101100   -1.175   -1.588    0.103    15    15    15  12.8 1538.1 287.7 158.4 -164.4   0.111  26.61     0     0    1.975   216.50
09 20 2019 14 14 52 00000000 10101100    0.131    0.869    0.513    15    15    15  12.8 1538.2 288.2 158.3 -164.3   0.117  26.62     0     0    0.879     8.57
09 20 2019 14 14 53 00000000 10101100    1.611    0.352   -1.085    15    15    15  12.8 1538.2 288.6 158.4 -164.4   0.092  26.62     0     0    1.649    77.67
09 20 2019 14 14 54 00000000 10101100   -0.276    0.341   -1.657    15    15    15  12.8 1538.2 288.3 158.3 -164.4   0.110  26.63     0     0    0.439   321.01
09 20 2019 14 14 55 00000000 10101100   -1.709   -0.294    0.694    15    15    15  12.8 1538.2 287.7 158.4 -164.4   0.110  26.63     0     0    1.734   260.24
09 20 2019 14 14 56 00000000 10101100    1.019    0.282   -1.675    15    15    15  12.8 1538.2 287.1 158.3 -164.4   0.104  26.64     0     0    1.057    74.53
09 20 2019 14 14 57 00000000 10101100    0.209   -0.253   -2.126    15    15    15  12.8 1538.2 286.9 158.3 -164.4   0.120  26.64     0     0    0.328   140.44
09 20 2019 14 14 58 00000000 10101100   -0.234   -0.514   -1.521    15    15    15  12.8 1538.2 287.2 158.4 -164.4   0.106  26.65     0     0    0.565   204.48
09 20 2019 14 14 59 00000000 10101100   -0.195    0.355   -1.043    15    15    15  12.8 1538.2 287.8 158.4 -164.4   0.104  26.65     0     0    0.405   331.22
09 20 2019 14 15 00 00000000 10101100    0.721    0.479   -1.401    15    15    15  12.8 1538.3 288.1 158.3 -164.4   0.114  26.66     0     0    0.866    56.40
09 20 2019 14 15 01 00000000 10101100    0.452    1.079   -1.569    15    15    15  12.8 1538.3 287.6 158.3 -164.4   0.120  26.66     0     0    1.170    22.73
09 20 2019 14 15 02 00000000 10101100   -0.451   -0.218   -0.114    15    15    15  12.8 1538.3 287.4 158.4 -164.4   0.111  26.66     0     0    0.501   244.20
09 20 2019 14 15 03 00000000 10101100    0.145   -0.983   -0.226    15    15    15  12.8 1538.3 287.1 158.3 -164.4   0.112  26.67     0     0    0.994   171.61
09 20 2019 14 15 04 00000000 10101100   -0.447    0.832    0.530    15    15    15  12.8 1538.3 287.4 158.3 -164.3   0.112  26.67     0     0    0.944   331.75
09 20 2019 14 15 05 00000000 10101100   -0.488    0.546    0.210    15    15    15  12.8 1538.3 287.6 158.3 -164.5   0.112  26.68     0     0    0.732   318.21
09 20 2019 14 15 06 00000000 10101100    0.552    0.738   -0.251    15    15    15  12.8 1538.3 287.8 158.3 -164.4   0.116  26.68     0     0    0.922    36.80
09 20 2019 14 15 07 00000000 10101100    0.605    0.344   -1.513    15    15    15  12.8 1538.3 287.8 158.4 -164.4   0.106  26.69     0     0    0.696    60.38
09 20 2019 14 15 08 00000000 10101100    0.827   -0.519   -1.698    15    15    15  12.8 1538.3 287.8 158.4 -164.4   0.112  26.69     0     0    0.976   122.11
09 20 2019 14 15 09 00000000 10101100   -0.842   -0.142   -0.378    15    15    15  12.8 1538.3 287.5 158.3 -164.4   0.106  26.69     0     0    0.854   260.43
09 20 2019 14 15 10 00000000 10101100    0.543    0.540   -0.818    15    15    15  12.8 1538.4 287.6 158.4 -164.4   0.114  26.70     0     0    0.766    45.16
09 20 2019 14 15 11 00000000 10101100    0.504   -0.294   -1.335    15    15    15  12.8 1538.4 287.9 158.3 -164.4   0.118  26.70     0     0    0.583   120.26
09 20 2019 14 15 12 00000000 10101100    0.017   -0.814   -0.231    15    15    15  12.8 1538.4 288.0 158.4 -164.4   0.100  26.71     0     0    0.814   178.80
