09 20 2019 14 55 53 00000000 10110000   -0.912   -0.461   -1.701    22    22    22  13.3 1493.5 297.7 -21.8  22.0   0.041  11.04     0     0    1.022   243.18
09 20 2019 14 55 54 00000000 10110000   -0.157    0.808    1.232    22    22    22  13.3 1493.5 298.3 -21.6  21.9   0.039  11.05     0     0    0.823   349.00
09 20 2019 14 55 55 00000000 10110000   -0.583    0.003   -0.506    22    22    22  13.3 1493.5 296.6 -21.6  22.1   0.038  11.05     0     0    0.583   270.29
09 20 2019 14 55 56 00000000 10110000    0.389   -0.679   -0.119    22    22    22  13.3 1493.5 297.0 -21.7  22.0   0.026  11.05     0     0    0.783   150.19
09 20 2019 14 55 57 00000000 10110000   -1.006   -0.958   -1.583    22    22    22  13.3 1493.5 298.2 -21.6  22.0   0.041  11.05     0     0    1.389   226.40
09 20 2019 14 55 58 00000000 10110000   -0.629    1.098   -0.531    22    22    22  13.3 1493.5 298.3 -21.5  22.0   0.047  11.05     0     0    1.265   330.19
09 20 2019 14 55 59 00000000 10110000   -0.286   -0.567   -2.595    22    22    22  13.3 1493.5 297.7 -21.5  22.0   0.028  11.05     0     0    0.635   206.77
09 20 2019 14 56 00 00000000 10110000   -0.559   -0.929   -1.151    22    22    22  13.3 1493.5 297.9 -21.7  22.0   0.037  11.05     0     0    1.084   211.04
09 20 2019 14 56 01 00000000 10110000    0.854    0.378    1.306    22    22    22  13.3 1493.6 298.7 -22.0  22.0   0.018  11.06     0     0    0.934    66.12
09 20 2019 14 56 02 00000000 10110000    0.174    0.228    0.769    22    22    22  13.3 1493.6 299.7 -22.0  22.0   0.042  11.06     0     0    0.287    37.35
09 20 2019 14 56 03 00000000 10110000   -1.224    0.585    1.354    22    22    22  13.3 1493.6 298.6 -22.6  22.0   0.047  11.06     0     0    1.357   295.55
09 20 2019 14 56 04 00000000 10110000   -0.314    0.788   -1.976    22    22    22  13.3 1493.6 297.8 -23.6  22.0   0.037  11.06     0     0    0.848   338.27
09 20 2019 14 56 05 00000000 10110000    0.082   -0.774    0.613    22    22    22  13.3 1493.6 297.8 -25.0  22.0   0.030  11.07     0     0    0.778   173.95
09 20 2019 14 56 06 00000000 10110000   -1.003   -0.965   -1.126    22    22    22  13.3 1493.6 297.1 -26.2  22.0   0.043  11.07     0     0    1.392   226.11
09 20 2019 14 56 07 00000000 10110000    0.586   -0.315   -1.016    22    22    22  13.3 1493.6 296.0 -25.9  22.0   0.037  11.07     0     0    0.665   118.26
09 20 2019 14 56 08 00000000 10110000   -0.849    0.454   -0.283    22    22    22  13.3 1493.6 295.1 -26.6  22.1   0.043  11.07     0     0    0.963   298.14
09 20 2019 14 56 09 00000000 10110000    0.147   -0.750   -2.101    22    22    22  13.3 1493.6 293.9 -28.2  22.0   0.028  11.07     0     0    0.764   168.91
09 20 2019 14 56 10 00000000 10110000   -0.676   -1.220    0.675    22    22    22  13.3 1493.6 293.5 -27.6  22.0   0.036  11.07     0     0    1.395   208.99
09 20 2019 14 56 11 00000000 10110000   -1.140   -0.872   -0.218    22    22    22  13.3 1493.6 291.2 -28.9  22.0   0.055  11.07     0     0    1.435   232.59
09 20 2019 14 56 12 00000000 10110000   -0.375    0.988    0.113    22    22    22  13.3 1493.6 291.5 -28.5  22.0   0.032  11.08     0     0    1.057   339.22
09 20 2019 14 56 13 00000000 10110000   -1.011   -0.672    0.071    22    22    22  13.3 1493.6 292.0 -27.7  22.0   0.010  11.08     0     0    1.214   236.39
09 20 2019 14 56 14 00000000 10110000   -0.355   -0.540   -1.711    22    22    22  13.3 1493.6 290.7 -29.3  22.0   0.048  11.08     0     0    0.646   213.32
09 20 2019 14 56 15 00000000 10110000   -0.550   -0.444   -1.307    22    22    22  13.3 1493.6 293.9 -26.0  22.0   0.043  11.08     0     0    0.707   231.09
09 20 2019 14 56 16 00000000 10110000   -0.195    0.206    0.965    22    22    22  13.3 1493.6 293.7 -26.1  22.0   0.030  11.08     0     0    0.284   316.57
09 20 2019 14 56 17 00000000 10110000    0.155    0.728    0.397    22    22    22  13.3 1493.7 296.5 -24.0  22.0   0.028  11.09     0     0    0.744    12.02
09 20 2019 14 56 18 00000000 10110000   -0.520    1.141   -0.793    22    22    22  13.3 1493.7 298.1 -22.5  21.9   0.032  11.09     0     0    1.254   335.50
09 20 2019 14 56 19 00000000 10110000    0.743    0.825    0.662    22    22    22  13.3 1493.7 299.2 -21.9  21.9   0.059  11.09     0     0    1.110    42.01
09 20 2019 14 56 20 00000000 10110000    0.532   -0.643   -0.197    22    22    22  13.3 1493.7 299.4 -21.7  22.0   0.038  11.09     0     0    0.835   140.40
09 20 2019 14 56 21 00000000 10110000    0.079   -0.186    0.485    22    22    22  13.3 1493.7 298.6 -21.6  22.0   0.045  11.09     0     0    0.202   156.99
09 20 2019 14 56 22 00000000 10110000   -0.527    0.075   -0.496    22    22    22  13.3 1493.7 298.7 -21.4  22.0   0.048  11.09     0     0    0.532   278.10
09 20 2019 14 56 23 00000000 10110000   -0.163    0.978   -0.882    22    22    22  13.3 1493.7 297.6 -21.4  22.0   0.024  11.10     0     0    0.991   350.54
09 20 2019 14 56 24 00000000 10110000   -0.265    0.114   -0.502    22    22    22  13.3 1493.7 296.6 -21.4  22.0   0.031  11.10     0     0    0.288   293.28
09 20 2019 14 56 25 00000000 10110000   -1.401   -0.275   -3.118    22    22    22  13.3 1493.7 295.1 -21.4  21.9   0.028  11.10     0     0    1.428   258.89
09 20 2019 14 56 26 00000000 10110000   -0.295    1.557    1.925    22    22    22  13.3 1493.7 293.3 -21.5  21.9   0.053  11.10     0     0    1.585   349.27
09 20 2019 14 56 27 00000000 10110000   -0.313   -0.323   -0.162    22    22    22  13.3 1493.7 291.7 -21.4  22.0   0.044  11.10     0     0    0.450   224.10
09 20 2019 14 56 28 00000000 10110000   -0.551    0.113    0.581    22    22    22  13.3 1493.7 289.5 -21.3  22.0   0.037  11.10     0     0    0.562   281.59
09 20 2019 14 56 29 00000000 10110000   -0.183   -0.233   -1.189    22    22    22  13.3 1493.7 287.0 -21.3  22.0   0.031  11.11     0     0    0.296   218.15
09 20 2019 14 56 30 00000000 10110000    0.588   -0.579    0.731    22    22    22  13.3 1493.7 284.5 -21.3  22.0   0.035  11.11     0     0    0.825   134.56
09 20 2019 14 56 31 00000000 10110000    0.276    0.579    0.663    22    22    22  13.3 1493.7 282.1 -21.2  22.0   0.036  11.11     0     0    0.641    25.49
09 20 2019 14 56 32 00000000 10110000   -0.392    0.046    0.207    22    22    22  13.3 1493.7 279.6 -21.3  22.0   0.033  11.11     0     0    0.395   276.69
09 20 2019 14 56 33 00000000 10110000   -0.144    0.469   -0.106    22    22    22  13.3 1493.7 276.5 -21.2  21.9   0.050  11.11     0     0    0.491   342.93
09 20 2019 14 56 34 00000000 10110000   -1.031   -0.620   -1.736    22    22    22  13.3 1493.7 273.3 -21.2  22.0   0.038  11.11     0     0    1.203   238.98
09 20 2019 14 56 35 00000000 10110000   -0.855   -0.155    0.818    22    22    22  13.3 1493.8 271.2 -21.2  22.0   0.042  11.12     0     0    0.869   259.72
09 20 2019 14 56 36 00000000 10110000    0.010    2.046    1.683    22    22    22  13.3 1493.8 270.0 -21.2  22.0   0.051  11.12     0     0    2.046     0.28
09 20 2019 14 56 37 00000000 10110000   -0.699    0.115   -0.109    22    22    22  13.3 1493.8 267.6 -21.1  21.9   0.037  11.12     0     0    0.708   279.34
09 20 2019 14 56 38 00000000 10110000   -0.167    0.836    0.322    22    22    22  13.3 1493.8 264.9 -21.2  22.0   0.045  11.12     0     0    0.853   348.70
09 20 2019 14 56 39 00000000 10110000   -0.338   -0.011   -0.461    22    22    22  13.3 1493.8 263.4 -21.2  22.0   0.043  11.12     0     0    0.338   268.14
09 20 2019 14 56 40 00000000 10110000    0.853    1.033    2.473    22    22    22  13.3 1493.8 262.6 -21.2  21.9   0.051  11.12     0     0    1.340    39.55
09 20 2019 14 56 41 00000000 10110000    0.006   -1.441    0.295    22    22    22  13.3 1493.8 260.8 -21.3  22.0   0.026  11.13     0     0    1.441   179.76
09 20 2019 14 56 42 00000000 10110000    0.230   -0.304   -0.067    22    22    22  13.3 1493.8 259.8 -21.2  22.0   0.033  11.13     0     0    0.381   142.89
09 20 2019 14 56 43 00000000 10110000   -0.137    0.051   -0.919    22    22    22  13.3 1493.8 260.6 -21.2  22.0   0.044  11.13     0     0    0.146   290.42
09 20 2019 14 56 44 00000000 10110000    0.126   -0.869   -1.806    22    22    22  13.3 1493.8 261.1 -21.4  22.0   0.039  11.13     0     0    0.878   171.75
09 20 2019 14 56 45 00000000 10110000   -0.768    0.473    0.495    22    22    22  13.3 1493.8 260.9 -21.6  22.0   0.025  11.13     0     0    0.902   301.63
09 20 2019 14 56 46 00000000 10110000   -0.410   -0.413   -0.410    22    22    22  13.3 1493.9 261.8 -21.9  22.0   0.042  11.14     0     0    0.582   224.79
09 20 2019 14 56 47 00000000 10110000    0.226    0.678   -0.333    22    22    22  13.3 1493.9 262.8 -22.0  22.0   0.049  11.14     0     0    0.715    18.43
09 20 2019 14 56 48 00000000 10110000   -0.430   -0.152   -1.509    22    22    22  13.3 1493.9 262.7 -22.5  22.0   0.026  11.14     0     0    0.456   250.53
09 20 2019 14 56 49 00000000 10110000   -0.967   -0.629   -0.476    22    22    22  13.3 1493.9 263.1 -23.8  22.0   0.036  11.14     0     0    1.154   236.96
09 20 2019 14 56 50 00000000 10110000   -0.617    0.716    2.086    22    22    22  13.3 1493.9 264.4 -24.5  22.0   0.031  11.14     0     0    0.945   319.25
09 20 2019 14 56 51 00000000 10110000   -0.123   -0.396   -2.379    22    22    22  13.3 1493.9 265.4 -24.9  22.0   0.027  11.15     0     0    0.415   197.26
09 20 2019 14 56 52 00000000 10110000    0.508   -0.830   -1.331    22    22    22  13.3 1493.9 265.2 -26.5  22.0   0.038  11.15     0     0    0.973   148.53
09 20 2019 14 56 53 00000000 10110000   -1.020   -0.709    0.191    22    22    22  13.3 1493.9 264.5 -26.6  22.0   0.041  11.15     0     0    1.242   235.20
09 20 2019 14 56 54 00000000 10110000   -0.174   -0.353    0.984    22    22    22  13.3 1493.9 264.0 -24.5  22.0   0.055  11.15     0     0    0.394   206.24
09 20 2019 14 56 55 00000000 10110000   -0.246   -0.550   -1.407    22    22    22  13.3 1493.9 263.9 -23.0  22.0   0.043  11.15     0     0    0.603   204.10
09 20 2019 14 56 56 00000000 10110000   -0.093   -1.050   -1.337    22    22    22  13.3 1493.9 263.6 -22.4  21.9   0.030  11.16     0     0    1.054   185.06
09 20 2019 14 56 57 00000000 10110000   -0.260    0.525   -0.095    22    22    22  13.3 1493.9 263.3 -22.2  22.0   0.033  11.16     0     0    0.586   333.65
09 20 2019 14 56 58 00000000 10110000   -0.225    0.620   -1.186    22    22    22  13.3 1493.9 263.8 -22.1  22.0   0.036  11.16     0     0    0.660   340.05
09 20 2019 14 56 59 00000000 10110000   -0.219   -0.932   -1.327    22    22    22  13.3 1493.9 264.7 -22.3  22.0   0.045  11.16     0     0    0.957   193.22
09 20 2019 14 57 00 00000000 10110000   -0.571    0.668   -0.795    22    22    22  13.3 1493.9 265.5 -23.2  22.0   0.031  11.16     0     0    0.879   319.48
09 20 2019 14 57 01 00000000 10110000   -1.503   -0.748   -0.103    22    22    22  13.3 1493.9 265.4 -24.8  22.0   0.042  11.16     0     0    1.679   243.54
09 20 2019 14 57 02 00000000 10110000   -1.461   -0.615   -0.408    22    22    22  13.3 1494.0 264.4 -24.7  22.0   0.038  11.17     0     0    1.585   247.17
09 20 2019 14 57 03 00000000 10110000   -0.593   -0.745    1.363    22    22    22  13.3 1494.0 263.8 -23.4  21.9   0.030  11.17     0     0    0.952   218.52
09 20 2019 14 57 04 00000000 10110000   -0.443   -0.249    0.673    22    22    22  13.3 1494.0 263.4 -22.6  22.0   0.030  11.17     0     0    0.508   240.66
09 20 2019 14 57 05 00000000 10110000   -0.302    0.198   -0.590    22    22    22  13.3 1494.0 263.2 -22.2  22.0   0.044  11.17     0     0    0.361   303.25
09 20 2019 14 57 06 00000000 10110000   -0.313   -0.897    0.442    22    22    22  13.3 1494.0 263.4 -22.1  22.0   0.027  11.17     0     0    0.950   199.24
09 20 2019 14 57 07 00000000 10110000   -0.622   -0.075   -1.973    22    22    22  13.3 1494.0 263.6 -21.9  22.0   0.041  11.18     0     0    0.627   263.12
09 20 2019 14 57 08 00000000 10110000    0.903    0.621   -1.109    22    22    22  13.3 1494.0 264.0 -21.8  22.0   0.035  11.18     0     0    1.096    55.48
09 20 2019 14 57 09 00000000 10110000    0.238    0.911   -0.710    22    22    22  13.3 1494.0 263.7 -21.7  22.0   0.026  11.18     0     0    0.942    14.64
09 20 2019 14 57 10 00000000 10110000   -0.121   -1.366   -3.521    22    22    22  13.3 1494.0 262.6 -21.8  22.0   0.028  11.18     0     0    1.371   185.06
09 20 2019 14 57 11 00000000 10110000   -0.180   -0.521   -1.419    22    22    22  13.3 1494.0 261.4 -21.7  22.0   0.035  11.18     0     0    0.551   199.06
09 20 2019 14 57 12 00000000 10110000   -0.677   -0.907    0.025    22    22    22  13.3 1494.0 260.9 -21.6  22.0   0.036  11.19     0     0    1.132   216.74
09 20 2019 14 57 13 00000000 10110000   -0.595    0.600    0.343    22    22    22  13.3 1494.0 261.3 -21.5  22.0   0.043  11.19     0     0    0.845   315.24
09 20 2019 14 57 14 00000000 10110000   -0.883    1.086   -0.967    22    22    22  13.3 1494.0 261.6 -21.5  22.0   0.054  11.19     0     0    1.400   320.89
09 20 2019 14 57 15 00000000 10110000    0.388    0.249    0.146    22    22    22  13.3 1494.0 261.7 -21.4  21.9   0.060  11.19     0     0    0.461    57.31
09 20 2019 14 57 16 00000000 10110000   -0.396   -1.743   -1.661    22    22    22  13.3 1494.0 261.6 -21.5  22.0   0.035  11.19     0     0    1.787   192.80
09 20 2019 14 57 17 00000000 10110000    0.464   -1.495   -1.300    22    22    22  13.3 1494.0 261.9 -21.6  22.0   0.038  11.19     0     0    1.565   162.76
09 20 2019 14 57 18 00000000 10110000   -0.166    0.454   -0.259    22    22    22  13.3 1494.0 262.2 -22.0  22.0   0.021  11.20     0     0    0.483   339.92
09 20 2019 14 57 19 00000000 10110000    0.435    0.049    2.101    22    22    22  13.3 1494.0 262.8 -22.9  22.0   0.047  11.20     0     0    0.438    83.57
09 20 2019 14 57 20 00000000 10110000    0.248    0.624    0.038    22    22    22  13.3 1494.0 263.3 -24.4  22.0   0.048  11.20     0     0    0.671    21.67
09 20 2019 14 57 21 00000000 10110000   -0.760   -1.896   -2.974    22    22    22  13.3 1494.0 263.3 -25.2  22.1   0.059  11.20     0     0    2.043   201.84
09 20 2019 14 57 22 00000000 10110000    0.086   -0.495    0.186    22    22    22  13.3 1494.0 262.8 -25.5  22.0   0.019  11.20     0     0    0.502   170.14
09 20 2019 14 57 23 00000000 10110000   -1.353    0.873    2.278    22    22    22  13.3 1494.0 262.0 -24.5  22.0   0.025  11.21     0     0    1.610   302.83
09 20 2019 14 57 24 00000000 10110000   -0.341    0.385   -0.778    22    22    22  13.3 1494.0 261.9 -23.2  21.9   0.025  11.21     0     0    0.514   318.47
09 20 2019 14 57 25 00000000 10110000    0.564    0.817    1.835    22    22    22  13.3 1494.0 262.0 -22.5  22.0   0.050  11.21     0     0    0.993    34.62
09 20 2019 14 57 26 00000000 10110000   -0.730    0.234   -1.890    22    22    22  13.3 1494.0 262.0 -22.1  21.9   0.031  11.21     0     0    0.767   287.77
09 20 2019 14 57 27 00000000 10110000   -0.503   -1.052   -0.903    22    22    22  13.3 1494.0 261.4 -22.0  22.0   0.037  11.21     0     0    1.166   205.55
09 20 2019 14 57 28 00000000 10110000   -1.104    1.088   -0.558    22    22    22  13.3 1494.0 261.3 -21.9  22.0   0.036  11.22     0     0    1.550   314.58
09 20 2019 14 57 29 00000000 10110000    0.086   -1.176   -1.707    22    22    22  13.3 1494.0 261.4 -22.0  22.0   0.050  11.22     0     0    1.179   175.82
09 20 2019 14 57 30 00000000 10110000   -1.142    1.674    1.718    22    22    22  13.3 1494.0 261.5 -22.2  22.0   0.027  11.22     0     0    2.026   325.70
09 20 2019 14 57 31 00000000 10110000   -0.534    0.863    0.875    22    22    22  13.3 1494.0 262.0 -22.7  22.0   0.036  11.22     0     0    1.015   328.25
09 20 2019 14 57 32 00000000 10110000    0.053    0.107    2.692    22    22    22  13.3 1494.0 262.7 -22.9  22.0   0.025  11.22     0     0    0.119    26.35
09 20 2019 14 57 33 00000000 10110000   -0.323    0.222    1.945    22    22    22  13.3 1494.1 262.9 -23.8  22.0   0.030  11.23     0     0    0.392   304.50
09 20 2019 14 57 34 00000000 10110000   -0.135   -0.589   -0.559    22    22    22  13.3 1494.1 262.5 -24.8  22.0   0.041  11.23     0     0    0.604   192.91
09 20 2019 14 57 35 00000000 10110000   -0.412   -2.358   -1.593    22    22    22  13.3 1494.1 262.4 -24.9  22.0   0.035  11.23     0     0    2.394   189.91
09 20 2019 14 57 36 00000000 10110000   -0.038    0.075   -2.769    22    22    22  13.3 1494.1 262.5 -23.7  22.0   0.044  11.23     0     0    0.084   333.13
09 20 2019 14 57 37 00000000 10110000   -0.343    0.796    0.088    22    22    22  13.3 1494.1 262.3 -23.1  22.0   0.024  11.23     0     0    0.867   336.69
09 20 2019 14 57 38 00000000 10110000   -0.255    2.527    2.163    22    22    22  13.3 1494.1 261.3 -22.7  21.9   0.043  11.23     0     0    2.540   354.24
09 20 2019 14 57 39 00000000 10110000   -0.542   -0.283    0.174    22    22    22  13.3 1494.1 260.1 -22.1  22.0   0.031  11.24     0     0    0.611   242.43
09 20 2019 14 57 40 00000000 10110000   -0.614   -0.903   -0.309    22    22    22  13.3 1494.1 259.7 -21.8  21.9   0.035  11.24     0     0    1.092   214.21
09 20 2019 14 57 41 00000000 10110000   -0.786    0.405    0.741    22    22    22  13.3 1494.1 260.0 -21.6  21.9   0.016  11.24     0     0    0.884   297.26
09 20 2019 14 57 42 00000000 10110000   -1.647    1.682    0.472    22    22    22  13.3 1494.1 260.6 -21.5  21.9   0.042  11.24     0     0    2.354   315.60
09 20 2019 14 57 43 00000000 10110000   -1.067   -0.699    1.122    22    22    22  13.3 1494.1 260.7 -21.5  21.9   0.038  11.24     0     0    1.276   236.77
09 20 2019 14 57 44 00000000 10110000   -0.642   -1.383   -2.897    22    22    22  13.3 1494.2 260.8 -21.8  22.0   0.045  11.25     0     0    1.525   204.90
09 20 2019 14 57 45 00000000 10110000   -0.313   -0.756    0.231    22    22    22  13.3 1494.2 261.3 -22.3  22.0   0.027  11.25     0     0    0.818   202.49
09 20 2019 14 57 46 00000000 10110000   -0.546   -0.968   -0.592    22    22    22  13.3 1494.2 262.1 -24.9  22.0   0.035  11.25     0     0    1.111   209.43
09 20 2019 14 57 47 00000000 10110000   -0.286   -0.524   -1.918    22    22    22  13.3 1494.2 262.8 -26.6  22.0   0.042  11.25     0     0    0.597   208.63
09 20 2019 14 57 48 00000000 10110000   -1.246   -0.211    0.245    22    22    22  13.3 1494.2 263.8 -27.0  22.0   0.043  11.25     0     0    1.264   260.39
09 20 2019 14 57 49 00000000 10110000   -0.456   -0.396   -1.966    22    22    22  13.3 1494.2 263.9 -26.6  21.9   0.039  11.25     0     0    0.604   229.03
09 20 2019 14 57 50 00000000 10110000   -0.810   -1.158   -0.550    22    22    22  13.3 1494.2 262.6 -26.2  22.0   0.028  11.26     0     0    1.413   214.97
09 20 2019 14 57 51 00000000 10110000   -0.238    0.882   -0.130    22    22    22  13.3 1494.2 261.3 -24.2  21.9   0.026  11.26     0     0    0.914   344.90
09 20 2019 14 57 52 00000000 10110000    0.212   -0.466   -0.698    22    22    22  13.3 1494.2 260.1 -22.7  21.9   0.033  11.26     0     0    0.512   155.54
09 20 2019 14 57 53 00000000 10110000   -0.218   -1.283   -1.420    22    22    22  13.3 1494.2 259.4 -22.1  21.9   0.033  11.26     0     0    1.301   189.64
09 20 2019 14 57 54 00000000 10110000    0.027   -0.742   -0.188    22    22    22  13.3 1494.2 259.2 -21.7  21.9   0.036  11.27     0     0    0.742   177.92
09 20 2019 14 57 55 00000000 10110000   -1.022    0.360   -0.293    22    22    22  13.3 1494.2 259.3 -21.7  21.9   0.042  11.27     0     0    1.084   289.40
09 20 2019 14 57 56 00000000 10110000   -0.274    1.109   -0.462    22    22    22  13.3 1494.2 259.5 -21.6  22.0   0.048  11.27     0     0    1.142   346.12
09 20 2019 14 57 57 00000000 10110000    0.042    0.960    1.940    22    22    22  13.3 1494.2 260.0 -21.8  21.9   0.043  11.27     0     0    0.961     2.51
09 20 2019 14 57 58 00000000 10110000    0.390    0.622   -1.720    22    22    22  13.3 1494.2 260.6 -22.0  22.0   0.027  11.27     0     0    0.734    32.09
09 20 2019 14 57 59 00000000 10110000   -0.330   -0.072    0.988    22    22    22  13.3 1494.2 261.0 -22.5  22.0   0.044  11.27     0     0    0.338   257.69
09 20 2019 14 58 00 00000000 10110000   -0.019    0.425    1.442    22    22    22  13.3 1494.3 261.3 -23.0  21.9   0.026  11.28     0     0    0.425   357.44
09 20 2019 14 58 01 00000000 10110000   -0.809   -0.186   -0.341    22    22    22  13.3 1494.3 261.5 -23.0  21.9   0.033  11.28     0     0    0.830   257.05
09 20 2019 14 58 02 00000000 10110000   -0.190   -0.688   -1.193    22    22    22  13.3 1494.3 260.4 -22.7  21.9   0.030  11.28     0     0    0.714   195.44
09 20 2019 14 58 03 00000000 10110000    0.726   -0.658   -0.448    22    22    22  13.3 1494.3 259.3 -22.7  22.0   0.039  11.28     0     0    0.980   132.19
09 20 2019 14 58 04 00000000 10110000   -0.526    0.040   -0.212    22    22    22  13.3 1494.3 259.3 -22.2  22.0   0.036  11.28     0     0    0.528   274.35
09 20 2019 14 58 05 00000000 10110000   -0.490   -0.477   -1.895    22    22    22  13.3 1494.3 259.8 -21.8  22.0   0.031  11.28     0     0    0.684   225.77
09 20 2019 14 58 06 00000000 10110000   -0.428    0.458   -0.086    22    22    22  13.3 1494.3 259.5 -21.6  21.9   0.030  11.29     0     0    0.627   316.94
09 20 2019 14 58 07 00000000 10110000   -1.244   -0.808    0.538    22    22    22  13.3 1494.3 258.9 -21.7  22.0   0.030  11.29     0     0    1.483   237.00
09 20 2019 14 58 08 00000000 10110000   -0.520    0.132    2.747    22    22    22  13.3 1494.3 259.1 -21.6  22.0   0.037  11.29     0     0    0.536   284.24
09 20 2019 14 58 09 00000000 10110000    0.188   -0.700   -1.802    22    22    22  13.3 1494.3 259.7 -21.7  22.0   0.038  11.29     0     0    0.725   164.97
09 20 2019 14 58 10 00000000 10110000    0.875   -0.582    0.198    22    22    22  13.3 1494.3 260.0 -21.7  22.0   0.051  11.29     0     0    1.051   123.63
09 20 2019 14 58 11 00000000 10110000   -0.709   -1.515   -1.162    22    22    22  13.3 1494.3 260.4 -22.0  22.0   0.021  11.30     0     0    1.673   205.08
09 20 2019 14 58 12 00000000 10110000   -0.505    0.176   -0.207    22    22    22  13.3 1494.3 260.7 -22.6  21.9   0.053  11.30     0     0    0.535   289.21
09 20 2019 14 58 13 00000000 10110000    0.088    0.090   -0.794    22    22    22  13.3 1494.3 260.6 -23.2  22.0   0.037  11.30     0     0    0.126    44.36
09 20 2019 14 58 14 00000000 10110000   -0.614   -0.653    1.442    22    22    22  13.3 1494.3 260.0 -23.8  22.1   0.028  11.30     0     0    0.896   223.24
09 20 2019 14 58 15 00000000 10110000   -0.756   -0.811   -0.810    22    22    22  13.3 1494.3 259.6 -23.3  21.9   0.031  11.30     0     0    1.109   222.99
09 20 2019 14 58 16 00000000 10110000   -0.401   -0.326    0.533    22    22    22  13.3 1494.3 259.6 -22.5  22.0   0.045  11.30     0     0    0.517   230.89
09 20 2019 14 58 17 00000000 10110000    0.222   -0.522   -1.285    22    22    22  13.3 1494.4 259.6 -22.0  21.9   0.044  11.31     0     0    0.567   156.96
09 20 2019 14 58 18 00000000 10110000   -1.448   -0.343   -0.381    22    22    22  13.3 1494.4 259.7 -22.0  22.0   0.038  11.31     0     0    1.488   256.67
09 20 2019 14 58 19 00000000 10110000   -0.945    0.224   -0.816    22    22    22  13.3 1494.4 259.3 -21.9  22.0   0.043  11.31     0     0    0.971   283.34
09 20 2019 14 58 20 00000000 10110000   -0.678   -0.619    0.973    22    22    22  13.3 1494.4 258.8 -21.8  22.0   0.039  11.31     0     0    0.918   227.60
09 20 2019 14 58 21 00000000 10110000   -0.792    0.937    2.617    22    22    22  13.3 1494.4 258.3 -21.7  21.9   0.042  11.31     0     0    1.227   319.79
09 20 2019 14 58 22 00000000 10110000   -1.167   -0.226    2.100    22    22    22  13.3 1494.4 258.2 -21.7  22.0   0.038  11.32     0     0    1.189   259.04
09 20 2019 14 58 23 00000000 10110000   -0.947   -0.412    0.606    22    22    22  13.3 1494.4 258.7 -21.5  22.0   0.027  11.32     0     0    1.033   246.49
09 20 2019 14 58 24 00000000 10110000   -0.864    0.605   -0.569    22    22    22  13.3 1494.4 259.3 -21.6  22.0   0.038  11.32     0     0    1.055   305.00
09 20 2019 14 58 25 00000000 10110000   -0.989    0.735    0.984    22    22    22  13.3 1494.4 259.5 -21.7  22.0   0.035  11.32     0     0    1.232   306.62
09 20 2019 14 58 26 00000000 10110000    0.093   -0.567   -0.507    22    22    22  13.3 1494.4 259.3 -22.7  21.9   0.036  11.32     0     0    0.575   170.69
09 20 2019 14 58 27 00000000 10110000   -0.943    0.559    0.488    22    22    22  13.3 1494.4 259.3 -23.0  22.0   0.035  11.32     0     0    1.096   300.66
09 20 2019 14 58 28 00000000 10110000   -0.035   -0.739   -1.702    22    22    22  13.3 1494.4 259.6 -23.7  22.0   0.045  11.32     0     0    0.740   182.71
09 20 2019 14 58 29 00000000 10110000   -0.557   -0.265    0.313    22    22    22  13.3 1494.4 260.3 -24.8  22.0   0.027  11.33     0     0    0.617   244.56
09 20 2019 14 58 30 00000000 10110000   -0.652    0.423    0.897    22    22    22  13.3 1494.4 260.9 -24.6  22.0   0.038  11.33     0     0    0.777   302.97
09 20 2019 14 58 31 00000000 10110000   -0.387    0.633    0.066    22    22    22  13.3 1494.4 260.9 -25.2  22.0   0.047  11.33     0     0    0.742   328.56
09 20 2019 14 58 32 00000000 10110000   -0.433   -0.428   -0.940    22    22    22  13.3 1494.4 260.2 -25.1  22.0   0.038  11.33     0     0    0.609   225.33
09 20 2019 14 58 33 00000000 10110000   -0.017    0.104   -0.079    22    22    22  13.3 1494.4 259.6 -23.9  22.0   0.035  11.33     0     0    0.105   350.72
09 20 2019 14 58 34 00000000 10110000    0.828   -0.578   -0.920    22    22    22  13.3 1494.5 259.6 -23.2  21.9   0.026  11.34     0     0    1.010   124.92
09 20 2019 14 58 35 00000000 10110000   -0.475   -0.431   -0.704    22    22    22  13.3 1494.5 259.2 -22.6  22.0   0.014  11.34     0     0    0.641   227.78
09 20 2019 14 58 36 00000000 10110000   -0.562    0.118   -1.754    22    22    22  13.3 1494.5 258.6 -22.2  21.9   0.030  11.34     0     0    0.574   281.86
09 20 2019 14 58 37 00000000 10110000   -0.234   -0.972   -2.571    22    22    22  13.3 1494.5 257.6 -21.9  21.9   0.019  11.34     0     0    1.000   193.54
09 20 2019 14 58 38 00000000 10110000   -0.458    0.673    0.977    22    22    22  13.3 1494.5 257.0 -21.6  21.9   0.039  11.34     0     0    0.814   325.76
09 20 2019 14 58 39 00000000 10110000   -0.942   -0.960   -0.439    22    22    22  13.3 1494.5 256.8 -21.5  21.9   0.032  11.34     0     0    1.345   224.46
09 20 2019 14 58 40 00000000 10110000   -0.890    0.563    0.858    22    22    22  13.3 1494.5 256.1 -21.3  22.0   0.047  11.35     0     0    1.053   302.32
